Link,Title,Intro
https://www.securityweek.com/malware-abuses-windows-troubleshooting-platform-distribution,Malware Abuses Windows Troubleshooting Platform for Distribution,A highly obfuscated malicious backdoor that has been infecting organizations worldwide since 2013 was recently observed abusing the Windows Troubleshooting Platform (WTP) feature for distribution.  [Read More]
https://www.securityweek.com/windows-script-files-used-deliver-locky-ransomware,Windows Script Files Used to Deliver Locky Ransomware,New Locky ransomware attacks aimed at companies leverage Windows script files to evade detection.  [Read More]
https://www.securityweek.com/attacks-use-windows-bits-notifications-download-malware,Attacks Use Windows BITS Notifications to Download Malware,Researchers at SecureWorks warn that a lesser-known capability in Background Intelligent Transfer Service (BITS) is being leveraged to download malware.  [Read More]
https://www.securityweek.com/windows-malware-tries-avoid-400-security-products,Windows Malware Tries to Avoid 400 Security Products,"Newly observed ""Furtim"" malware goes through great lengths to avoid being caught by security parties: it includes checks for 400 security products.  [Read More]"
https://www.securityweek.com/malware-leverages-windows-god-mode-persistency,"Malware Leverages Windows ""God Mode"" for Persistency","Researchers from Intel Security discovered a piece of malware dubbed ""Dynamer"" that is taking advantage of a Windows Easter Egg called “God Mode” to gain persistency on an infected machine.  [Read More]"
https://www.securityweek.com/gozi-banking-trojan-targets-windows-10s-edge-browser,Gozi Banking Trojan Targets Windows 10's Edge Browser,"A new Gozi Trojan build has been observed in the wild, modified to inject malicious code into Windows 10’s Edge browser, IBM X-Force researchers warn.  [Read More]"
https://www.securityweek.com/new-cross-platform-backdoors-target-linux-windows,"New Cross-Platform Backdoors Target Linux, Windows",Researchers at Kaspersky Lab have discovered a Linux backdoor that has been migrated to Windows and added a series of new capabilities.  [Read More]
https://www.securityweek.com/dyre-banking-trojan-now-targets-windows-10-microsoft-edge,"Dyre Banking Trojan Now Targets Windows 10, Microsoft Edge",A new variant of the Dyre banking Trojan includes support for Windows 10 and the Microsoft Edge browser.  [Read More]
https://www.securityweek.com/fake-windows-10-upgrade-emails-hide-ransomware,Fake Windows 10 Upgrade Emails Hide Ransomware,Beware of fake Windows 10 upgrade emails! They carry a piece of ransomware that encrypts your files.  [Read More]
https://www.securityweek.com/kaspersky-analyzes-windows-plugins-used-blackenergy2-attacks,Kaspersky Analyzes Windows Plugins Used in BlackEnergy2 Attacks,"Researchers at Kaspersky have conducted a detailed analysis of some of the plugins used by the advanced persistent threat (APT) group known as BlackEnergy2 (BE2), or Sandworm Team.  [Read More]"
https://www.securityweek.com/vawtrak-banking-trojan-uses-windows-powershell-macros-infection-routines,"Vawtrak Banking Trojan Uses Windows PowerShell, Macros in Infection Routines","The Vawtrak banking malware now leverages macros and the Windows PowerShell scripting tool to infect computers, Trend Micro reported on Monday.  [Read More]"
https://www.securityweek.com/windows-version-wirelurker-malware-discovered,Windows Version of WireLurker Malware Discovered,Researchers have identified an older variant of the recently uncovered WireLurker OS X/iOS malware which appears to have been designed to target computers running Microsoft Windows.  [Read More]
https://www.securityweek.com/windows-backdoor-ported-mac-os-x-used-targeted-attacks,"Windows Backdoor Ported to Mac OS X, Used in Targeted Attacks","A Windows backdoor used in numerous attacks by a certain threat group has been ported to Mac OS X and fitted with new features, researchers at FireEye reported.  [Read More]"
https://www.securityweek.com/malware-developers-port-linux-ddos-trojan-windows,Malware Developers Port Linux DDoS Trojan to Windows,Security researchers have discovered that a piece of malware designed to run on Linux computers has been ported by its creators to Windows.  [Read More]
https://www.securityweek.com/poweliks-malware-uses-windows-registry-avoid-detection,"""Poweliks"" Malware Uses Windows Registry to Avoid Detection",Researchers at Trend Micro have analyzed a new Trojan that uses the Windows registry to hide all it's malicious code.  [Read More]
https://www.securityweek.com/windows-powershell-increasingly-abused-attackers,Windows PowerShell Increasingly Abused by Attackers,"Windows PowerShell is being increasingly used by malicious actors not only for data theft, but also for ransomware attacks, researchers have warned.  [Read More]"
https://www.securityweek.com/cross-platform-java-bot-launches-ddos-attacks-windows-mac-and-linux-machines,"Cross Platform 'Java-bot' Launches DDoS Attacks from Windows, Mac and Linux Machines","Researchers from Kaspersky Lab have uncovered a new malware that has the ability to infect systems running Windows, Mac OS X, and Linux and launch DDoS attacks from any infected devices.  [Read More]"
https://www.securityweek.com/microsoft-extends-anti-malware-updates-windows-xp-users,Microsoft Extends Anti-Malware Updates for Windows XP Users,Microsoft said on Wednesday that it would help customers as they migrate to newer versions of the Windows operating system by extending support to the platform’s antimalware features.  [Read More]
https://www.securityweek.com/microsoft-confirms-new-windows-xp-zero-day-under-attack,Microsoft Confirms New Windows XP Zero-Day Under Attack,The vulnerability is being used in conjunction with an Adobe Reader exploit to infect Windows computers.  [Read More]
https://www.securityweek.com/bit9-releases-free-threat-assessment-tool-windows-pcs,Bit9 Releases Free Threat Assessment Tool for Windows PCs,"Bit9 has launched a free tool that scans for executable files (dll, installer, script and other programs) on Windows-based systems to help users detect potentially malicious files and areas of risk on their PCs.  [Read More]"
https://www.securityweek.com/vskimmer-botnet-targeting-payment-card-terminals-connected-windows,vSkimmer Botnet Targeting Payment Card Terminals Connected to Windows,vSkimmer targets payment card terminals connected to Windows systems and appears to be the successor to Dexter financial malware.  [Read More]
https://www.securityweek.com/windows-trojan-found-targeting-mac-os-x-users,Windows Trojan Found Targeting Mac OS X Users,"Researchers at ESET have discovered a Trojan that initially focused on Windows users, but appears to be changing direction and now targeting Mac OS X users.  [Read More]"
https://www.securityweek.com/windows-8-vulnerable-15-webs-common-malware,Windows 8 Vulnerable to 15% of the Web's Common Malware,"Windows 8 was found to be just as vulnerable to common malware as Windows 7, despite the compensating controls being pitched by the company.  [Read More]"
https://www.securityweek.com/researchers-remotely-harvest-password-hints-windows-7-8,"Researchers Remotely Harvest Password Hints from Windows 7, 8","The password hints saved in Windows 7 and Windows 8 can be retrieved and decoded by attackers, two researchers have found.  [Read More]"
https://www.securityweek.com/multi-platform-java-exploit-targets-macs-linux-windows,"Multi-Platform Java Exploit Targets Macs, Linux, Windows","If allowed to run, a malicious Java applet checks the user's operating system and delivers a payload customized for that platform, whether it's Windows, Mac OS X, or Linux.  [Read More]"
https://www.securityweek.com/flame-malware-hijacks-windows-update-mechanism,Flame Malware Hijacks Windows Update Mechanism,"According to new information revealed by researchers, three modules of the malware – named Snack, Gadget and Munch – are used to launch what is essentially a man-in-the-middle attack against other computers on a network.  [Read More]"
https://www.securityweek.com/security-analyst-claims-defeat-windows-8-secure-boot-bootkit,Security Analyst Claims to Defeat Windows 8 Secure Boot With Bootkit,Austrian security analyst Peter Kleisnner is slated to unveil the first known bootkit for Windows 8 at the upcoming MalCon security conference in Mumbai.  [Read More]
https://www.securityweek.com/microsoft-windows-zero-day-exploited-duqu-attackers,Microsoft Windows Zero-Day Exploited by Duqu Attackers,"Taking another page from Stuxnet, it seems the attackers behind Duqu used a Microsoft Windows zero-day as part of their attack campaign.  [Read More]"
https://www.securityweek.com/windows-vs-mac-os-whos-better-protected-against-apts,Windows vs. Mac OS: Who's Better Protected Against APTs?,"The specter of advanced persistent threats (APTs) hangs over a growing number of conversations these days about enterprise security, and has prompted businesses to take a closer look at how they can make their environments less vulnerable. For some, this has reignited discussions about how the security of Apple’s Mac OS X stacks up against Microsoft Windows.  [Read More]"
https://www.securityweek.com/windows-defender-atp-detects-spyware-used-law-enforcement-microsoft,Windows Defender ATP Detects Spyware Used by Law Enforcement: Microsoft,Windows Defender Advanced Threat Protection (Windows Defender ATP) is capable of detecting behavior associated with the sophisticated FinFisher spyware used by law enforcement agencies.  [Read More]
https://www.securityweek.com/cias-angelfire-modifies-windows-boot-sector-load-malware,"CIA's ""AngelFire"" Modifies Windows' Boot Sector to Load Malware","Wikileaks as published documents detailing AngelFire, a tool allegedly used by the U.S. Central Intelligence Agency (CIA) to load and execute implants on Windows-based systems.  [Read More]"
https://www.securityweek.com/microsoft-press-china-after-windows-8-ban,Microsoft to Press China After Windows 8 Ban,Microsoft said it would maintain efforts to gain approval in China for its Windows 8 operating system after a ban announced by Beijing.  [Read More]
/vinfo/us/threat-encyclopedia/spam/3574/fake-free-windows-10-update-notification-spam-comes-with-cryptoransomware\,Fake Free Windows 10 Update Notification Spam Comes With Cryptoransomware,"Windows 10 has just been released and with all highly-anticipated product releases, cybercriminals are already taking advantage of the hype. Recently our engineers here at Trendlabs spotted a spam mail making the rounds, one pretending to be an email notification for a free update of Microsoft's latest OS.Read more   "
/vinfo/us/threat-encyclopedia/spam/548/spammers-deliver-fake-windows-xp-patch,Spammers Deliver Fake Windows XP Patch,"Despite being released in 2001, Windows XP remains a popular OS for users. According to reports, the OS still has around 30% of the user market share.Read more   "
/vinfo/us/threat-encyclopedia/spam/402/fake-windows-8-upgrade-notification-leads-to-phishing-attack\,Fake Windows 8 Upgrade Notification Leads to Phishing Attack,"New releases, be it software or hardware, are the most usual jump off points where cybercriminals launch their attacks. The October 2012 Windows 8 release is one of the new releases that cybercriminals used as lure.Read more   "
/vinfo/us/threat-encyclopedia/spam/223/yahoo-and-windows-live-scam-found\,Yahoo! and Windows Live Scam Found,"TrendLabs engineers found spammers using Yahoo! and Windows Live as bait for users. The spammed messages bear the subject, CONGRATULATION! CONGRATULATION!! CONGRATULATION!!! to entice users to open the attached .Read more   "
https://www.securityweek.com/boundhook-hooking-invisible-windows-10s-patchguard,BoundHook Hooking Is Invisible to Windows 10's PatchGuard,BoundHook hooking method is invisible to Windows 10’s PatchGuard. The issue is not considered a vulnerability by Microsoft  [Read More]
https://www.securityweek.com/hackers-can-execute-code-windows-dns-responses,Hackers Can Execute Code on Windows via DNS Responses,Microsoft patches critical remote code execution flaw in Windows that hackers can exploit without user interaction via malicious DNS responses  [Read More]
https://www.securityweek.com/microsoft-patches-windows-search-flaw-exploited-attacks,Microsoft Patches Windows Search Flaw,"Microsoft patches 48 vulnerabilities, including a Windows Search flaw that has been actively exploited in attacks  [Read More]"
https://www.securityweek.com/exploited-windows-flaws-affect-siemens-medical-imaging-products,Exploited Windows Flaws Affect Siemens Medical Imaging Products,Siemens warns customers that some of its medical imaging products are exposed to attacks due to Windows vulnerabilities exploited in the wild  [Read More]
https://www.securityweek.com/old-kerberos-bypass-flaw-patched-windows-linux,"Old Kerberos Bypass Flaw Patched in Windows, Linux",An old Kerberos authentication bypass vulnerability dubbed Orpheus' Lyre has been patched in Windows and some Linux distributions  [Read More]
https://www.securityweek.com/google-researchers-find-worst-windows-rce-flaw,"Google Researchers Find ""Worst"" Windows RCE Flaw","Google researchers find remote code execution vulnerability in Windows. Flaw described as “worst,” “crazy bad” and “wormable”  [Read More]"
https://www.securityweek.com/wikileaks-details-cia-tool-creating-windows-malware-installers,WikiLeaks Details CIA Tool for Creating Windows Malware Installers,"WikiLeaks publishes documents detailing Grasshopper, a platform used by CIA to create Windows malware installers  [Read More]"
https://www.securityweek.com/windows-subsystem-used-bypass-microsoft-emet,Windows Subsystem Used to Bypass Microsoft EMET,Researchers have found a way to bypass Microsoft EMET mitigations with one shot via the WoW64 Windows subsystem.  [Read More]
https://www.securityweek.com/windows-security-update-causing-system-crash,Windows Security Update Causing System Crash,"A recent security bulletin released by Microsoft as part of the August 2014 Patch Tuesday can lead to a crash on some systems, the company said in a knowledge base article.  [Read More]"
https://www.securityweek.com/microsoft-fixes-windows-flaw-introduced-meltdown-patch,Microsoft Fixes Windows Flaw Introduced by Meltdown Patches,Microsoft releases out-of-band update for Windows 7 and Windows Server 2008 to address a serious vulnerability introduced by Meltdown patches  [Read More]
https://www.securityweek.com/microsoft-patches-cpu-flaws-break-windows-apps,"Microsoft Patches for CPU Flaws Break Windows, Apps",Microsoft’s updates for the Meltdown and Spectre CPU vulnerabilities break Windows on some AMD computers. Patches also cause problems for some apps  [Read More]
https://www.securityweek.com/webroot-tags-windows-files-facebook-malicious,"Webroot Tags Windows Files, Facebook as Malicious",An update released by Webroot caused the company’s antivirus to detect legitimate files as W32.Trojan.Gen  [Read More]
https://www.securityweek.com/android-smartphones-dominate-windows-gains-survey,"Android Smartphones Dominate, Windows Gains: Survey","Google's Android platform was used on four out of five smartphones sold worldwide in the third quarter, while Microsoft's Windows Phone showed strong gains, according to IDC.  [Read More]"
https://www.securityweek.com/phonefactor-launches-authentication-solution-windows-phone,PhoneFactor Launches Authentication Solution for Windows Phone,The PhoneFactor App for Windows Phone extends the PhoneFactor platform to include another option for securely authenticating access to both on-premises and cloud applications using the phone a person already carries.  [Read More]
https://www.securityweek.com/nq-mobile-lures-windows-mobile-exec-head-products,NQ Mobile Lures Windows Mobile Exec to Head Products,"Mobile security firm, NQ Mobile, today announced that former Microsoft executive, Gavin Kim, has joined the company as Chief Product Officer.  [Read More]"
https://www.securityweek.com/windows-defender-ported-linux-fuzzing-tool-demo,Windows Defender Ported to Linux in Fuzzing Tool Demo,Google researcher Tavis Ormandy releases tool for porting Windows DLLs to Linux to improve fuzzing - ports Windows Defender as demo  [Read More]
https://www.securityweek.com/zero-day-telegrams-windows-client-exploited-months,Zero-Day in Telegram's Windows Client Exploited for Months,A zero-day vulnerability impacting Telegram Messenger’s Windows client had been exploited in malicious attacks for months before being discovered and addressed.  [Read More]
https://www.securityweek.com/windows-10-users-get-improved-privacy-controls,Windows 10 Users to Get Improved Privacy Controls,"The upcoming Windows 10 Fall Creators Update will bring enhanced privacy controls to both consumers and commercial customers, Microsoft says.  [Read More]"
https://www.securityweek.com/microsoft-forces-users-review-windows-10-privacy-settings,Microsoft Forces Users to Review Windows 10 Privacy Settings,"Windows 10 users who haven’t installed the Creators Update will soon be notified to review their privacy settings and to install the latest feature update to remain secure, Microsoft announced.  [Read More]"
https://www.securityweek.com/concern-over-windows-10-privacy-practices-grows,Concern Over Windows 10 Privacy Practices Grows,"Some say Microsoft has been overly aggressive in pushing Windows 10 on existing Windows users, and being accused of being fast and loose with user privacy.  [Read More]"
https://www.securityweek.com/microsoft-clarifies-user-data-collection-windows-10,Microsoft Clarifies User Data Collection in Windows 10,"Microsoft on published new details on the user data collection in Windows 10, in an attempt to put controversy on the matter to rest.  [Read More]"
https://www.securityweek.com/microsoft-boosts-remote-data-collection-windows-7-and-8,Microsoft Boosts Remote Data Collection in Windows 7 and 8,Microsoft has pushed its Diagnostics and Telemetry tracking service to existing in-use Windows 7 and Windows 8 devices in an effort to collect more data on them.  [Read More]
https://www.securityweek.com/microsoft-launches-windows-bug-bounty-program,Microsoft Launches Windows Bug Bounty Program,"Microsoft announces Windows bug bounty program with payouts ranging between $500 and $250,000  [Read More]"
https://www.securityweek.com/microsoft-adds-multi-factor-authentication-windows-azure,Microsoft Adds Multi-Factor Authentication for Windows Azure,Microsoft rolled out the options for customers to enable multi-factor authentication its Windows Azure cloud service.  [Read More]
https://www.securityweek.com/barracuda-partners-microsoft-protect-windows-azure-applications,Barracuda Partners With Microsoft to Protect Windows Azure Applications,Barracuda Networks has teamed up with Microsoft to bring additional levels of protection to web applications and data hosted in Microsoft’s Windows Azure cloud.  [Read More]
https://www.securityweek.com/windows-hello-face-recognition-tricked-photo,Windows Hello Face Recognition Tricked by Photo,Face authentication system present in Windows Hello tricked by researchers using a printed photo  [Read More]
https://www.securityweek.com/app-paths-used-bypass-user-account-control-windows-10,App Paths Used to Bypass User Account Control in Windows 10,A newly technique that leverages App Paths to bypass the User Account Control (UAC) in Windows 10 has been detailed by security researcher Matt Nelson.  [Read More]
https://www.securityweek.com/windows-bug-leaks-microsoft-account-login-data,Windows Bug Leaks Microsoft Account Login Data,"An issue affecting Microsoft’s Windows operating system could result in leaked user credentials if Internet Explorer and Edge are being used, researchers discovered.  [Read More]"
https://www.securityweek.com/credential-hijacking-vulnerability-impacts-all-versions-windows-cylance,Credential Hijacking Vulnerability Impacts All Versions of Windows: Cylance,"The ""Re-Direct to SMB"" vulnerability impacts all versions of Windows, including the upcoming Windows 10, as well as products from major software makers such as Adobe, Apple, Oracle, and Symantec.  [Read More]"
https://www.securityweek.com/windows-10-devices-allow-sign-face-iris,"Windows 10 Devices to Allow Sign in With Face, Iris","The new Windows 10 operating system will allow users to sign in to a device without a password by using biometrics, including facial recognition.  [Read More]"
https://www.securityweek.com/windows-authentication-protocol-allows-deactivated-user-accounts-live-report,Windows Authentication Protocol Allows Deactivated User Accounts to Live On: Report,"The Kerberos authentication protocol enables a disabled user account to remain valid for up to 10 hours after having been revoked, researchers say.  [Read More]"
https://www.securityweek.com/windows-information-protection-address-data-leaks-windows-10,Windows Information Protection to Address Data Leaks in Windows 10,"Windows 10 Anniversary update includes Windows Information Protection (WIP), a feature meant to keep user’s information safe even when data leaks occur.  [Read More]"
https://www.securityweek.com/microsoft-stores-windows-10-encryption-keys-cloud,Microsoft Stores Windows 10 Encryption Keys in the Cloud,"Windows 10 devices have built-in disk encryption that is turned on out of the box, offering additional data protection, but the recovery keys are automatically copied to Microsoft servers when users login using their Microsoft accounts.  [Read More]"
https://www.securityweek.com/microsoft-windows-sleep-feature-poses-security-risk,Microsoft Windows Sleep Feature Poses Security Risk,"A sleep feature in Microsoft Windows may significantly reduce security of full disk encryption, Passware warned today.  [Read More]"
https://www.securityweek.com/microsoft-experts-launch-anti-recon-tool-windows-10-server-2016,"Microsoft Experts Launch Anti-Recon Tool for Windows 10, Server 2016","Microsoft researchers release SAMRi10, a new anti-reconnaissance tool for Windows 10 and Windows Server 2016  [Read More]"
https://www.securityweek.com/attackers-fire-windows-xp-users-recently-discovered-ie-zero-day,Attackers Fire at Windows XP Users With Recently Discovered IE Zero-Day,"Attackers are exploiting a recently disclosed zero-day vulnerability in Internet Explorer in campaigns targeting Windows XP users. While the vulnerability was patched by Microsoft in an Out-of-Band release on Thursday, security researchers have discovered a series of attacks targeting various industries.  [Read More]"
https://www.securityweek.com/fileless-attack-can-bypass-user-account-control-windows-10,Fileless Attack Can Bypass User Account Control in Windows 10,"A recently disclosed User Account Control (UAC) bypass that leverages App Paths can be used for fileless attacks as well, security researcher Matt Nelson now says.  [Read More]"
https://www.securityweek.com/windows-uac-bypassed-using-event-viewer,Windows UAC Bypassed Using Event Viewer,Researchers once again bypass the User Account Control (UAC) security feature in Windows – this time they used the Event Viewer  [Read More]
https://www.securityweek.com/windows-updates-deliver-intels-spectre-microcode-patches,Windows Updates Deliver Intel's Spectre Microcode Patches,Microsoft has started distributing some of Intel’s microcode patches for the Spectre vulnerability to Windows users  [Read More]
https://www.securityweek.com/windows-analytics-helps-assess-risk-meltdown-spectre-attacks,"Windows Analytics Helps Assess Risk of Meltdown, Spectre Attacks",Microsoft has added new capabilities to its Windows Analytics service to help IT professionals assess whether the Windows devices in their networks are protected against Spectre and Meltdown attacks.  [Read More]
https://www.securityweek.com/microsoft-patches-50-flaws-windows-office-browsers,"Microsoft Patches 50 Flaws in Windows, Office, Browsers","Microsoft patches 50 vulnerabilities in Windows, Office and its web browsers – the list does not include any zero-day flaws  [Read More]"
https://www.securityweek.com/windows-10-ransomware-protection-easily-bypassed-researcher-says,"Windows 10 Ransomware Protection Easily Bypassed, Researcher Says","It’s rather trivial to bypass the anti-ransomware feature that Microsoft introduced in its Windows 10 Fall Creators Update, a security researcher claims.  [Read More]"
https://www.securityweek.com/windows-8-and-later-fail-properly-apply-aslr,Windows 8 and Later Fail to Properly Apply ASLR,Address Space Layout Randomization (ASLR) isn’t properly applied on versions of Microsoft Windows 8 and newer.  [Read More]
https://www.securityweek.com/varied-patch-process-microsoft-exposes-windows-users-google-researcher,Varied Patch Process by Microsoft Exposes Windows Users: Google Researcher,"Not all Windows releases receive the same treatment when it comes to security patches, leaving some users exposed to known vulnerabilities.  [Read More]"
https://www.securityweek.com/firefox-support-windows-xp-and-vista-ends-june-2018,Firefox Support for Windows XP and Vista Ends June 2018,Mozilla announced that support for Microsoft's Windows XP and Vista operating systems will be completely removed in June 2018.  [Read More]
https://www.securityweek.com/illusion-gap-attack-bypasses-windows-defender,"""Illusion Gap"" Attack Bypasses Windows Defender","Windows Defender detection can be bypassed by tricking the antivirus application into scanning a different file or nothing at all, CyberArk Labs reveals.  [Read More]"
https://www.securityweek.com/windows-kernel-bug-hinders-malware-detection-researchers,Windows Kernel Bug Hinders Malware Detection: Researchers,"A kernel bug that impacts Windows versions released over the past decade and a half remains unpatched, enSilo security researchers claim.  [Read More]"
https://www.securityweek.com/eternalsynergy-based-exploit-targets-recent-windows-versions,EternalSynergy-Based Exploit Targets Recent Windows Versions,A security researcher has devised an EternalSynergy-based exploit that can compromise versions of Windows newer than Windows 8.  [Read More]
https://www.securityweek.com/microsoft-make-emet-native-windows-10,Microsoft to Make EMET Native to Windows 10,"Microsoft is no longer interested in retiring Enhanced Mitigation Experience Toolkit (EMET) but will instead make it native to Windows 10, the tech giant announced.  [Read More]"
https://www.securityweek.com/uks-metropolitan-police-still-using-10000-windows-xp-computers,"UK's Metropolitan Police Still Using 10,000 Windows XP Computers","Legacy WindowsXP systems used by public authorities in the UK remains a concern, as the UK's Metropolitan Police is still using approximately 10,000 XP Computers  [Read More]"
https://www.securityweek.com/windows-10-source-code-leaked-online,Windows 10 Source Code Leaked Online,A portion of Microsoft’s Windows 10 source code was leaked online this week on an enthusiast website that tracks Windows releases.  [Read More]
https://www.securityweek.com/ghosthook-attack-can-bypass-windows-10s-patchguard,GhostHook Attack Can Bypass Windows 10's PatchGuard,"A newly discovered attack targeting Windows 10’s PatchGuard can bypass the protection and hook a malicious kernel code (rootkit) at the kernel level, CyberArk Labs security researchers warn.  [Read More]"
https://www.securityweek.com/critical-flaw-patched-bind-installer-windows,Critical Flaw Patched in BIND Installer for Windows,"Updates released for DNS software BIND address a critical vulnerability in the installer delivered with BIND for Windows, and which could have been exploited for privilege escalation, the Internet Systems Consortium (ISC) announced.  [Read More]"
https://www.securityweek.com/microsoft-patches-windows-flaws-exploited-attacks,Microsoft Patches Windows Flaws Exploited in Attacks,"Microsoft released patches for more than 90 vulnerabilities on June 13, including two critical remote code execution flaws that have been exploited in attacks.  [Read More]"
https://www.securityweek.com/google-chrome-bug-leads-windows-credential-theft,Google Chrome Bug Leads to Windows Credential Theft,"An issue with the manner in which Google Chrome and Windows handle specific file types can lead to credential theft even on up-to-date systems, a DefenseCode researcher has discovered.  [Read More]"
