Link,Title,Intro
https://www.securityweek.com/crowdstrike-adds-sharing-controls-maclinux-support-reverse-engineering-platform,"CrowdStrike Adds Sharing Controls, Mac/Linux Support to Reverse Engineering Platform","New features in the Alpha++ release of CrowdRE include Linux and Mac versions of the plugin, as well as granular sharing controls and ""Karma"" ratings within the platform.  [Read More]"
https://www.securityweek.com/multi-platform-java-exploit-targets-macs-linux-windows,"Multi-Platform Java Exploit Targets Macs, Linux, Windows","If allowed to run, a malicious Java applet checks the user's operating system and delivers a payload customized for that platform, whether it's Windows, Mac OS X, or Linux.  [Read More]"
https://www.securityweek.com/outlawcountry-tool-used-cia-target-linux-systems,'OutlawCountry' Tool Used by CIA to Target Linux Systems,"WikiLeaks details OutlawCountry, a tool used by the CIA to redirect traffic from Linux systems  [Read More]"
https://www.securityweek.com/old-kerberos-bypass-flaw-patched-windows-linux,"Old Kerberos Bypass Flaw Patched in Windows, Linux",An old Kerberos authentication bypass vulnerability dubbed Orpheus' Lyre has been patched in Windows and some Linux distributions  [Read More]
https://www.securityweek.com/linux-systemd-gives-root-privileges-invalid-usernames,Linux Systemd Gives Root Privileges to Invalid Usernames,"A bug in Linux’s systemd causes usernames that start with a digit to be given root privileges, but exploitation is not easy  [Read More]"
https://www.securityweek.com/trend-micro-patches-flaws-serverprotect-linux,Trend Micro Patches Flaws in ServerProtect for Linux,Trend Micro patches half a dozen vulnerabilities in its ServerProtect for Linux product  [Read More]
https://www.securityweek.com/exploring-misconceptions-linux-security-focus,Exploring the Misconceptions of Linux Security: Focus,"When it comes to securing a Linux machine, the answer is not installing an antivirus or some other security software. The key lies in hardening the operating system.  [Read More]"
https://www.securityweek.com/grsecurity-limits-availability-stable-linux-kernel-patches,Grsecurity Limits Availability of Stable Linux Kernel Patches,The stable series of Grsecurity’s Linux kernel patches will no longer be publicly available. Decision comes in response to GPL violations by the embedded Linux industry.  [Read More]
https://www.securityweek.com/featured-webinar-red-hat-enterprise-linux-6-security-january-26th,Featured Webinar: Red Hat Enterprise Linux 6 Security - January 26th,"Daniel Walsh, Principal Software Engineer at Red Hat will show attendees new SELinux features and explain how to use them in Red Hat Enterprise Linux 6. January 26, 2011 at 1:00 pm EST  [Read More]"
https://www.securityweek.com/linux-kernel-flaw-exposes-most-android-devices-attacks,Linux Kernel Flaw Exposes Most Android Devices to Attacks,A recently disclosed Linux kernel vulnerability caused by a TCP feature affects nearly 80% of Android devices  [Read More]
https://www.securityweek.com/google-boost-linux-kernel-defenses-android-70,Google to Boost Linux Kernel Defenses in Android 7.0,"Google is looking into lowering the number of entry points to the kernel through removing code, removing access to entry points, or selectively exposing features.  [Read More]"
https://www.securityweek.com/windows-defender-ported-linux-fuzzing-tool-demo,Windows Defender Ported to Linux in Fuzzing Tool Demo,Google researcher Tavis Ormandy releases tool for porting Windows DLLs to Linux to improve fuzzing - ports Windows Defender as demo  [Read More]
https://www.securityweek.com/bug-tor-browser-exposed-ip-addresses-macos-and-linux-users,Bug in Tor Browser Exposed IP Addresses of macOS and Linux Users,A critical vulnerability (CVE-2017-16541) that could reveal a Tor user’s IP address was addressed over the weekend in the privacy-focused web browser.  [Read More]
https://www.securityweek.com/alpha-version-sandboxed-tor-browser-available-linux,Alpha Version of Sandboxed Tor Browser Available for Linux,Linux users who want an extra layer of security can try out the first alpha version of the Sandboxed Tor Browser  [Read More]
https://www.securityweek.com/kaspersky-patches-flaws-anti-virus-linux-file-server,Kaspersky Patches Flaws in Anti-Virus for Linux File Server,"Kaspersky patches several vulnerabilities, including ones that allow code execution, in its Anti-Virus for Linux File Server product  [Read More]"
https://www.securityweek.com/linux-trojan-brute-forces-routers-install-backdoors,Linux Trojan Brute Forces Routers to Install Backdoors,A Linux Trojan (PNScan) that emerged more than a year ago is once again actively targeting routers in an attempt to install backdoors on them.  [Read More]
https://www.securityweek.com/linux-machines-powered-nearly-half-ddos-attacks-q3-kaspersky,Linux Machines Powered Nearly Half of DDoS Attacks in Q3: Kaspersky,"DDoS attacks from Linux-based botnets accounted for 45.6 percent of the total DDoS attacks in Q3 2015, with most notable being the XOR DDoS botnet,  [Read More]"
https://www.securityweek.com/linux-foundation-host-open-encryption-project,"Linux Foundation to Host Open Encryption Project ""Let's Encrypt""","Let's Encrypt takes the world a step closer to a time when more websites would use a certificate and TLS would be the default across the Web, rather than the present where most sites do not even have a valid certificate  [Read More]"
https://www.securityweek.com/enterprises-warned-ddos-attacks-leveraging-linux-malware,Enterprises Warned of DDoS Attacks Leveraging Linux Malware,Akamai has published a threat advisory to warn organizations of attacks where cybercriminals are infecting Linux servers with malware capable of launching powerful distributed denial-of-service (DDoS) attacks.  [Read More]
https://www.securityweek.com/linux-foundation-protects-kernel-git-repositories-2fa,Linux Foundation Protects Kernel Git Repositories With 2FA,The Linux Foundation has added a two-factor authentication (2FA) mechanism to the source code repositories housing the Linux kernel in an effort to improve access security for developers.  [Read More]
https://www.securityweek.com/cybercriminals-abuse-amazon-cloud-host-linux-ddos-trojans,Cybercriminals Abuse Amazon Cloud to Host Linux DDoS Trojans,"Cloud services provided by Amazon Web Services and other companies are being abused by profit-driven cybercriminals to host DDoS bots, Kaspersky Lab reported on Friday.  [Read More]"
https://www.securityweek.com/zerodium-offers-45000-linux-0-days,"Zerodium Offers $45,000 for Linux 0-Days","Hackers willing to find unpatched vulnerabilities in the Linux operating system and report them to exploit acquisition firm Zerodium can earn up to $45,000 for their findings, the company announced on Thursday.  [Read More]"
https://www.securityweek.com/many-vulnerabilities-found-linux-usb-subsystem,Many Vulnerabilities Found in Linux USB Subsystem,Google researcher finds significant number of vulnerabilities in Linux kernel USB subsystem using syzkaller fuzzer  [Read More]
https://www.securityweek.com/elevation-privilege-flaw-impacts-linux-kernel,Elevation of Privilege Flaw Impacts Linux Kernel,"The Linux kernel is susceptible to a local escalation of privilege impacting the Advanced Linux Sound Architecture (ALSA), Cisco warns.  [Read More]"
https://www.securityweek.com/two-year-old-vulnerability-patched-linux-kernel,Two-Year Old Vulnerability Patched in Linux Kernel,A high risk security vulnerability that could be exploited to escalate privileges has been patched in Linux kernel after being initially discovered more than two years ago.  [Read More]
https://www.securityweek.com/linux-flaw-allows-sudo-users-gain-root-privileges,Linux Flaw Allows Sudo Users to Gain Root Privileges,A vulnerability affecting the manner in which Sudo parsed tty information could have resulted in the user gaining root privileges and being able to overwrite any file on the filesystem on SELinux-enabled systems.  [Read More]
https://www.securityweek.com/google-researcher-details-linux-kernel-exploit,Google Researcher Details Linux Kernel Exploit,Google researcher Andrey Konovalov has revealed details of a Linux kernel vulnerability that can be exploited via packet sockets to escalate privileges.  [Read More]
https://www.securityweek.com/linux-kernel-flaw-disclosed-pwn2own-patched,Linux Kernel Flaw Disclosed at Pwn2Own Patched,The Linux kernel vulnerability leveraged at Pwn2Own to hack Ubuntu has been patched  [Read More]
https://www.securityweek.com/another-old-flaw-patched-linux-kernel,Another Old Flaw Patched in Linux Kernel,An 8-year-old privilege escalation/denial-of-service vulnerability has been patched in the Linux kernel. Most distributions affected  [Read More]
https://www.securityweek.com/code-execution-flaw-affected-linux-kernel-2005,Code Execution Flaw Affected Linux Kernel Since 2005,A locally exploitable vulnerability found in the Linux kernel can be exploited for code execution or DoS attacks  [Read More]
https://www.securityweek.com/0-day-exploits-could-wreak-havoc-linux-desktops,0-Day Exploits Could Wreak Havoc on Linux Desktops,Security researcher Chris Evans this week made public a full 0-day drive-by download exploit impacting Ubuntu and Fedora and possibly other current Linux distributions as well.  [Read More]
https://www.securityweek.com/cryptsetup-flaw-exposes-linux-systems-attacks,Cryptsetup Flaw Exposes Linux Systems to Attacks,"Cryptsetup vulnerability exposes Debian, Ubuntu, Fedora and possibly other Linux systems to attacks  [Read More]"
https://www.securityweek.com/bind-flaw-patched-2013-affects-linux-distros,BIND Flaw Patched in 2013 Affects Linux Distros,A high severity DoS vulnerability that was fixed in ISC BIND releases in May 2013 affects some Linux distributions  [Read More]
https://www.securityweek.com/dirty-cow-linux-kernel-flaw-exploit-seen-wild,"""Dirty COW"" Linux Kernel Exploit Seen in the Wild","Exploit found in the wild for local privilege escalation vulnerability in the Linux kernel, sarcastically dubbed “Dirty COW” and tracked as CVE-2016-5195  [Read More]"
https://www.securityweek.com/mirai-linux-backdoor-targets-iot-devices,Mirai Linux Backdoor Targets IoT Devices,"A newly observed Linux Trojan backdoor is actively targeting Internet of Things (IoT) devices and enjoying very low detection rate, even on systems using the x86 architecture, researchers say.  [Read More]"
https://www.securityweek.com/linux-flaw-allows-attackers-hijack-web-connections,Linux Flaw Allows Attackers to Hijack Web Connections,A TCP flaw affecting Linux systems allows attackers to terminate connections and inject malicious data  [Read More]
https://www.securityweek.com/os-x-ransomware-keranger-based-linuxencoder,OS X Ransomware KeRanger Based on Linux.Encoder,Further analysis of the new OS X ransomware KeRanger revealed that the threat is actually based on the Linux.Encoder ransomware  [Read More]
https://www.securityweek.com/google-downplays-impact-linux-kernel-flaw-android,Google Downplays Impact of Linux Kernel Flaw on Android,"Google has prepared an Android patch for the recently disclosed Linux kernel vulnerability, but the company believes the number of affected devices is smaller than reported  [Read More]"
https://www.securityweek.com/linux-kernel-flaw-puts-millions-devices-risk,Linux Kernel Flaw Puts Millions of Devices at Risk,"A Linux kernel vulnerability introduced in 2012 affects millions of Linux PCs and servers, and roughly two-thirds of devices running Android  [Read More]"
https://www.securityweek.com/password-bypass-flaw-found-grub2-linux-bootloader,Password Bypass Flaw Found in GRUB2 Linux Bootloader,Authentication vulnerability affecting GRUB2 bootloader can be exploited to bypass password protection on Linux  [Read More]
https://www.securityweek.com/wi-fi-component-flaw-exposes-windows-linux-os-x-systems,"Wi-Fi Component Flaw Exposes Windows, Linux, OS X Systems","wpa_supplicant vulnerability exposes Windows, OS X and Linux systems to denial-of-service, memory contents exposure, and arbitrary code execution.  [Read More]"
https://www.securityweek.com/busting-ghost-security-vulnerability-haunting-linux-systems,Busting the Ghost Security Vulnerability Haunting Linux Systems,Experts discuss patching the recently disclosed Ghost vulnerability impacting Linux systems.  [Read More]
https://www.securityweek.com/critical-ghost-vulnerability-impacts-linux-systems,Critical 'Ghost' Vulnerability Impacts Linux Systems,"A critical vulnerability impacts Linux systems and can be used to remotely take control of a system, according to Qualys.  [Read More]"
https://www.securityweek.com/privilege-escalation-vulnerability-found-linux-kernel,Privilege Escalation Vulnerability Found in Linux Kernel,A researcher has identified a serious vulnerability in the Linux kernel that can be exploited by a local attacker to escalate privileges on affected systems  [Read More]
https://www.securityweek.com/linux-systems-affected-grinch-vulnerability-researchers,"Linux Systems Affected by ""Grinch"" Vulnerability: Researchers","Researchers at cloud security company Alert Logic have discovered a vulnerability in the Linux platform that can lead to privilege escalation. The flaw has been dubbed ""Grinch""  [Read More]"
https://www.securityweek.com/linux-distributions-affected-two-mailx-vulnerabilities,"Linux Distributions Affected by Two ""mailx"" Vulnerabilities","Several Linux distributions are affected by a couple of security holes found in ""mailx,"" a utility that's used for sending and receiving mail.  [Read More]"
https://www.securityweek.com/mass-compromise-attack-hits-web-sites-running-old-linux-kernel,Mass Compromise Attack Hits Web Sites Running on Old Linux Kernel,Threat researchers from Cisco have shared details on a new and rapidly spreading attack targeting web servers running on systems operating on outdated versions of Linux.  [Read More]
https://www.securityweek.com/linux-source-code-repository-kernelorg-gets-hacked,Linux Source Code Repository Kernel.Org Gets Hacked,A number of servers belonging to kernel.org were compromised in an attack that may have started with a stolen user credential.  [Read More]
https://www.securityweek.com/linux-worm-turns-focus-digital-dollars,Linux Worm Turns Focus to Digital Dollars,"The 'Darlloz' worm is going after your digital dollars, as well as devices that make up the Internet of Things, according to new research  [Read More]"
https://www.securityweek.com/bitdefender-launches-free-antispam-solution-linux-mail-servers,BitDefender Launches Free Antispam Solution for Linux Mail Servers,BitDefender Announces Launch of Free Edition of Antispam for Linux Mail Servers. Provides Essential Features for Increased Productivity by Blocking Spam on Linux-Based Mail Servers  [Read More]
https://www.securityweek.com/go-based-linux-trojan-used-cryptocurrency-mining,Go-Based Linux Trojan Used for Cryptocurrency Mining,A new Linux Trojan developed in Go has been used by cybercriminals for cryptocurrency mining  [Read More]
https://www.securityweek.com/linux-trojan-takes-screenshots-every-30-seconds,Linux Trojan Takes Screenshots Every 30 Seconds,New Linux spyware “Ekoms” is capable of capturing screenshots and includes an inactive feature for recording audio  [Read More]
https://www.securityweek.com/new-linux-based-router-worm-used-social-network-scheme,New Linux-Based Router Worm Used in Social Network Scheme,"The worm is being used to commit fraud on social networks such as Facebook and Twitter, researchers believe.  [Read More]"
https://www.securityweek.com/poc-linux-rootkit-uses-gpu-evade-detection,PoC Linux Rootkit Uses GPU to Evade Detection,The source code for a Linux rootkit that leverages the infected device’s graphics processor unit (GPU) for enhanced stealthiness and efficiency has been published on GitHub.  [Read More]
https://www.securityweek.com/malware-discovered-targeting-web-servers-running-linux-freebsd,"Malware Discovered Targeting Web Servers Running Linux, FreeBSD",Researchers at ESET pulled the covers back on malware that infected thousands of servers running the Linux and FreeBSD operating systems.  [Read More]
https://www.securityweek.com/kaspersky-lab-details-versatile-ddos-trojan-linux-systems,Kaspersky Lab Details 'Versatile' DDoS Trojan for Linux Systems,"Researchers at Kaspersky Lab have published a detailed analysis of a ""versatile"" Linux DDoS Trojan available online.  [Read More]"
https://www.securityweek.com/attackers-hide-communication-linux-backdoor,Attackers Hide Communication With Linux Backdoor,The backdoor allows attackers to remotely execute commands without opening a network socket or connecting to a command and control server.  [Read More]
https://www.securityweek.com/coretrace-brings-application-whitelisting-mac-and-linux,CoreTrace Brings Application Whitelisting to Mac and Linux,BOUNCER by CoreTrace Brings Cross-Platform Application Whitelisting Coverage to Mac and Linux  [Read More]
