,Link,Title,Intro
42,https://www.securityweek.com/xiny-android-trojans-can-infect-system-processes,Xiny Android Trojans Can Infect System Processes,Mobile malware from the Xiny family of Android Trojans are capable of infecting the processes of system applications and of downloading malicious plug-ins into the infected programs.  [Read More]
43,https://www.securityweek.com/android-apps-fool-hundreds-thousands-empty-promises,Android Apps Fool Hundreds of Thousands With Empty Promises,"Nearly one million Android users have fallen victims to eight fake applications that falsely claimed to help them gain more followers on social networks, but instead stole their information and money.  [Read More]"
44,https://www.securityweek.com/android-trojan-blocks-outgoing-calls-banks,Android Trojan Blocks Outgoing Calls to Banks,Symantec researchers have discovered a Trojan that prevents users from making outgoing calls to banks from their smartphones.  [Read More]
45,https://www.securityweek.com/android-malware-gang-makes-10000-day-report,"Android Malware Gang Makes $10,000 a Day: Report","The actors behind HummingBad, a malware that drops a persistent rootkit on Android devices, are believed to generate $300,000 per month in fraudulent ad revenue.  [Read More]"
46,https://www.securityweek.com/android-malware-targets-europe-smishing-campaigns,Android Malware Targets Europe via Smishing Campaigns,Android malware designed to steal sensitive information delivered to European users via smishing campaigns  [Read More]
47,https://www.securityweek.com/godless-android-malware-uses-multiple-rooting-exploits,'Godless' Android Malware Uses Multiple Rooting Exploits,"A recently observed piece of mobile malware called ""Godless"" leverages multiple rooting exploits and targets nearly 90 percent of Android devices.  [Read More]"
48,https://www.securityweek.com/banking-trojans-abuse-api-evade-android-security,Banking Trojans Abuse API to Evade Android Security,"Bankosy and Cepsohord have discovered a way to find the current running tasks, despite the fact that Google attempted to prevent that in Android 5.0 Lollipop and 6.0 Marshmallow.  [Read More]"
49,https://www.securityweek.com/upgraded-android-banking-trojan-targets-users-200-countries,Upgraded Android Banking Trojan Targets Users in 200 Countries,"An Android banking Trojan discovered a couple of years ago has become a global threat in the past months, after being updated with ransomware capabilities, Doctor Web security researchers warn.  [Read More]"
50,https://www.securityweek.com/android-trojan-steals-credit-card-info-locks-devices-remotely,"Android Trojan Steals Credit Card Info, Locks Devices Remotely",A new Android banking Trojan capable of spying on users and stealing credit card info is achieving persistency on infected devices by prompting for device administrator rights until the user gives in.  [Read More]
51,https://www.securityweek.com/android-ransomware-dropped-towelroot-hacking-team-exploits,"Android Ransomware Dropped via Towelroot, Hacking Team Exploits",A new piece of Android ransomware is being delivered via a two known exploits without requiring interaction from the victims.  [Read More]
52,https://www.securityweek.com/android-trojan-posing-flash-player-targets-banking-apps,Android Trojan Posing as Flash Player Targets Banking Apps,"ESET security researchers have discovered a new piece of Android malware that poses as Flash Player, but instead steals login credentials from roughly 20 mobile banking apps.  [Read More]"
53,https://www.securityweek.com/xbot-android-trojan-steals-banking-info-encrypts-devices,"Xbot Android Trojan Steals Banking Info, Encrypts Devices","Xbot is an Android Trojan that infects applications and is said to be regularly updated. The malware is capable of mimicking the login pages of banking apps to steal user credentials, can remotely lock devices, steal SMS messages and contact information, intercept messages, and parse SMS messages from banks.  [Read More]"
54,https://www.securityweek.com/android-banking-trojan-slembunk-targets-users-worldwide,"Android Banking Trojan ""SlemBunk"" Targets Users Worldwide",Android banking Trojan SlemBunk continues to evolve as part of a highly-organized ongoing campaign  [Read More]
55,https://www.securityweek.com/android-trojan-intercepts-voice-call-based-2fa-symantec,Android Trojan Intercepts Voice Call-Based 2FA: Symantec,"A new financial Trojan designed to deceive voice call-based two-factor authorization (2FA) systems is targeting Android devices, Symantec security researchers warn.  [Read More]"
56,https://www.securityweek.com/backdoors-infiltrate-android-powered-smart-tvs,Backdoors Infiltrate Android-powered Smart TVs,"Trend Micro has discovered vulnerable TVs from brands such as Changhong, Konka, Mi, Philips, Panasonic, and Sharp, but says that other Android devices are also at risk.  [Read More]"
57,https://www.securityweek.com/nasty-brain-test-android-malware-returns-google-play,"Nasty ""Brain Test"" Android Malware Returns to Google Play","Nasty mobile malware known as ""Brain Test"" found infecting Android devices via Google Play has made a comeback, security firm Lookout reports.  [Read More]"
58,https://www.securityweek.com/android-malware-uses-firewall-rules-block-security-apps,Android Malware Uses Firewall Rules to Block Security Apps,Researchers at Symantec have discovered a new piece of Android malware that drops and runs a firewall binary called DroidWall on compromised devices to prevent security applications from connecting to their services.  [Read More]
59,https://www.securityweek.com/zbot-banking-trojan-targets-android-users-russia,ZBot Banking Trojan Targets Android Users in Russia,Android Trojan dubbed ZBot targets the bank accounts of users in Russia  [Read More]
60,https://www.securityweek.com/rootnik-trojan-modifies-legitimate-root-tool-hack-android-devices,Rootnik Trojan Modifies Legitimate Root Tool to Hack Android Devices,Rootnik malware uses the Root Assistant utility to gain root access on Android devices and steal private data.  [Read More]
61,https://www.securityweek.com/sms-stealing-library-found-18000-android-applications,"SMS Stealing Library Found in 18,000 Android Applications","Roughly 18,000 Android applications built using the Taomike SDK have been found to include SMS theft functionality.  [Read More]"
62,https://www.securityweek.com/android-malware-possibly-infects-1-million-devices-google-play,Android Malware Possibly Infects 1 Million Devices via Google Play,"A malicious application disguised as a game called BrainTest could potentially have been installed on up to one million devices, according to Check Point.  [Read More]"
63,https://www.securityweek.com/new-android-ransomware-changes-devices-pin-lock,New Android Ransomware Changes Device's PIN Lock,"A new Android screening-locking malware targeting mainly users in the United States has been discovered by ESET researchers, who say this is the first ransomware to change a smartphone’s PIN security code.  [Read More]"
64,https://www.securityweek.com/fake-minecraft-cheats-hosted-google-play-hide-android-scareware,Fake Minecraft Cheats Hosted on Google Play Hide Android Scareware,"Scareware disguised as Minecraft apps on Google Play downloaded by users up to 28 million times, says ESET.  [Read More]"
65,https://www.securityweek.com/android-installer-hijacking-vulnerability-puts-users-third-party-app-stores-risk,Android Installer Hijacking Vulnerability Puts Users of Third-party App Stores at Risk,Palo Alto Networks shared details of a security vulnerability in Android that could allow an attacker to hijack the installation of a what appears to be a safe Android application and modify or replace it with malware.  [Read More]
66,https://www.securityweek.com/researchers-spot-aggressive-android-adware-google-play,Researchers Spot Aggressive Android Adware on Google Play,Bitdefender finds 10 apps hiding aggressive adware on Google Play. The applications redirect users to ads in all Web browser and even Facebook.  [Read More]
67,https://www.securityweek.com/android-malware-hijacks-phone%E2%80%99s-shutdown-process,Android Malware Hijacks Phone’s Shutdown Process,A new piece of Android malware can perform a wide range of actions on infected phones without being detected by making it look like the device is turned off.  [Read More]
68,https://www.securityweek.com/developers-android-rat-droidjack-traced-india,Developers of Android RAT DroidJack Traced to India,"The creators of the Android remote administration tool (RAT) called DroidJack started off as legitimate application developers, but when they realized that their products were not as successful as they had hoped, they turned to developing a crimeware tool.  [Read More]"
69,https://www.securityweek.com/majority-top-100-paid-ios-android-apps-have-hacked-versions-report,"Majority of Top 100 Paid iOS, Android Apps Have Hacked Versions: Report","According to a report from Arxan Technologies, hacked versions of 97% of the top 100 paid Android apps and 87% of the top 100 paid Apple iOS apps appear in unofficial app stores and app distribution sites.  [Read More]"
70,https://www.securityweek.com/researchers-hide-android-applications-image-files,Researchers Hide Android Applications in Image Files,Researchers have found a way to trick Android users into executing potentially malicious applications by hiding them inside innocent-looking image files.  [Read More]
71,https://www.securityweek.com/chinese-government-suspected-using-ios-android-rats-against-protesters,"Chinese Government Suspected of Using iOS, Android RATs Against Protesters",Security researchers have uncovered two pieces of mobile malware appearing to be used by the Chinese government to keep a close eye on pro-democracy protesters.  [Read More]
72,https://www.securityweek.com/source-code-android-rat-dendroid-leaked-online,Source Code of Android RAT Dendroid Leaked Online,"The complete source code for the Android remote access Trojan (RAT) called Dendroid has been leaked online and, after analyzing it, researchers determined that the malware is plagued by several vulnerabilities.  [Read More]"
73,https://www.securityweek.com/android-trojan-krysanec-comes-disguised-legitimate-apps,Android Trojan Krysanec Comes Disguised as Legitimate Apps,"Krysanec, a remote access Trojan (RAT) for Android, is capable of infiltrating both free and paid Android apps, and it has been distributed via a file sharing website.  [Read More]"
74,https://www.securityweek.com/fake-android-apps-target-south-korean-bank-customers,Fake Android Apps Target South Korean Bank Customers,Security researchers at mobile software company Cheetah Mobile have identified a piece of Android malware that's designed to steal the personal and financial details of South Korean online banking customers.  [Read More]
75,https://www.securityweek.com/massive-android-mobile-botnet-hijacking-sms-data,Massive Android Mobile Botnet Hijacking SMS Data,"MisoSMS is ""one of the largest advanced mobile botnets to date"" and is being used in more than 60 spyware campaigns.  [Read More]"
76,https://www.securityweek.com/android-flaw-allows-rogue-apps-disable-passcodes,Android Flaw Allows Rogue Apps to Disable Passcodes,Rogue Android apps can be used to disable all the security locks and leave the device vulnerable to further attacks.  [Read More]
77,https://www.securityweek.com/android-malware-continues-march-toward-commoditization-f-secure,Android Malware Continues March Toward Commoditization: F-Secure,F-Secure Labs discovered 259 new mobile threat families and variants of existing families in the third quarter of 2013.  [Read More]
78,https://www.securityweek.com/first-malicious-apps-targeting-android-master-key-vulnerability-found-wild,First Malicious Apps Targeting Android 'Master Key Vulnerability' Found in the Wild,Symantec has uncovered the first malicious apps exploiting the Android master key vulnerability in the wild.  [Read More]
79,https://www.securityweek.com/compromised-yahoo-accounts-used-spread-android-trojan,Compromised Yahoo! Accounts Used to Spread Android Trojan,"In a recent campaign stemming from compromised Yahoo! accounts, users to visited the spammed link via a PC would see health-product related spam. For those who access the link on an Android device, are hit with the ""NotCompatible Trojan"".  [Read More]"
80,https://www.securityweek.com/symantec-discovers-new-ransomware-android,Symantec Discovers New Ransomware for Android,"Researchers at Symantec have detected a new type of Ransomware that targets mobile devices, and comes masked as an Anti-virus application.  [Read More]"
81,https://www.securityweek.com/new-android-trojan-fools-traditional-application-vetting-processes,New Android Trojan Fools Traditional Application Vetting Processes,"""BadNews"" Android malware delivers AlphaSMS, which is a well-known SMS fraud app that leads to massive charges by sending messages to premium rate numbers in the Russian Federation and neighboring countries such as the Ukraine, Belarus, Armenia and Kazakhstan.  [Read More]"
82,https://www.securityweek.com/android-trojan-used-apt-attacks,Android Trojan Used in APT Attacks,"A high­profile Tibetan activist had his email account hacked on March 24th, 2013, which was then used to send spear phishing e­mails to the victim’s contact list that included a malicious Android Package (APK) attachment.  [Read More]"
83,https://www.securityweek.com/android-malware-variant-targeting-online-banking-users-italy-thailand,"Android Malware Variant Targeting Online Banking Users in Italy, Thailand","Researchers uncovered a new variant of Android malware targeting banking customers in Italy and Thailand, according to McAfee researchers.  [Read More]"
84,https://www.securityweek.com/criminals-test-android-based-sms-botnet-moderate-success,Criminals Test Android-based SMS Botnet with Moderate Success,Anti-Spam vendor Cloudmark recently spotted something new in the world of mobile threats: an Android-based SMS botnet.  [Read More]
85,https://www.securityweek.com/kaspersky-android-has-monopoly-mobile-malware-200000-new-pc-malware-samples-found-daily,"Kaspersky: Android Has a Monopoly on Mobile Malware, 200,000 New PC Malware Samples Found Daily",Kaspersky’s 2012 report proved to be another report validating the explosive growth in malware targeting mobile devices running on Google’s Android platform and the increase in threats targeting Mac OS users.  [Read More]
86,https://www.securityweek.com/trend-micro-says-android-under-siege,Trend Micro Says Android is Under Siege,"According to its security roundup for Q3 2012, Trend Micro says that the number of high-risk and overall dangerous applications targeting the Android platform is more than five times the size it was last quarter.  [Read More]"
87,https://www.securityweek.com/building-android-malware-trivial-available-tools,Building Android Malware Is Trivial with Available Tools,"Because of readily available tools that enable even a novice developer to create mobile applications that fall on the dark side of the fence, users should be extremely careful when downloading and installing mobile apps.  [Read More]"
88,https://www.securityweek.com/scammers-pushing-fake-flash-player-android-devices,Scammers Pushing Fake Flash Player onto Android Devices,"As of last week, Flash Player for Android is no longer available from Google Play marketplace, and scammers are filling the gap with fake versions of the software.  [Read More]"
89,https://www.securityweek.com/resilient-smszombie-infects-500000-android-users-china,"Resilient 'SMSZombie' Infects 500,000 Android Users in China","Researchers say hackers have gained access to the mobile payment function of more 500,000 Android users in China with the ""SMSZombie"" malware.  [Read More]"
90,https://www.securityweek.com/symantec-identifies-android-malware-using-remote-payload,Symantec Identifies Android Malware on Google Play Using Remote Payload,"Symantec found two malicious apps on Google Play that used a remote payload technique to avoid detection and may have infected up to 100,000 users before it was removed by Google.  [Read More]"
91,https://www.securityweek.com/android-malware-hits-100000-china-mobile-users,"Android Malware Hits 100,000 China Mobile Users","Researchers from mobile protection firm TrustGo detected a new piece of malware targeting Android. Unlike other Android attacks however, this one gained a large install-base rather quickly – infecting 100,000 devices in less than a week.  [Read More]"
92,https://www.securityweek.com/android-botnet-claims-come-question-debate,"Android Botnet Claims Come in to Question, Debate","Yesterday, SecurityWeek reported on a blog post by Microsoft security researcher Terry Zink, who said that a spammer had control of Android devices. As it turns out, while malware on the Android platform is a reality, spammers haven’t gained total control.  [Read More]"
93,https://www.securityweek.com/six-arrested-japan-android-malware-scheme,Six Arrested in Japan for Android Malware Scheme,"Six men have been arrested in Japan for allegedly scamming some 20 million Yen from victims during an Android-based malware scheme. According to the local news mag, three of the men are IT executives.  [Read More]"
94,https://www.securityweek.com/researcher-maps-android-malware-genome,Researcher Maps the Android Malware Genome,"The brainchild of Xuxian Jiang, the Android Malware Genome Project has already collected 1,200 unique examples of Android-based malware.  [Read More]"
95,https://www.securityweek.com/google-removes-malicious-data-stealing-android-apps,Google Removes Malicious Data Stealing Android Apps,"Researchers at Symantec recently identified 29 malicious apps in the Google Play marketplace targeting Japanese Android users and may have infected as many as 300,000 android devices.  [Read More]"
96,https://www.securityweek.com/sms-controlled-malware-hijacking-android-phones,SMS-controlled Malware Hijacking Android Phones,Researchers have discovered Android malware that is controlled via SMS that can do a number of things on the compromised device including recording calls and surrounding noise.  [Read More]
97,https://www.securityweek.com/rival-says-symantecs-recent-android-malware-warning-overblown,Rival Says Symantec's Recent Android Malware Warning is Overblown,"A threat called Android.Counterclank by Symantec, is said to have infected 1-5 million users, via 13 different applications. As word of the Android malware started to spread, Symantec’s rival in the mobile protection space – Lookout Mobile Security – disputed their claims as hype.  [Read More]"
98,https://www.securityweek.com/researchers-uncover-first-malware-utilize-root-exploit-android-23,Researchers Uncover First Malware to Utilize Root Exploit On Android 2.3,"A team of researchers has uncovered ""GingerMaster"", the first malicious program to use a root-level exploit against Android 2.3.  [Read More]"
99,https://www.securityweek.com/malicious-android-app-disguises-itself-google-mobile-app,Malicious Android App Disguises Itself as Google+ Mobile App,Researchers from Trend Micro have uncovered a new variant of a malicious Google Android app that is making the rounds and disguising itself as a Google+ app.  [Read More]
100,https://www.securityweek.com/fee-deduction-malware-targeting-android-devices-spotted-wild,"""Fee-Deduction"" Malware Targeting Android Devices Spotted in the Wild","Upon activation, the Malware can activate three malicious services -- AdSmsService, BridgeProvider and PhoneService, to communicate with a control server, from which it downloads a configuration file to read related information and dial calls or send out SMS messages accordingly, incurring fees for users.  [Read More]"
101,https://www.securityweek.com/droiddream-turns-nightmare-google-removes-several-malware-infected-apps-official-android-market,DroidDream Turns Into a Nightmare - Google Removes Several Malware Infected Apps from Official Android Market,"DriodDream, a newly discovered mobile malware targeting, once again, Android smartphone users has surfaced today. The malware has infected multiple applications and is capable of siphoning private data and uploading to remote servers.  [Read More]"
102,https://www.securityweek.com/new-android-spyware-uploads-photos-logs-and-messages-every-20-minutes,"New Android Spyware Uploads Photos, Logs and Messages Every 20 Minutes","Following reports earlier this week of multiple variants of Hong Tou Tou, two additional spyware programs on Android devices have been reported by NetQin Mobile this week.  [Read More]"
103,https://www.securityweek.com/multiple-variants-android-virus-hong-tou-tou-surface-china,Multiple Variants of Android Malware 'Hong Tou Tou' Surface in China,"Two variants of ""Hong Tou Tou"" Android Virus Spreading in China  [Read More]"
104,https://www.securityweek.com/android-vpns-introduce-security-privacy-risks-study,"Android VPNs Introduce Security, Privacy Risks: Study",Researchers analyzed 283 Android VPN applications from Google Play and found that many of them introduce security and privacy risks  [Read More]
105,https://www.securityweek.com/russia-used-android-malware-track-ukrainian-troops-report,Russia Used Android Malware to Track Ukrainian Troops: Report,Russia-linked cyberespionage group Fancy Bear (aka APT28 and Pawn Storm) tracked Ukrainian troops using Android malware  [Read More]
106,https://www.securityweek.com/alleged-creator-svpeng-android-malware-arrested-russia,Alleged Creator of Svpeng Android Malware Arrested in Russia,Five individuals suspected of creating and using the Svpeng Android banking Trojan have been arrested by Russian authorities. They are said to have caused damage worth nearly $1 million.  [Read More]
107,https://www.securityweek.com/feds-seize-alternative-android-app-markets-app-piracy,Feds Seize Alternative Android App Markets For App Piracy,"Three Websites distributing illegal copies of smartphone apps have been ordered to shut down by the federal government, the Justice Department said.  [Read More]"
108,https://www.securityweek.com/six-arrested-japan-android-malware-scheme,Six Arrested in Japan for Android Malware Scheme,"Six men have been arrested in Japan for allegedly scamming some 20 million Yen from victims during an Android-based malware scheme. According to the local news mag, three of the men are IT executives.  [Read More]"
109,/vinfo/us/security/news/cybercrime-and-digital-threats/mobile-adware-rottensys-can-infect-android-devices-to-become-part-of-a-botnet,Mobile Adware RottenSys Can Infect Android Devices to Become Part of a Botnet,"An Android adware named RottenSys has reportedly affected nearly 5 million Android devices since 2016, with the capability to turn affected devices into becoming part of a botnet. "
110,/vinfo/us/security/news/cybercrime-and-digital-threats/red-alert-2-0-android-trojan-spreads-via-third-party-app-stores,Red Alert 2.0 Android Trojan Spreads Via Third Party App Stores,A spate of new attacks targeting the Android operating system have been discovered using a banking trojan named Red Alert 2.0.
111,/vinfo/us/security/news/cybercrime-and-digital-threats/two-year-old-android-malware-evolves-from-spyware-to-ransomware,Two-year Old Android Malware Evolves from Spyware to Ransomware,"A spyware infecting Android devices since 2014 has been updated, resurfacing as a bank trojan that can lock mobile devices."
112,/vinfo/us/security/news/cybercrime-and-digital-threats/android-marcher-trojan-morphs-and-targets-porn-sites,Android Marcher Trojan Morphs and Targets Porn Sites,Attackers are targeting Android users who visit porn sites by prompting them to install Marcher Trojan disguised as an Adobe Flash Installer Package.
113,https://www.securityweek.com/north-korean-hackers-target-android-users-south,North Korean Hackers Target Android Users in South,Researchers discovered new Android malware apparently being used by the North Korea-linked Lazarus group to target users in South Korea  [Read More]
114,https://www.securityweek.com/cyberspies-target-middle-east-windows-android-malware,"Cyberspies Target Middle East With Windows, Android Malware",Cyberespionage group apparently not linked to any previously known actor uses Windows and Android malware to target organizations in the Middle East  [Read More]
