35,35,https://thehackernews.com/2013/10/vulnerability-in-whatsapp-allows.html,Vulnerability in WhatsApp allows decrypting user messages,"hacking, mobile"
36,36,https://thehackernews.com/2013/10/iphone-ios-702-sim-lock-screen-bypass_8.html,iPhone iOS 7.0.2 Sim Lock Screen Bypass vulnerability,"hacking, mobile"
37,37,https://thehackernews.com/2013/10/iphone-fingerprint-scanner-hacked-again.html,iPhone Fingerprint scanner hack allows attacker to hijack Apple ID using Flight Mode,"hacking, mobile"
38,38,https://thehackernews.com/2013/10/anonymous-search-engine-duckduckgo.html,Anonymous Search engine 'DuckDuckGo' Android app offers Tor integration,"hacking, mobile"
39,39,https://thehackernews.com/2013/10/androids-firefox-app-vulnerability.html,Android's Firefox app Vulnerability allows hacker to steal files from SD card,"hacking, mobile"
40,40,https://thehackernews.com/2013/09/another-iphone-lockscreen-bypass.html,Another iPhone lockscreen bypass vulnerability found in iOS 7.02,"hacking, mobile"
41,41,https://thehackernews.com/2013/09/Apple-TouchID-fingerprint-scanner-hacking-unlock-iphone.html,Exclusive : New Touch ID hack allows hacker to unlock an iPhone by multiple fingerprints,"hacking, mobile"
42,64,https://thehackernews.com/2013/09/mailbox-iphone-app-vulnerability.html,Mailbox iPhone app vulnerability executes any Javascript from HTML mail body,"hacking, mobile"
43,65,https://thehackernews.com/2013/09/android-device-manager-allows-user-to.html,"Android Device Manager allows user to Lock, Wipe and Locate device remotely","hacking, mobile"
44,66,https://thehackernews.com/2017/12/ethical-hacking-trainings.html,"Get the Ultimate 2018 Hacker Bundle – Pay What You Want
 ","hacking, mobile"
45,67,https://thehackernews.com/2013/09/iphone-5s-users-fooled-by-apple-nsa-and.html,"iPhone 5s Users Fooled By Apple, NSA and A Fake middle finger","hacking, mobile"
46,68,https://thehackernews.com/2013/09/fake-grand-theft-auto-v-ifruit-android.html,Fake Grand Theft Auto V iFruit Android app fools thousands,"hacking, mobile"
47,69,https://thehackernews.com/2013/09/finally-iphones-fingerprint-scanner.html,"Finally, iPhone's Fingerprint Scanner 'TouchID' hacked first by German Hackers","hacking, mobile"
48,70,https://thehackernews.com/2013/09/turning-your-iphone-or-android-camera.html,Turning your iPhone or Android camera into Microscope,"hacking, mobile"
49,71,https://thehackernews.com/2013/09/second-ios-7-lockscreen-vulnerability.html,Second iOS 7 Lockscreen vulnerability lets intruders to make calls from locked iPhone,"hacking, mobile"
50,72,https://thehackernews.com/2013/09/iphones-ios-7-lockscreen-hack-allows-to.html,iPhone's iOS 7 Lockscreen hack allows to bypass Security,"hacking, mobile"
51,73,https://thehackernews.com/2013/09/android-webview-vulnerability-allows.html,Android WebView vulnerability allows hacker to install malicious apps,"hacking, mobile"
52,74,https://thehackernews.com/2017/06/cyber-security-certification-training.html,"Online IT Security Courses – CISA, CISM, CISSP Certifications","hacking, mobile"
53,75,https://thehackernews.com/2013/09/NSA-backdoor-bitcoin-encryption-sha256-snowden.html,Bitcoins - Secured by NSA designed Encryption or Backdoored ?,"hacking, mobile"
54,76,https://thehackernews.com/2013/09/Android-Firefox-Zero-Day-Exploit-for-Sale.html,Russian Hacker put up an Android Firefox Zero-Day Exploit for Sale,"hacking, mobile"
55,77,https://thehackernews.com/2013/09/nsa-steve-jobs-is-real-big-brother-and.html,NSA: Steve Jobs is the real Big Brother and iPhone buyers are zombies,"hacking, mobile"
56,78,https://thehackernews.com/2013/09/nsa-can-access-your-data-on-smartphones.html,"NSA can access your data on Smartphones including iPhone, BlackBerry and Android devices","hacking, mobile"
57,79,https://thehackernews.com/2013/09/hesperbot-new-banking-trojan-that-can.html,Hesperbot - A New Banking Trojan that can create hidden VNC server on infected systems,"hacking, mobile"
58,80,https://thehackernews.com/2013/09/code-repository-github-offers-two.html,Code Repository 'Github' offers Two-Factor Authentication to 3.5 million users,"hacking, mobile"
59,81,https://thehackernews.com/2013/09/Secunia-CSI-7-Patch-Management-tool_4.html,Secunia CSI 7.0 - Next generation Patch Management tool released,"hacking, mobile"
60,82,https://thehackernews.com/2013/08/apples-new-technology-will-allow.html,Apple's new technology will allow government to control your iPhone remotely,"hacking, mobile"
61,83,https://thehackernews.com/2013/08/The-Hackers-Conference-National-Security.html,National Security threats to be detailed at 'The Hackers Conference' 2013 | #THC2013,"hacking, mobile"
62,84,https://thehackernews.com/2013/08/Android-Malware-Google-Cloud-Messaging-mohit-Kaspersky.html,Android Malware uses Google Cloud Messaging Service; infected over 5 Million Devices,"hacking, mobile"
63,85,https://thehackernews.com/2013/08/new-police-ransomware-browlock.html,"New Police Ransomware 'Browlock' targeting users in US, Canada and UK","hacking, mobile"
64,86,https://thehackernews.com/2013/08/hacking-bitcoin-android-vulnerability-digital-wallets.html,Warning: Android Bitcoin wallet apps vulnerable to theft,"hacking, mobile"
65,87,https://thehackernews.com/2013/08/Android-hacking-apps-download-malware-tool.html,"Several Malicious Android apps found on Google Play affects 25,000 devices","hacking, mobile"
66,88,https://thehackernews.com/2017/12/ethical-hacking-trainings.html,"Get the Ultimate 2018 Hacker Bundle – Pay What You Want
 ","hacking, mobile"
67,89,https://thehackernews.com/2013/08/Android-hacking-spying-tool-surveillance-FBI-virus-backdoor.html,FBI using malware to turn your Android into surveillance device for Spying,"hacking, mobile"
68,90,https://thehackernews.com/2013/08/vulnerability-found-in-apples-ios-can.html,Vulnerability found in Apple's iOS can hide malicious code inside apps,"hacking, mobile"
69,91,https://thehackernews.com/2013/07/Poker-Android-malware-Masaaki-Kagawa.html,Japanese Poker champion charged for distributing Android malware,"hacking, mobile"
70,92,https://thehackernews.com/2013/07/apples-developer-center-offline-for-32.html,Apple’s Developer Center Offline for 32 Hours; Compromised ?,"hacking, mobile"
71,93,https://thehackernews.com/2013/07/hacking-google-account-through-locked.html,Hacking Google account through Locked Android Devices,"hacking, mobile"
72,94,https://thehackernews.com/2013/07/hacking-Tumblr-account-iphone-password.html,Using Tumblr app on iPhone ? Reset you Tumblr password now,"hacking, mobile"
73,95,https://thehackernews.com/2013/07/Hacking-Google-Glass-QR-Code.html,Hacking Google Glass with QR Code to sniff user data,"hacking, mobile"
74,96,https://thehackernews.com/2017/06/cyber-security-certification-training.html,"Online IT Security Courses – CISA, CISM, CISSP Certifications","hacking, mobile"
75,97,https://thehackernews.com/2013/07/chinese-hackers-discovered-second.html,Chinese Hackers discovered second Android master key vulnerability,"hacking, mobile"
76,98,https://thehackernews.com/2013/07/hackers-turn-verizon-signal-booster.html,Hackers turn Verizon signal booster into a mobile hacking machine,"hacking, mobile"
77,99,https://thehackernews.com/2013/07/Android-Ransomware-malware-mohit-kumar-hacker.html,Beware of Fake Android Antivirus and Mobile Ransomware,"hacking, mobile"
78,100,https://thehackernews.com/2013/07/android-malware-priyanka-spreading.html,Android malware 'Priyanka' spreading rapidly through WhatsApp messenger,"hacking, mobile"
79,101,https://thehackernews.com/2013/07/android-hacking-vulnerability-exploit.html,Exploit for most critical Android vulnerability publicly released,"hacking, mobile"
80,102,https://thehackernews.com/2013/07/android-vulnerability-allows-hackers-to.html,Android vulnerability allows hackers to modify apps without breaking signatures,"hacking, mobile"
81,103,https://thehackernews.com/2013/07/who-governs-internet-and-whose-property_2.html,Who Governs The Internet and whose property is it? ,"hacking, mobile"
82,104,https://thehackernews.com/2013/07/android-based-hacking-tool-to-steal.html,Android based hacking tool to steal passwords from connected computers,"hacking, mobile"
83,105,https://thehackernews.com/2013/06/Chrome-Web-Store-malware-app-scanner.html,Google added malicious apps scanner to Chrome Web Store,"hacking, mobile"
84,106,https://thehackernews.com/2013/06/cracking-iphone-hotspot-passwords-in-50.html,Cracking iPhone Hotspot password in 50 Seconds,"hacking, mobile"
85,107,https://thehackernews.com/2013/06/apple-releases-new-details-on-national.html,Apple releases new details on National Security Requests,"hacking, mobile"
86,108,https://thehackernews.com/2013/06/digital-privacy-internet-surveillance.html,"Digital privacy, Internet Surveillance and The PRISM - Enemies of the Internet","hacking, mobile"
87,109,https://thehackernews.com/2013/06/presidents-personal-mobile-numbers.html,President's personal mobile numbers published online by Anonymous Philippines Hackers,"hacking, mobile"
88,110,https://thehackernews.com/2017/12/ethical-hacking-trainings.html,"Get the Ultimate 2018 Hacker Bundle – Pay What You Want
 ","hacking, mobile"
89,111,https://thehackernews.com/2013/06/hacking-iphone-to-bypass-ios-7-lock.html,Hacking iPhone to bypass iOS 7 Lockscreen,"hacking, mobile"
90,112,https://thehackernews.com/2013/06/android-malware-loaded-with-linux.html,Android malware loaded with Linux kernel privilege escalation exploit,"hacking, mobile"
91,113,https://thehackernews.com/2013/06/Hacking-whatsapp-android-application.html,Vulnerability in Whatsapp messenger media server,"hacking, mobile"
92,114,https://thehackernews.com/2013/06/most-sophisticated-android-malware-ever.html,Most Sophisticated Android malware ever detected,"hacking, mobile"
93,115,https://thehackernews.com/2013/06/twitter-vine-app-hacked-by-16-year-old.html,Twitter Vine app hacked by 16 year old Web developer,"hacking, mobile"
94,116,https://thehackernews.com/2013/06/malicious-mobile-charger-can-hack-your.html,Malicious Mobile Charger can Hack your iPhone within a minute,"hacking, mobile"
95,117,https://thehackernews.com/2013/05/activating-mobile-malware-with-music.html,Activating mobile malware with Music and Light Sensors,"hacking, mobile"
96,118,https://thehackernews.com/2017/06/cyber-security-certification-training.html,"Online IT Security Courses – CISA, CISM, CISSP Certifications","hacking, mobile"
97,119,https://thehackernews.com/2013/05/android-malware-that-sends-incoming.html,New Android malware forwards incoming messages to hacker,"hacking, mobile"
98,120,https://thehackernews.com/2013/05/us-military-approved-iphones-and-ipads.html,US Military approved iPhones and iPads for military networks,"hacking, mobile"
99,121,https://thehackernews.com/2013/05/facebook-hacking-technique-to-spoof.html,"Facebook Hacking, technique to Spoof the content of any Facebook App","hacking, mobile"
100,122,https://thehackernews.com/2013/05/firefox-21-launches-with-3-critical.html,Firefox 21 Launches with 3 critical fixes and new Social Integrations,"hacking, mobile"
101,123,https://thehackernews.com/2013/05/apple-decrypts-seized-iphones-for-police.html,Apple Decrypts Seized iPhones For The Police,"hacking, mobile"
102,124,https://thehackernews.com/2013/05/worlds-most-secure-messaging-service.html,"World's most secure messaging service offers £10,000 if you crack it","hacking, mobile"
103,125,https://thehackernews.com/2013/04/hacker-jailbreak-google-glass-to-gain.html,Hacker jailbreak Google Glass to gain root access,"hacking, mobile"
104,126,https://thehackernews.com/2013/04/google-bans-facebook-and-other-self.html,Google bans Facebook and other self updating Android apps,"hacking, mobile"
105,127,https://thehackernews.com/2013/04/critical-flaw-in-viber-app-allows-full.html,Critical flaw in Viber app allows full access to Smartphones,"hacking, mobile"
106,128,https://thehackernews.com/2013/04/badnews-android-malware-downloaded-up.html,'BadNews' Android Malware downloaded up to 9 million times,"hacking, mobile"
107,129,https://thehackernews.com/2013/04/hijacking-planes-navigation-system-with.html,"Hijacking plane's navigation system with an Android app, Researcher claimed","hacking, mobile"
108,130,https://thehackernews.com/2013/04/airdroid-vulnerability-allows-hackers.html,AirDroid vulnerability allows hackers to perform Dos attack from your Android device,"hacking, mobile"
109,131,https://thehackernews.com/2013/04/italian-team-discoveries-flaw-in-ruzzle.html,"Italian team discoveries flaw in Ruzzle protocol, serious menace to privacy","hacking, mobile"
110,132,https://thehackernews.com/2017/12/ethical-hacking-trainings.html,"Get the Ultimate 2018 Hacker Bundle – Pay What You Want
 ","hacking, mobile"
111,133,https://thehackernews.com/2013/03/human-rights-activists-targeted-with.html,Human Rights Activists targeted with new Android malware,"hacking, mobile"
112,134,https://thehackernews.com/2013/03/smartphones-cache-poses-huge-risk-for_27.html,Smartphones cache poses huge risk for Cloud Storage Security,"hacking, mobile"
113,135,https://thehackernews.com/2013/03/canonical-to-create-ubuntukylin-os-for.html,Canonical to create UbuntuKylin OS for Chinese users,"hacking, mobile"
114,136,https://thehackernews.com/2013/03/apple-adds-two-factor-authentication-to.html,Apple adds two-factor authentication to iCloud and Apple ID,"hacking, mobile"
115,137,https://thehackernews.com/2013/03/t-mobile-wi-fi-calling-app-vulnerable.html,T-Mobile Wi-Fi Calling App vulnerable to Man-in-the-Middle attack,"hacking, mobile"
116,138,https://thehackernews.com/2013/03/critical-ios-vulnerability-in.html,Critical iOS vulnerability in Configuration Profiles pose malware threat,"hacking, mobile"
117,139,https://thehackernews.com/2013/03/android-swiftkey-keyboard-turned-into.html,Android SwiftKey Keyboard turned into a Keylogger app,"hacking, mobile"
118,140,https://thehackernews.com/2017/06/cyber-security-certification-training.html,"Online IT Security Courses – CISA, CISM, CISSP Certifications","hacking, mobile"
119,141,https://thehackernews.com/2013/03/apple-app-store-was-vulnerable-for-more.html,Apple App Store was vulnerable for more than Half year,"hacking, mobile"
120,142,https://thehackernews.com/2013/03/samsung-galaxy-note-ii-lock-screen.html,Samsung Galaxy Note II lock screen bypass vulnerability,"hacking, mobile"
121,143,https://thehackernews.com/2013/02/how-to-bypass-ios-612-screen-lock.html,"How to bypass iOS 6.1.2 Screen Lock, another Exploit Exposed","hacking, mobile"
122,144,https://thehackernews.com/2013/02/ios-61-hack-allows-iphone-lock-screen.html,iOS 6.1 Hack allows iPhone lock screen bypass,"hacking, mobile"
123,145,https://thehackernews.com/2013/01/operation-red-october-cyber-espionage.html,Operation Red October : Cyber Espionage campaign against many Governments,"hacking, mobile"
124,146,https://thehackernews.com/2012/12/facebook-camera-app-vulnerable-to-man.html,Facebook Camera App Vulnerable to Man in The Middle Attack,"hacking, mobile"
125,147,https://thehackernews.com/2012/12/etsy-for-iphone-loophole-allows.html,Etsy for iPhone loophole allows attacker to hijack Accounts,"hacking, mobile"
126,148,https://thehackernews.com/2012/12/review-hacking-s3crets-beginners-guide.html,Review : Hacking S3crets - beginners guide to practical hacking,"hacking, mobile"
127,149,https://thehackernews.com/2012/12/iphone-instagram-users-vulnerable-to.html,iPhone Instagram users vulnerable to hackers,"hacking, mobile"
128,150,https://thehackernews.com/2012/11/hardware-based-malware-steals-contacts.html,Hardware based malware steals contacts from all mobile platforms using only the Audio Jack!,"hacking, mobile"
129,151,https://thehackernews.com/2012/10/android-adware-abusing-permissions.html,"Android Adware abusing permissions, Collecting more than they need","hacking, mobile"
130,152,https://thehackernews.com/2012/10/smartphone-wireless-chipset-vulnerable.html,Smartphone wireless chipset vulnerable to DoS attack,"hacking, mobile"
131,153,https://thehackernews.com/2012/10/facebook-spam-messages-says-wwe.html,Facebook spam messages says WWE Champion Rey Mysterio dies during fight,"hacking, mobile"
132,154,https://thehackernews.com/2017/12/ethical-hacking-trainings.html,"Get the Ultimate 2018 Hacker Bundle – Pay What You Want
 ","hacking, mobile"
133,155,https://thehackernews.com/2012/10/security-weakness-in-android-app-ssl.html,Security weakness in Android App SSL Implementations,"hacking, mobile"
134,156,https://thehackernews.com/2012/10/french-android-malware-writer-arrested.html,French Android Malware writer Arrested for stealing $653700,"hacking, mobile"
135,157,https://thehackernews.com/2012/10/think-like-hacker-for-better-security.html,Think Like a Hacker for Better Security,"hacking, mobile"
136,158,https://thehackernews.com/2012/10/security-flaw-in-3g-could-allow-anyone.html,Security flaw in 3G could allow anyone to track your smartphone,"hacking, mobile"
137,159,https://thehackernews.com/2012/09/iphone-5-and-4-hacked-with-same-exploit.html,iPhone 5 and 4 Hacked with same Exploit,"hacking, mobile"
138,160,https://thehackernews.com/2012/09/android-404-multiple-zero-day.html,Android 4.0.4 multiple Zero-Day Vulnerabilities,"hacking, mobile"
139,161,https://thehackernews.com/2012/09/whatsapp-vulnerability-can-be-misused.html,WhatsApp vulnerability can be misused for Spreading Malware,"hacking, mobile"
140,162,https://thehackernews.com/2017/06/cyber-security-certification-training.html,"Online IT Security Courses – CISA, CISM, CISSP Certifications","hacking, mobile"
141,163,https://thehackernews.com/2012/09/the-10-most-infamous-student-hackers-of.html,The 10 Most Infamous Student Hackers of All Time,"hacking, mobile"
142,164,https://thehackernews.com/2012/09/antisec-hackers-hack-fbi-laptop-and.html,#Antisec Hackers hack FBI laptop and leak 12 Million Apple Device Records,"hacking, mobile"
143,165,https://thehackernews.com/2012/08/hijacking-virtual-machines-with-crisis.html,Hijacking Virtual Machines with Crisis malware,"hacking, mobile"
144,166,https://thehackernews.com/2012/08/serious-security-flaw-iphone-bug-allows.html,Serious Security Flaw : iPhone Bug Allows SMS Spoofing,"hacking, mobile"
145,167,https://thehackernews.com/2012/08/gizmodo-gets-hacked-via-apple-tech.html,Gizmodo gets hacked via Apple tech support,"hacking, mobile"
146,168,https://thehackernews.com/2018/01/lenovo-fingerprint.html,Hard-coded Password Lets Attackers Bypass Lenovo's Fingerprint Scanner,"hacking, password cracking"
147,169,https://thehackernews.com/2018/01/macOS-high-sierra-password.html,[Bug] macOS High Sierra App Store Preferences Can Be Unlocked Without a Password,"hacking, password cracking"
148,170,https://thehackernews.com/2017/12/ethical-hacking-trainings.html,"Get the Ultimate 2018 Hacker Bundle – Pay What You Want
 ","hacking, password cracking"
149,171,https://thehackernews.com/2017/11/mirai-botnet-zyxel.html,New Mirai Botnet Variant Found Targeting ZyXEL Devices In Argentina,"hacking, password cracking"
150,172,https://thehackernews.com/2017/10/oracle-identity-manager.html,Highly Critical Flaw (CVSS Score 10) Lets Hackers Hijack Oracle Identity Manager,"hacking, password cracking"
151,173,https://thehackernews.com/2017/10/disqus-comment-system-hacked.html,Disqus Hacked: More than 17.5 Million Users' Details Stolen in 2012 Breach,"hacking, password cracking"
152,174,https://thehackernews.com/2017/10/formbook-password-stealer.html,FormBook—Cheap Password Stealing Malware Used In Targeted Attacks,"hacking, password cracking"
153,175,https://thehackernews.com/2017/09/cardiac-scan-heart-password.html,Cardiac Scan Authentication — Your Heart As Your Password,"hacking, password cracking"
154,176,https://thehackernews.com/2017/09/hacker-track-car.html,"Passwords For 540,000 Car Tracking Devices Leaked Online","hacking, password cracking"
155,177,https://thehackernews.com/2017/09/taringa-data-breach-hacking.html,Taringa: Over 28 Million Users' Data Exposed in Massive Data Breach,"hacking, password cracking"
156,178,https://thehackernews.com/2017/06/cyber-security-certification-training.html,"Online IT Security Courses – CISA, CISM, CISSP Certifications","hacking, password cracking"
157,179,https://thehackernews.com/2017/08/sony-playstation-hacking.html,Sony PlayStation Social Media Accounts Hacked; Claims PSN Database Breach,"hacking, password cracking"
158,180,https://thehackernews.com/2017/08/game-of-thrones-hbo-hack.html,"Game of Thrones and HBO — Twitter, Facebook Accounts Hacked","hacking, password cracking"
159,181,https://thehackernews.com/2017/07/ashley-madison-data-breach.html,Ashley Madison to Pay $11.2 Million to Data Breach Victims,"hacking, password cracking"
160,182,https://thehackernews.com/2017/04/phone-sensor-password-hacking.html,Hackers Can Steal Your Passwords Just by Monitoring SmartPhone Sensors,"hacking, password cracking"
161,183,https://thehackernews.com/2017/01/leakedsource-police-raid.html,Breach Database Site 'LeakedSource' Goes Offline After Alleged Police Raid,"hacking, password cracking"
162,184,https://thehackernews.com/2016/10/weebly-foursquare-data-breach.html,Over 43 Million Weebly Accounts Hacked; Foursquare Also Hit By Data Breach,"hacking, password cracking"
163,185,https://thehackernews.com/2016/10/dropbox-password-hack.html,Download: 68 Million Hacked Dropbox Accounts are Just a Click Away!,"hacking, password cracking"
164,186,https://thehackernews.com/2016/08/dropbox-data-breach.html,Dropbox Hacked — More Than 68 Million Account Details Leaked Online,"hacking, password cracking"
165,187,https://thehackernews.com/2016/07/lastpass-password-manager.html,LastPass Bug Lets Hackers Steal All Your Passwords,"hacking, password cracking"
166,188,https://thehackernews.com/2016/07/ubuntu-hacked.html,Ubuntu Linux Forum Hacked! Once Again,"hacking, password cracking"
167,189,https://thehackernews.com/2016/06/sundar-pichai-quora-hacked.html,Google CEO Sundar Pichai's Quora Account Hacked,"hacking, password cracking"
168,190,https://thehackernews.com/2016/06/hack-twitter-password.html,Warning! 32 Million Twitter Passwords May Have Been Hacked and Leaked,"hacking, password cracking"
169,191,https://thehackernews.com/2016/06/vk-com-data-breach.html,VK.com HACKED! 100 Million Clear Text Passwords Leaked Online,"hacking, password cracking"
170,192,https://thehackernews.com/2017/12/ethical-hacking-trainings.html,"Get the Ultimate 2018 Hacker Bundle – Pay What You Want
 ","hacking, password cracking"
171,193,https://thehackernews.com/2016/05/tumblr-data-breach.html,Hacker Selling 65 Million Passwords From Tumblr Data Breach,"hacking, password cracking"
172,194,https://thehackernews.com/2016/05/android-abacus-trust-api.html,Google Trust API plans to replace your Passwords with Trust Score,"hacking, password cracking"
173,195,https://thehackernews.com/2016/05/hack-instagram-account.html,Bug Hunter Found Ways to Hack Any Instagram Accounts,"hacking, password cracking"
174,196,https://thehackernews.com/2016/04/fbi-unlock-iphone.html,FBI paid Hacker $1.3 Million to Unlock San Bernardino Shooter's iPhone,"hacking, password cracking"
175,197,https://thehackernews.com/2016/02/hack-instagram-account.html,Instagram Adds Two-Step Verification to Prevent Account from being Hacked,"hacking, password cracking"
176,198,https://thehackernews.com/2016/01/shareit-file-sharing.html,Oh Snap! Lenovo protects your Security with '12345678' as Hard-Coded Password in SHAREit,"hacking, password cracking"
177,199,https://thehackernews.com/2016/01/fortinet-firewall-password-hack.html,Someone Just Leaked Hard-Coded Password Backdoor for Fortinet Firewalls,"hacking, password cracking"
178,200,https://thehackernews.com/2017/06/cyber-security-certification-training.html,"Online IT Security Courses – CISA, CISM, CISSP Certifications","hacking, password cracking"
179,201,https://thehackernews.com/2016/01/ebay-hacking.html,Simple Yet Effective eBay Bug Allows Hackers to Steal Passwords,"hacking, password cracking"
180,202,https://thehackernews.com/2015/11/vtech-toymaker-hacking.html,"Toymaker VTech Hack Exposes 4.8 Million Customers, including Photos of Children","hacking, password cracking"
181,203,https://thehackernews.com/2015/11/fbi-wanted-hacker.html,Mr. Grey Hacker (Wanted by FBI) Steals 1.2 BILLION Login Passwords,"hacking, password cracking"
182,204,https://thehackernews.com/2015/11/password-manager-hacked.html,Researcher releases Free Hacking Tool that Can Steal all Your Secrets from Password Manager,"hacking, password cracking"
183,205,https://thehackernews.com/2015/10/talktalk-hack.html,TalkTalk Hack: Police Arrest Second Teenager in London,"hacking, password cracking"
184,206,https://thehackernews.com/2015/10/hack-microsoft-outlook-email.html,New Attack Targeting Microsoft Outlook Web App (OWA) to Steal Email Passwords,"hacking, password cracking"
185,207,https://thehackernews.com/2015/10/data-breach-hacking.html,"Data Breach Day — Patreon (2.3M), T-Mobile (15M) and Scottrade (4.6M) — HACKED!","hacking, password cracking"
186,208,https://thehackernews.com/2015/09/hacking-starbukcs-password.html,Beware Coffee Lovers! StarBucks Exposed you to 3 Critical Vulnerabilities,"hacking, password cracking"
