,Link,Title,Intro
10,/vinfo/us/threat-encyclopedia/spam/3627/fake-herbalife-order-email-spreads-malicious-codes,Fake Herbalife Order Email Spreads Malicious Codes,Fake emails spoofing Herbalife are infecting users with malicious code. The email is an acknowledgement of purchase that includes an attached tax invoice.Read more   
11,/vinfo/us/threat-encyclopedia/spam/3624/fake-british-telecommunications-bill-arrives-with-banking-trojan-dridex\,Fake British Telecommunications Bill Arrives with Banking Trojan DRIDEX,Another fake online bill has been spotted and the sample we found is posing to be from a British telecommunications company. The spammed message deceives its recipients by making the email look credible and familiar enough through the company's similar template.Read more   
12,/vinfo/us/threat-encyclopedia/spam/668/bogus-amazon-order-email-brings-ransomware,Bogus Amazon Order Email Brings Ransomware,A spam campaign has been discovered to be leveraged by ransomware authors to deceive unwitting users. The spammed message is using the popularity of online shopping giant Amazon to send the recipient a bogus order email that contains various URLs.Read more   
13,/vinfo/us/threat-encyclopedia/spam/665/fake-email-invoice-leads-to-ransomwarerelated-urls\,Fake Email Invoice Leads to Ransomware-related URLs,A spam message that contains ransomware-related URLs has been spotted to make rounds in unsuspecting users' inboxes. The said spam poses to be an email invoice asking the user to click on the URLs to view a PDF copy of his/her personal invoice.Read more   
14,/vinfo/us/threat-encyclopedia/spam/3621/fake-invoice-email-with-html-attachment-spreads-locky-ransomware,Fake invoice email with Html attachment spreads Locky ransomware,An email with the subject 'Emailed Invoice - [random_number]' using a random name claiming to be from the recipients domain is spreading Locky ransomware. The spam campaign uses a new technique to deliver ransomware through an attached html file.Read more   
15,/vinfo/us/threat-encyclopedia/spam/3615/fake-fax-emails-deliver-ransomware\,Fake Fax Emails Deliver Ransomware,"We have found a number of fake fax emails finding their way to infect users' machines with ransomware. The body of the email contains a link that, if clicked, directs the user to a ransomware-related site.Read more   "
16,/vinfo/us/threat-encyclopedia/spam/3612/fake-utility-bill-disguises-malware-to-infect-users,Fake Utility Bill Disguises Malware to Infect Users,A number of users may receive a fake utility bill email that contains malware. The email is in Japanese and contains an .Read more   
17,/vinfo/us/threat-encyclopedia/spam/3637/ransomware-arrives-via-fake-ebay-invoice-email\,Ransomware Arrives via Fake eBay Invoice Email,"We recently have observed a spam campaign being delivered to users in the form of a purchase invoice that claims to be from the e-commerce company, eBay. Recipients of this fake invoice will see details on the total purchase and a download link to the said invoice for payment.Read more   "
18,/vinfo/us/threat-encyclopedia/spam/662/fake-dropbox-links-infects-victims-with-ransomware,Fake Dropbox Links Infects Victims with Ransomware,"Ransomware-related URLs are being sent via spam emails by posing as fake Dropbox links. The ruse makes the malicious URL hard to see, and uses the popularity of Dropbox to fool victims.Read more   "
19,/vinfo/us/threat-encyclopedia/spam/3634/spam-brings-fake-cryptoransomware\,Spam Brings Fake Cryptoransomware,"We have observed a spam campaign carrying ransom threats, claiming to be from a collective of  AWN-Rans and threatening to attack the recipients' computers and network servers. The message demands ransom payment via bitcoin to stop their attacks.Read more   "
20,/vinfo/us/threat-encyclopedia/spam/3631/order-email-notification-comes-with-malicious-pdf-attachment,Order Email Notification Comes With Malicious PDF Attachment,We recently received samples of a malicious spam campaign that uses a malicious PDF attachment as its malware infection vector. The mail itself has no body content and appears to be sent from a random sender.Read more   
21,/vinfo/us/threat-encyclopedia/spam/659/legal-acknowledgement-notification-email-comes-with-malware\,Legal Acknowledgement Notification Email Comes With Malware,"Our engineers caught a spam campaign making the rounds, one that involves a fake legal acknowledgement notification that beseeches the user to digitally sign for. The sample caught contains a link which directs you to a site containing a document with HANCITOR malware embedded inside it.Read more   "
22,/vinfo/us/threat-encyclopedia/spam/3609/confidential-mail-malspam-comes-with-banking-trojan-malware-attachment,Confidential Mail Malspam Comes With Banking Trojan Malware Attachment,"Spammers are at it again in their attempts to infect users with banking trojans using malicious spam campaigns, and this latest one is no different. Our engineers received samples of what appears to be spam trying to trick the user into opening its malicious attachment by insisting that it is a 'confidential document', one that has been encrypted and protected.Read more   "
23,/vinfo/us/threat-encyclopedia/spam/656/fake-bank-notification-spam-arrives-with-macro-malware\,Fake Bank Notification Spam Arrives With Macro Malware,"Another fake bank notification spam has been spotted by our engineers and the sample we caught is a typical example of such email-based threats. The body of the letter, designed to mimic an official notification from a very popular bank in Britain, urgently tells the reader to check the attached file in order to verify 'terms and conditions', most likely for the purpose of a business transaction.Read more   "
24,/vinfo/us/threat-encyclopedia/spam/653/attached-bank-confirmation-redirects-to-malicious-site,Attached Bank Confirmation Redirects to Malicious Site,"We recently have observed a spam campaign being delivered to a number of users who allegedly are recipients of a bank confirmation. The email body contains an embedded link that, if clicked, will lead users to a malicious site.Read more   "
25,/vinfo/us/threat-encyclopedia/spam/3606/zip-within-a-zip-contains-locky-ransomware\,Zip within A Zip Contains Locky Ransomware,A number of users may receive an email on a supposed confirmation for their parcel delivery. This spammed message contains a .Read more   
26,/vinfo/us/threat-encyclopedia/spam/3603/malware-downloader-found-in-attachment-posing-as-a-certificate,Malware Downloader Found in Attachment Posing as a Certificate,"Sometimes, a colleague sends you a file to print for him or her, especially if he or she can't properly connect to the office printer. This spammed message plays upon that possibility.Read more   "
27,/vinfo/us/threat-encyclopedia/spam/650/billing-email-comes-with-malware-downloader\,Billing Email Comes with Malware Downloader,"We have observed a spam outbreak where email messages pose as a simple billing email. It uses Bill in its subject, along with random numbers and a document file as an attachment.Read more   "
28,/vinfo/us/threat-encyclopedia/spam/647/fake-booking-confirmation-email-delivers-malicious-attachment,Fake Booking Confirmation Email Delivers Malicious Attachment,"A spam message that delivers malicious attachments is finding its way to unsuspecting users in the guise of a booking confirmation. The body of the email describes that the email and the document attached are confidential, and advises the user to notify the sender and delete the email immediately if the user's not the intended recipient.Read more   "
29,/vinfo/us/threat-encyclopedia/spam/3600/spam-disguised-as-invoice-carries-malware\,Spam Disguised as Invoice Carries Malware,"A recent spam outbreak we have observed involved email disguised as an invoice for a certain purchase order and pretends to be coming from legitimate companies such as Telstra or Cathay Pacific. However, similar to legitimate email, the message body contains the usual Do not respond to this email address.Read more   "
30,/vinfo/us/threat-encyclopedia/spam/3628/fedex-delivery-notification-leads-to-scam-website,FedEx Delivery Notification Leads to Scam Website,A spam campaign has been seen to contain a link that leads unsuspecting users to a scam website. The spammed message claims to come from FedEx and informs the user that there is a problem with their delivery.Read more   
31,/vinfo/us/threat-encyclopedia/spam/3625/bank-of-america-spam-message-leads-to-wordpress-site-that-delivers-ransomware\,Bank of America Spam Message Leads to Wordpress Site that Delivers Ransomware,A spam campaign sending a huge volume of email messages that require you to pay a debt in order to avoid going to court. These spammed messages pretend to be from a credit or lending department of a bank such as Bank of America.Read more   
32,/vinfo/us/threat-encyclopedia/spam/3622/fake-invoice-spam-comes-with-a-malicious-microsoft-excel-attachment,Fake Invoice Spam Comes with a Malicious Microsoft Excel Attachment,"This spam campaign has two different sets of emails, both of which pretends to be an invoice email having attachments. The attachments are said to be paid by the recipients.Read more   "
33,/vinfo/us/threat-encyclopedia/spam/3619/fake-amazon-emails-contain-locky-ransomware\,Fake Amazon emails Contain Locky Ransomware," Because of the holiday season, people become more active in online shopping. Cybercriminals also see this as an opportunity to ride the hype and take advantage of this situation.Read more   "
34,/vinfo/us/threat-encyclopedia/spam/3597/payment-notification-arrives-with-banking-trojan,Payment Notification Arrives With Banking Trojan,"Even with the holiday season fast approaching, cybercriminals are always hard at work at trying to yank your hard-earned money from right under your nose. We recently received samples of what appears to be a malicious spam campaign involving fraudulent bank transfer notifications with banking trojans attached.Read more   "
35,/vinfo/us/threat-encyclopedia/spam/3594/a-requested-letter-comes-with-malware-attachment\,A Requested Letter Comes with Malware Attachment,"A spam message purporting to be a requested letter is making its rounds, carrying an attachment that is a JavaScript malware. When users open this attachment, their computers are infected with JS_NEMUCOD.Read more   "
36,/vinfo/us/threat-encyclopedia/spam/644/false-weight-loss-advert-carries-malicious-link,False Weight Loss Advert Carries Malicious Link,"In our reseach, we stumbled upon a huge volume of spam posing as a weight loss advert. The click here in the spam message's body leads to a malicious website http://{BLOCKED}-25.Read more   "
37,/vinfo/us/threat-encyclopedia/spam/3591/account-compromise-warning-email-comes-with-dridex-attachment\,Account Compromise Warning Email Comes with DRIDEX Attachment,"An email that poses as a notification of a possible account compromise carries an attachment that is detected as DRIDEX malware. To convince users to open the attachment, it instructs recipients to that the attachment contains further details of unusual account behavior.Read more   "
38,/vinfo/us/threat-encyclopedia/spam/3588/fareit-joins-the-javascript-train,FAREIT Joins the JavaScript Train,"JavaScript downloaders, like JS_NEMUCOD variants, are making noise with its widespread distribution of malware such as ransomware and DRIDEX. These downloaders are usually found in spam as attachments.Read more   "
39,/vinfo/us/threat-encyclopedia/spam/3585/2016-tax-season-scarespam-comes-with-malware-attachments\,2016 Tax Season Scarespam Comes With Malware Attachments,"It's tax season once more and like the inevitable turning of the tide, there are several spam campaigns using this particular social engineering hook. In this spam campaign, the sender is posing as an agent of the Internal Revenue Service (IRS), and scaring recipients into opening their malicious attachments.Read more   "
40,/vinfo/us/threat-encyclopedia/spam/3613/spam-with-disguised-attachments-comes-with-locky,Spam with Disguised Attachments Comes with Locky,A new wave of spam that uses *.rar *.Read more   
41,/vinfo/us/threat-encyclopedia/spam/641/javascript-malware-arrives-via-fake-invoice-notification-emails\,JavaScript Malware Arrives via Fake Invoice Notification Emails,"A JavaScript malware is seen in a spam outbreak involving a spammed message pretending to be an invoice notification email with suspicious ZIP attachments. As per the usual route of spam, the body of the message tries to convince the reader to open the attachment by alerting them to alleged unpaid invoices to their account and asking the recipient the reason of non-payment.Read more   "
42,/vinfo/us/threat-encyclopedia/spam/3582/malspam-with-javascript-attachment-leads-to-locky-ransomware,Malspam With JavaScript Attachment Leads To Locky Ransomware,"We are currently seeing huge volumes of malicious JavaScript attachments being spammed at users through email. This particular spam campaign uses the typical social engineering lures like invoice notifications, payment slips, payment confirmations, tax related notifications, billing statements, purchase orders and the like.Read more   "
43,/vinfo/us/threat-encyclopedia/spam/3610/tspy_tinba-delivered-as-an-attachment-to-your-order\,TSPY_TINBA Delivered as an Attachment to Your Order,"Spammed messages that go as zamowienie, which translates to Order in English, are seen circulating with a .ZIP attachment.Read more   "
44,/vinfo/us/threat-encyclopedia/spam/3579/bogus-delivery-notification-drops-malware,Bogus Delivery Notification Drops Malware,The use of bogus invoices is one of the common social engineering ploys in spam runs to date.  In our monitoring we spotted another spammed messages that pose as an invoice statement for a due payment.Read more   
45,/vinfo/us/threat-encyclopedia/spam/3576/bogus-invoice-comes-with-dridex\,Bogus Invoice Comes With Dridex,"A new wave of DRIDEX spam run is seen in the wild. Much like its predecessor, these recent spammed messages pretend as invoice to lure the users in opening the attachment.Read more   "
46,/vinfo/us/threat-encyclopedia/spam/638/upcoming-tax-season-used-as-bait-in-dridex-spam-run,Upcoming Tax Season Used as Bait in DRIDEX Spam Run,"As tax season draws closer, cybercriminals are wasting no time in leveraging it. We recently spotted a DRIDEX-related spam run that pretends to come from United Kingdom’s own agency for collecting taxes, HM Revenue & Customs.Read more   "
47,/vinfo/us/threat-encyclopedia/spam/635/spammers-send-out-another-fake-invoice-with-dridex\,Spammers Send Out Another Fake Invoice with DRIDEX,DRIDEX continues to make waves with yet another invoice spam run. We recently spotted spammed emails supposedly containing an invoice.Read more   
48,/vinfo/us/threat-encyclopedia/spam/632/fake-ikea-purchase-order-email-comes-with-malicious-macro-attachment,Fake IKEA Purchase Order Email Comes With Malicious Macro Attachment,"We recently encountered a spam sample that purports itself to be a purchase order from IKEA, which is a famous furniture retailer founded in Sweden and features modern Scandanavian furniture. However, once unsuspecting users or legitimate IKEA customers open the attached .Read more   "
49,/vinfo/us/threat-encyclopedia/spam/626/bogus-credit-card-charge-pretends-to-come-from-trend-micro\,Bogus Credit Card Charge Pretends to Come From Trend Micro,"We found spammed emails containing details about a compliant regarding a credit card statement that pretends to come from security vendor, Trend Micro.  It has an attachment that when users open, a malicious code will run and consequently, infect the system.Read more   "
50,/vinfo/us/threat-encyclopedia/spam/3607/a-new-order-comes-with-dridex,A New Order Comes with DRIDEX,"We spotted spam mail with the subject of New Order, claiming that there's an attached invoice for a new order. The spam mail contains a .Read more   "
51,/vinfo/us/threat-encyclopedia/spam/623/bogus-customer-statement-comes-with-dridex-attachment\,Bogus Customer Statement Comes with DRIDEX Attachment,	An email poses to be a customer statement for a payment due. The sender asks the receiver to send a payment to settle a December Invoice.Read more   
52,/vinfo/us/threat-encyclopedia/spam/620/fake-letter-response-email-comes-with-dridex,Fake Letter Response Email Comes With DRIDEX,"Subject: Fake Letter-Response email with DRIDEX attachmentDRIDEX is a notorious online banking malware that performs a plethora of information theft routines such as form-grabbing, HTML injections, and clickshot taking among others. We recently spotted a spam run that comes with DRIDEX malware.Read more   "
53,/vinfo/us/threat-encyclopedia/spam/3573/bogus-invoice-purports-to-come-from-a-gas-company-contains-dridex-surprise\,"Bogus Invoice Purports to Come from a Gas Company, Contains DRIDEX Surprise",We spotted spam emails laden with DRIDEX malware that pretends to come from a British gas company. Unsuspecting users who opened the email will see an attached Word document file that has malicious macro detected by Trend Micro as W2KM_DRIDEX.Read more   
54,/vinfo/us/threat-encyclopedia/spam/3601/cybercriminals-use-david-bowie-as-keywords-in-spam,Cybercriminals Use David Bowie as Keywords in Spam,"As the world mourns the death of rock star icon David Bowie, cybercriminals are quick to leverage this tragic news for their social engineering ploys. Unlike spam runs where one can immediately see such lures in the email subject or attachment, this spam email use hidden keywords about David Bowie in the email’s code.Read more   "
55,/vinfo/us/threat-encyclopedia/spam/3598/fake-penalty-charge-notice-email-arrives-with-dridex-malware\,Fake Penalty Charge Notice Email Arrives With DRIDEX Malware,We recently came across a spam which poses as an invoice for a certain 'Penalty Charge Notice'. Should unsuspecting users open the .Read more   
56,/vinfo/us/threat-encyclopedia/spam/617/spammers-send-out-dridex-as-gift-to-unsuspecting-users-for-christmas-eve,Spammers Send Out DRIDEX as Gift to Unsuspecting Users for Christmas Eve,Spammers have found DRIDEX-related spammed messages leveraging the Christmas season. It appears to be an invoice from a Christmas-related decorating retailer.Read more   
57,/vinfo/us/threat-encyclopedia/spam/3595/fake-german-delivery-note-with-dridex-attachment\,Fake German Delivery Note with DRIDEX Attachment,"An email poses to be a delivery note from a dry cleaning shop. This spammed message, written in German, contains an attached document.Read more   "
58,/vinfo/us/threat-encyclopedia/spam/614/bogus-debt-invoice-mail-leads-to-teslacrypt-ransomware,Bogus Debt Invoice Mail Leads to TeslaCrypt Ransomware,"Subject: Your Account has a debt and is past dueWe found spam emails with the subject,  Your account has a debt and is past due for its social engineering lure. The email has an attachment that supposedly contains the information of the customer's case.Read more   "
59,/vinfo/us/threat-encyclopedia/spam/3592/fake-animal-nutrition-invoice-spam-mail-comes-with-dridex-attachment\,Fake Animal Nutrition Invoice Spam Mail Comes With Dridex Attachment,We recently found a sample of a spam campaign that appears to use the mask of certain animal nutrtition companies. The email poses to be an invoice from Cargill and attempts to infect users with a document with malicious macro included.Read more   
60,/vinfo/us/threat-encyclopedia/spam/3589/spammed-fake-invoice-comes-with-dridex-attachment,Spammed Fake Invoice Comes With Dridex Attachment,"We recently came across samples of a spam campaign, this time using the disguise of a credentialing invoice advertising medical services - specifically, those pertaining to anesthesia. The body of the message is short and directs the reader to its attachment - a Microsoft Word document that may look harmless at first glance but is actually malicious.Read more   "
61,/vinfo/us/threat-encyclopedia/spam/3586/us-treasury-spam-campaign-leads-to-kovter-malware\,US Treasury Spam Campaign Leads to KOVTER Malware,Spammers are leveraging the US Department of Treasury for its social engineering tactics.  The email sample appears to be a notification from the Federal Reserve Bank regarding restrictions on wire transfers.Read more   
62,/vinfo/us/threat-encyclopedia/spam/3570/fake-national-disability-insurance-scheme-mail-sports-download-link-to-upatre-malware,Fake National Disability Insurance Scheme Mail Sports Download Link To Upatre Malware,Our engineers recently came across samples of a spammed mail purpotedly coming from someone in the National Disability Insurance Scheme department of the Australian government. It sports the subject 'NDISPlan' and notifies the user that they have a secure file waiting to be downloaded and it appears to involve the insurance plan of an individual named 'Shelby'.Read more   
63,/vinfo/us/threat-encyclopedia/spam/3583/spam-pose-as-google-nondelivery-report-contains-trojan-attachment\,"Spam Pose as Google Non-Delivery Report, Contains Trojan Attachment",Trend Micro engineers came across spam mail which appear to be non-delivery reports or undelivered mail notice  from mx.google.Read more   
64,/vinfo/us/threat-encyclopedia/spam/3580/ashley-madison-sends-you-a-cheaters-list,Ashley Madison Sends You a Cheaters List,"Spammed messages purporting to contain a cheaters list are making rounds following the hacking of the Ashley Madison website. These spammed messages disguise itself to be from instantconfirm background checks, Fox News, or CNBS.Read more   "
65,/vinfo/us/threat-encyclopedia/spam/3574/fake-free-windows-10-update-notification-spam-comes-with-cryptoransomware\,Fake Free Windows 10 Update Notification Spam Comes With Cryptoransomware,"Windows 10 has just been released and with all highly-anticipated product releases, cybercriminals are already taking advantage of the hype. Recently our engineers here at Trendlabs spotted a spam mail making the rounds, one pretending to be an email notification for a free update of Microsoft's latest OS.Read more   "
66,/vinfo/us/threat-encyclopedia/spam/3564/spammers-leverage-2015-fifa-womens-world-cup-news-to-bypass-filters,Spammers Leverage 2015 FIFA Women's World Cup News to Bypass Filters,The much-awaited 2015 FIFA Women’s World Cup and the news on Sepp Blatters’ resignation spurred spam emails that can bypass antispam filters. The excerpts from the news are inserted in HTML codes of the said emails.Read more   
67,/vinfo/us/threat-encyclopedia/spam/3567/spam-uses-mers-news-to-bypass-antispam-filters\,Spam Uses MERS News to Bypass Antispam Filters,"At the onset of June, news about the MERS disease began spreading around the globe. And just like in the past, cybercriminals and spammers are quick to leverage such notable news to proliferate their malicious activities.Read more   "
68,/vinfo/us/threat-encyclopedia/spam/3571/fake-gtx-notification-email-spam-leads-to-apple-id-phishing-page,Fake GTX Notification Email Spam Leads To Apple ID Phishing Page,"Rumors are circulating that the public version of iOS 8.4 is about to be released to the general public in the next few weeks, though Apple has kept mum about the exact date.Read more   "
69,/vinfo/us/threat-encyclopedia/spam/3561/dhl-spam-arrives-with-emotet\,DHL Spam arrives with EMOTET,"This spammed message comes as an empty email with a subject written in German. Similar to most spam of this nature, this spammed message pretends to be a delivery notification from DHL, a known logistics company.Read more   "
70,/vinfo/us/threat-encyclopedia/spam/611/mbr-wiper-malware-rombertik-spreads-via-spam,MBR Wiper Malware ROMBERTIK Spreads via Spam,ROMBERTIK malware is known for its information-stealing routines via hooking itself on certain web browsers. It typically arrives as an attachment to email messages.Read more   
71,/vinfo/us/threat-encyclopedia/spam/608/spammers-use-earthquake-in-nepal-for-scam-donation-funds\,Spammers Use Earthquake in Nepal for Scam Donation Funds,The disastrous 7.8-magnitude earthquake in Nepal last April 25 made global headlines.Read more   
72,/vinfo/us/threat-encyclopedia/spam/605/tax-scams-increase-as-tax-season-continues,Tax Scams Increase as Tax Season Continues,"As tax season continues, so do the rise of the socially-engineered spam campaigns that take advantage of it. The latest we've found and received samples of purports itself to be a refund notification from the Australian Tax Office (ATO).Read more   "
73,/vinfo/us/threat-encyclopedia/spam/3558/torrentlocker-takes-advantage-of-2015-tax-season\,TorrentLocker Takes Advantage of 2015 Tax Season,TorrentLocker takes advantage of the 2015 tax season in the ANZ region. Trend Micro researchers found a spammed message that lures users by using penalty tax in its subject.Read more   
74,/vinfo/us/threat-encyclopedia/spam/3568/scammers-plague-2015-tax-season,Scammers Plague 2015 Tax Season,We recently received phishing mails that take advantage of the 2015 tax season in the United States as a social engineering lure to target unwitting users. The keywords used in the phishing email include Tax Exemption Notification in the email subject.Read more   
75,/vinfo/us/threat-encyclopedia/spam/3565/valentines-day-season-opens-with-spam\,Valentines' Day Season Opens With Spam," Like any other big holiday season, spammers are gearing up to take advantage of Valentines' Day with socially-engineered spam, and we've already seen quite a variety of spam email making the rounds. One single day's worth of monitoring has already netted us almost 8 million samples of Valentines' Day spam in our honeypots - and some of them aren't even using the word 'Valentine', which means that the cybercriminals are stepping up their game.Read more   "
76,/vinfo/us/threat-encyclopedia/spam/3562/hsbc-customers-beware-malware-in-fake-hsbc-payment-advisory-spreading-via-spam,HSBC Customers Beware: Malware in Fake HSBC Payment Advisory Spreading via Spam,"HSBC customers, and online banking users in general, are targets of phishing and online banking scams always. The spammed message we have seen targeting HSBC users poses as a reply to a supposedly earlier mail request from the recipient.Read more   "
77,/vinfo/us/threat-encyclopedia/spam/3559/origin-users-targeted-by-phishing\,Origin Users Targeted by Phishing,"For Electronic Arts (EA) gamers, Origin is a familiar site - allowing gamers to purchase and download games online. Cybercriminals are also taking advantage of this site.Read more   "
78,/vinfo/us/threat-encyclopedia/spam/599/superbowl-xlix-in-scam-mails,Superbowl XLIX in Scam Mails,Superbowl scams and schemes are upon us once again as Superbowl XLIX nears. Our research shows a scam mail aimed at followers of this particular event.Read more   
79,/vinfo/us/threat-encyclopedia/spam/3555/trend-micro-employees-lured-via-spam\,Trend Micro Employees Lured via Spam,Most targeted attacks are typically carried out by attackers via social engineering. Email is one of the known entry points of attackers.Read more   
80,/vinfo/us/threat-encyclopedia/spam/3556/more-holidaythemed-spammed-emails-seen,More Holiday-themed Spammed Emails Seen,Just days before Christmas we observed a surge in spammed emails that take take advantage of the widely celebrated event. One of the recent spam attacks we saw contained a malicious document entitled “Christmas Offers”.Read more   
81,/vinfo/us/threat-encyclopedia/spam/3553/2014-us-holidays-news-figure-in-spam\,"2014 US Holidays, News Figure in Spam","Holidays, personalities, disasters - all these are regular targets of cybercriminals. Once something new or something big is known to the public, cybercriminals find ways to use these in their regular scheming.Read more   "
82,/vinfo/us/threat-encyclopedia/spam/596/tibetan-rally-in-g20-summit-used-as-spamming-lure,Tibetan Rally in G20 Summit Used as Spamming Lure,The G20 Summit in Australia is the latest topic to be used in spammed messages. We encountered emails that urged recipients to join a rally that supposedly intends to raise awareness about The human rights crisis in Tibet.Read more   
83,/vinfo/us/threat-encyclopedia/spam/3549/royal-bank-of-scotland-bankline-users-beware-as-cybercriminals-target-you\,Royal Bank of Scotland Bankline Users Beware as Cybercriminals Target You,"Fair warning to Royal Bank of Scotland (RBS) customers using Bankline, RBS' Internet banking service. Our research show a recent spike in the number of spammed messages using RBS Bankline as subject and bait.Read more   "
84,/vinfo/us/threat-encyclopedia/spam/3543/troj_upatre-in-spammed-messages-using-various-subjects,TROJ_UPATRE in Spammed Messages Using Various Subjects,"On October 31, 2014 we observed spam mail that posed as an invoice notification and urge users to download a file from the link provided in the email. The downloaded file purported to be a .Read more   "
85,/vinfo/us/threat-encyclopedia/spam/593/ebola-health-scare-spam-mail-leads-to-phishing\,Ebola Health Scare Spam Mail Leads To Phishing,"This health spam outbreak our engineers recently found features one of the most talked about disease today – the Ebola Virus. Exactly the same day when Texas Governor Rick Perry announced the formation of a 17-member task force in charge of the state’s readiness in dealing with the pandemic disease, spammers began to carry out spam campaigns alerting everyone about people being quarantined in Texas and how to stay safe including if Martial Law will be declared.Read more   "
86,/vinfo/us/threat-encyclopedia/spam/590/fake-legal-notification-spam-comes-with-malware,Fake Legal Notification Spam Comes With Malware,"Have you ever received an e-mail that says they’re getting back to you regarding something that you have talked about before? To make it even more convincing, the follow-up e-mail asks you to open an attached file for you to review regarding that 'subject'. Beware of these mails - this is a classic social engineering tactic designed to get you infected with malware.Read more   "
87,/vinfo/us/threat-encyclopedia/spam/3541/health-spam-attack-leads-to-fake-microsoft-support-site\,Health Spam Attack Leads to Fake Microsoft Support Site,Health spam that purports to be a public health announcement from the Environmental Services Department Disease Prevention and Control is making its rounds. This particular spammed email says that an accredited study confirmed that a type of milk is linked to cancer.Read more   
88,/vinfo/us/threat-encyclopedia/spam/3540/documents-for-download-lead-to-malware,Documents for Download Lead to Malware,We recently received different spammed messages which all contain links leading to malware. The first message pretends to be a hotel confirmation message with a link to download their “electronic hotel reservation.Read more   
89,/vinfo/us/threat-encyclopedia/spam/3537/linkedin-connection-request-leads-to-419-scam-spam\,Linkedin Connection Request Leads To 419 Scam Spam,"Cybercriminals target anyone and everyone that they think will get them a huge payoff - and there's no bigger potential payoff than high-ranking professionals in LinkedIn, the social network centered around creating connections amongst such individuals. We recently discovered a scam targeting that very same demographic.Read more   "
90,/vinfo/us/threat-encyclopedia/spam/3534/fake-docusign-notification-leads-to-vawtrak,Fake DocuSign Notification Leads to VAWTRAK,We recently came across mail samples that appear to be a DocuSign Notification from AT&T.; It informs recipients to download and sign a supposedly document via the provided link in the email message.Read more   
91,/vinfo/us/threat-encyclopedia/spam/3531/kelihos-spambot-infection-causes-salad-spam-surge\,KELIHOS Spambot Infection Causes Salad Spam Surge,We spotted an increase in salad spam. The spam run has an email body consisting of two to three sentences of excerpts from various articles online.Read more   
