,Link,Title,Intro,Topic
24,https://www.securityweek.com/vmware-patches-vulnerabilities-vcenter-server,VMware Patches Vulnerabilities in vCenter Server,VMware patches moderate severity DoS and information disclosure vulnerabilities in vCenter Server  [Read More],cloud-security
25,https://www.securityweek.com/amazon-adds-new-encryption-security-features-s3,"Amazon Adds New Encryption, Security Features to S3","Amazon adds five new encryption and security features to its S3 service, including one that alerts users of publicly accessible buckets  [Read More]",cloud-security
26,https://www.securityweek.com/container-security-firm-neuvector-raises-7-million,Container Security Firm NeuVector Raises $7 Million,"NeuVector, a San Jose, Calif.-based developer of container security technology, has raised $7 million in Series A funding led by Hummer Winblad Venture Partners.  [Read More]",cloud-security
27,https://www.securityweek.com/aws-s3-buckets-risk-ghostwriter-mitm-attack,"AWS S3 Buckets at Risk of ""GhostWriter"" MiTM Attack","Researchers have discovered that some AWS customers are leaving their data open to public writes, with writable AWS S3 buckets that could be exploited to overwrite existing data or upload malware.  [Read More]",cloud-security
28,https://www.securityweek.com/cisco-patches-serious-dos-injection-flaws-several-products,"Cisco Patches Serious DoS, Injection Flaws in Several Products","Cisco releases updates for several security, networking and cloud products to address high severity DoS and injection vulnerabilities  [Read More]",cloud-security
29,https://www.securityweek.com/cisco-patches-critical-flaw-cloud-services-platform,Cisco Patches Critical Flaw in Cloud Services Platform,Cisco patches critical vulnerability in Cloud Services Platform. Flaws also addressed in small business IP phones and other products  [Read More],cloud-security
30,https://www.securityweek.com/data-sample-equifax-hack-scam-possibly-third-party-servers,Data Sample in Equifax Hack Scam Possibly From Third-Party Servers,Sample data provided by scammers claiming to have hacked Equifax may have come from another company’s unprotected QA servers  [Read More],cloud-security
31,https://www.securityweek.com/security-concerns-hamper-migration-office-365-report,Security Concerns Hamper Migration to Office 365: Report,"Increasing number of organizations moved to Office 365, but many haven’t migrated due to security concerns, including ransomware and phishing  [Read More]",cloud-security
32,https://www.securityweek.com/cloud-app-security-firm-shiftleft-exits-stealth-9-million-funding,Cloud App Security Firm ShiftLeft Exits Stealth With $9 Million in Funding,"ShiftLeft emerges from stealth mode with new solution designed to protect cloud applications and microservices, and with over $9 million in funding  [Read More]",cloud-security
33,https://www.securityweek.com/accenture-exposed-data-unprotected-cloud-storage-bucket,Accenture Exposed Data via Unprotected Cloud Storage Bucket,"Accenture leaks over 100GB of data, including private keys and credentials, via four unprotected cloud storage containers  [Read More]",cloud-security
34,https://www.securityweek.com/upguard-automates-vendor-risk-management,UpGuard Automates Vendor Risk Management,"UpGuard launches CyberRisk, a new product designed to help organizations automate third-party vendor risk management  [Read More]",cloud-security
35,https://www.securityweek.com/oracle-announces-new-cloud-security-services,Oracle Announces New Cloud Security Services,Oracle announces new cloud security services and improvements to existing products at company’s OpenWorld convention  [Read More],cloud-security
36,https://www.securityweek.com/many-companies-unprepared-dns-attacks-survey,Many Companies Unprepared for DNS Attacks: Survey,Most companies are unprepared for DNS attacks and a quarter of the ones that have been hit reported significant losses  [Read More],cloud-security
37,https://www.securityweek.com/cisco-closes-backdoor-umbrella-virtual-appliances,Cisco Closes Backdoor to Umbrella Virtual Appliances,Cisco closes backdoor that could have allowed hackers with access to its data centers to hijack customers’ Umbrella virtual appliances  [Read More],cloud-security
38,https://www.securityweek.com/cloudflare-announces-unmetered-ddos-mitigation-geo-key-manager,"Cloudflare Announces Unmetered DDoS Mitigation, Geo Key Manager","Cloudflare says all customers will receive unmetered DDoS mitigation, and organizations will be able to select the geographical location of their SSL keys  [Read More]",cloud-security
39,https://www.securityweek.com/verizon-engineer-exposes-internal-system-data,Verizon Engineer Exposes Internal System Data,An unprotected AWS S3 bucket operated by a Verizon engineer leaked details on the telecoms giant’s internal systems  [Read More],cloud-security
40,https://www.securityweek.com/aws-bucket-leaks-viacom-critical-data,AWS Bucket Leaks Viacom Critical Data,Unprotected AWS cloud storage bucket leaks internal access credentials and other critical data from Viacom  [Read More],cloud-security
41,https://www.securityweek.com/pos-malware-abuses-exposed-elasticsearch-nodes-cc,POS Malware Abuses Exposed ElasticSearch Nodes for C&C,"Two point of sale (POS) malware families have been abusing thousands of publicly accessible ElasticSearch nodes for command and control (C&C) purposes, Kromtech security researchers warn.  [Read More]",cloud-security
42,https://www.securityweek.com/google-spotify-release-open-source-cloud-security-tools,"Google, Spotify Release Open Source Cloud Security Tools","Google and Spotify announce Forseti, a community-driven collection of open source security tools for Google Cloud Platform (GCP) environments  [Read More]",cloud-security
43,https://www.securityweek.com/container-security-firm-aqua-raises-25-million,Container Security Firm Aqua Raises $25 Million,"Aqua Security, a Tel Aviv, Israel-based container security startup, has raised $25 million in Series B funding, bringing the total amount raised by the company to $38.5 million.  [Read More]",cloud-security
44,https://www.securityweek.com/digitalocean-warns-vulnerability-affecting-cloud-users,DigitalOcean Warns of Vulnerability Affecting Cloud Users,DigitalOcean warns users that 1-Click applications running MySQL share a default password. Other cloud providers also affected  [Read More],cloud-security
45,https://www.securityweek.com/vmware-patches-critical-svga-code-execution-flaw,VMware Patches Critical SVGA Code Execution Flaw,"VMware patches critical SVGA code execution flaw and other vulnerabilities in ESXi, vCenter Server, Workstation and Fusion  [Read More]",cloud-security
46,https://www.securityweek.com/mocana-integrates-embedded-security-software-industrial-cloud-platforms,Mocana Integrates Embedded Security Software With Industrial Cloud Platforms,"Mocana this week announced that it has verified the integration of its IoT Security Platform with the IoT cloud platforms of Amazon Web Services, Microsoft Azure IoT, and VMware.  [Read More]",cloud-security
47,https://www.securityweek.com/autodesk-a360-drive-used-spread-malware,Autodesk A360 Drive Used to Spread Malware,"Cloud-based online storage service Autodesk A360 Drive has been recently abused as a malware delivery platform, according to Trend Micro.  [Read More]",cloud-security
48,https://www.securityweek.com/details-us-top-secret-clearance-holders-leaked-online,Details of U.S. 'Top Secret' Clearance Holders Leaked Online,Details of thousands of U.S. military veterans and law enforcement officers looking for a job at an international security firm leaked online via unprotected AWS storage  [Read More],cloud-security
49,https://www.securityweek.com/google-introduces-app-engine-firewall,Google Introduces App Engine Firewall,"Google introduces the beta version of the App Engine firewall, a new security feature for its cloud platform  [Read More]",cloud-security
50,https://www.securityweek.com/new-security-compliance-features-added-cisco-spark,"New Security, Compliance Features Added to Cisco Spark","Cisco adds end-to-end encryption, mobile device security for non-managed devices, and other capabilities to Spark collaboration platform  [Read More]",cloud-security
51,https://www.securityweek.com/amazon-launches-aws-data-protection-service,Amazon Unveils Machine Learning Security Service,"Amazon launches Macie, a new service that helps AWS users discover, classify and protect sensitive data  [Read More]",cloud-security
52,https://www.securityweek.com/public-cloud-most-secure-report,Public Cloud Is Most Secure: Report,"Public cloud environments are the most secure, according to data collected over an 18-month period by Alert Logic  [Read More]",cloud-security
53,https://www.securityweek.com/vmware-patches-hard-exploit-dos-vulnerability,VMware Patches 'Hard-to-Exploit' DoS Vulnerability,VMware patches hard-to-exploit DoS vulnerability in the NSX-V network virtualization solution  [Read More],cloud-security
54,https://www.securityweek.com/vmware-api-allows-limited-vsphere-users-access-guest-os,VMware API Allows Limited vSphere Users to Access Guest OS,A security issue related to a VMware API allows vSphere users with limited privileges to access the guest OS without authentication  [Read More],cloud-security
55,https://www.securityweek.com/microsoft-launches-windows-bug-bounty-program,Microsoft Launches Windows Bug Bounty Program,"Microsoft announces Windows bug bounty program with payouts ranging between $500 and $250,000  [Read More]",cloud-security
56,https://www.securityweek.com/misconfigured-google-groups-expose-sensitive-data,Misconfigured Google Groups Expose Sensitive Data,Hundreds of organizations may be exposing sensitive information via misconfigured Google Groups  [Read More],cloud-security
57,https://www.securityweek.com/millions-dow-jones-customer-records-exposed-online,Millions of Dow Jones Customer Records Exposed Online,Dow Jones has exposed the details of millions of customers via a misconfigured AWS S3 bucket  [Read More],cloud-security
58,https://www.securityweek.com/verizon-downplays-leak-millions-customer-records,Verizon Downplays Leak of Millions of Customer Records,"Human error led to the personal details of millions of Verizon customers being exposed online, but the telecoms giant has downplayed the incident  [Read More]",cloud-security
59,https://www.securityweek.com/hytrust-acquires-datagravity-raises-36-million,"HyTrust Acquires DataGravity, Raises $36 Million",Cloud security firm HyTrust acquires data visibility company DataGravity and raises $36 million in a funding round led by AVP  [Read More],cloud-security
60,https://www.securityweek.com/microsoft-fixes-privilege-escalation-flaw-azure-ad-connect,Microsoft Fixes Privilege Escalation Flaw in Azure AD Connect,Microsoft fixes important privilege escalation vulnerability in Azure Active Directory (AD) Connect  [Read More],cloud-security
61,https://www.securityweek.com/elastic-beam-emerges-stealth-api-security-solution,Elastic Beam Emerges From Stealth With API Security Solution,Elastic Beam emerges from stealth mode with AI-powered API security solution  [Read More],cloud-security
62,https://www.securityweek.com/cloud-security-firm-shieldx-emerges-stealth,Cloud Security Firm ShieldX Emerges From Stealth,"San Jose, CA-based cloud security start-up ShieldX Networks has emerged from stealth with a new product to secure cloud infrastructure.  [Read More]",cloud-security
63,https://www.securityweek.com/north-koreas-ddos-attacks-analyzed-based-ips,North Korea's DDoS Attacks Analyzed Based on IPs,Arbor Networks used IP addresses provided by US-CERT to analyze North Korea’s Hidden Cobra DDoS attacks  [Read More],cloud-security
64,https://www.securityweek.com/ibm-adds-new-service-cloud-identity-offering,IBM Adds New Service to Cloud Identity Offering,IBM Security announces new cloud identity service that will become available in the IBM Cloud Marketplace later this week  [Read More],cloud-security
65,https://www.securityweek.com/qualys-launches-container-security-product,Qualys Launches Container Security Product,Qualys announces new product designed to help organizations secure containers in on-premises and cloud environments  [Read More],cloud-security
66,https://www.securityweek.com/vmware-patches-flaws-horizon-vsphere-products,"VMware Patches Flaws in Horizon, vSphere Products",VMware has patched critical and important vulnerabilities in its Horizon View Client and vSphere Data Protection products  [Read More],cloud-security
67,https://www.securityweek.com/cloud-security-firm-netskope-raises-100-million,Cloud Security Firm Netskope Raises $100 Million,"Netskope, a player in the cloud access security broker (CASB) market, has raised $100 million through an oversubscribed Series E funding round.  [Read More]",cloud-security
68,https://www.securityweek.com/oracle-improves-cloud-security-offering,Oracle Improves Cloud Security Offering,"Oracle improves its cloud security offering, including machine learning, artificial intelligence and contextual awareness technologies  [Read More]",cloud-security
69,https://www.securityweek.com/facebook-redesigns-security-settings-page,Facebook Redesigns Security Settings Page,"Facebook announced the roll-out of a redesigned security settings page, meant to make it easier for users to understand the options provided to them.  [Read More]",cloud-security
70,https://www.securityweek.com/us-defense-contractor-exposes-sensitive-military-data,U.S. Defense Contractor Exposes Sensitive Military Data,Researcher discovers unprotected Amazon S3 bucket storing sensitive military data belonging to a US combat support and intelligence agency  [Read More],cloud-security
71,https://www.securityweek.com/redlock-emerges-stealth-cloud-security-platform,RedLock Emerges from Stealth With Cloud Security Platform,RedLock emerges from stealth with cloud infrastructure security offering and $12 million in funding  [Read More],cloud-security
72,https://www.securityweek.com/cloud-hosted-botnet-controllers-rise-report,Cloud-Hosted Botnet Controllers on the Rise: Report,"The number of botnet controllers hosted in the cloud has spiked in the early months of 2017, data from international nonprofit organization Spamhaus reveals.  [Read More]",cloud-security
73,https://www.securityweek.com/vmware-patches-critical-rce-flaw-vcenter-server,VMware Patches Critical RCE Flaw in vCenter Server,Recently disclosed remote code execution vulnerability related to Java implementations of AMF3 affects VMware vCenter Server via BlazeDS  [Read More],cloud-security
74,https://www.securityweek.com/operation-cloud-hopper-china-based-hackers-target-managed-service-providers,Operation Cloud Hopper: China-based Hackers Target Managed Service Providers,A widespread campaign known to be targeting MSPs in at least fourteen countries has been tied to the group known as APT10 and is thought to be operating out of China.  [Read More],cloud-security
75,https://www.securityweek.com/google-announces-new-accounts-sign-rules,Google Announces New Accounts Sign-in Rules,Google is rolling out a new Accounts sign-in page and of a series of updates to the policies that 3rd-party Single Sign-On (SSO) providers should comply with.  [Read More],cloud-security
76,https://www.securityweek.com/vmware-patches-flaws-disclosed-pwn2own,VMware Patches Flaws Disclosed at Pwn2Own,"VMware has released updates for ESXi, Workstation and Fusion to address 4 vulnerabilities disclosed at Pwn2Own 2017  [Read More]",cloud-security
77,https://www.securityweek.com/cloudflare-finds-no-evidence-cloudbleed-exploitation,"Cloudflare Finds No Evidence of ""Cloudbleed"" Exploitation",Cloudflare has found no evidence that the Cloudbleed bug has been exploited for malicious purposes before it was patched  [Read More],cloud-security
78,https://www.securityweek.com/cloudflare-leaked-sensitive-customer-data,Cloudflare Leaked Sensitive Customer Data,"Google researcher discovered that CloudFlare had been leaking sensitive customer data, including passwords and encryption keys  [Read More]",cloud-security
79,https://www.securityweek.com/cisco-launches-new-firepower-firewalls,Cisco Launches New Firepower Firewalls,Cisco launches four new Firepower next-generation firewalls for businesses that perform a high volume of sensitive transactions  [Read More],cloud-security
80,https://www.securityweek.com/iaas-creating-new-variant-shadow-it,IaaS Creating New Variant of Shadow IT,"An increasing number of custom apps are being moved into cloud infrastructures (primarily AWS, Azure and Google Cloud Platform) without the security team necessarily being aware that they exist.  [Read More]",cloud-security
81,https://www.securityweek.com/cisco-launches-umbrella-secure-internet-gateway,"Cisco Launches ""Umbrella"" Secure Internet Gateway","Cisco launches Umbrella, a cloud-based secure internet gateway designed to provide visibility and protection outside the corporate network  [Read More]",cloud-security
82,https://www.securityweek.com/forcepoint-acquires-skyfence-imperva,Forcepoint Acquires Skyfence from Imperva,Forcepoint announced that it has agreed to acquire the Skyfence cloud access security broker (CASB) business from Imperva.  [Read More],cloud-security
83,https://www.securityweek.com/palo-alto-networks-unveils-big-product-updates-new-firewalls,"Palo Alto Networks Unveils Big Product Updates, New Firewalls",Palo Alto Networks improves Next-Generation Security Platform with more than 70 new features and launches new firewalls  [Read More],cloud-security
84,https://www.securityweek.com/ibm-patches-xss-flaws-infosphere-biginsights,IBM Patches XSS Flaws in InfoSphere BigInsights,IBM patches two XSS vulnerabilities discovered in its InfoSphere BigInsights analytics platform by a Fortinet researcher  [Read More],cloud-security
85,https://www.securityweek.com/wd-patches-vulnerabilities-my-cloud-products,"Western Digital Patches Vulnerabilities in ""My Cloud"" Products",Western Digital patches remote command execution and authentication bypass vulnerabilities in My Cloud storage products  [Read More],cloud-security
86,https://www.securityweek.com/docker-patches-escape-container-vulnerability,Docker Patches Container Escape Vulnerability,Docker recently resolved a runc privilege escalation vulnerability that could be exploited by a malicious program to escape container and access the host.  [Read More],cloud-security
87,https://www.securityweek.com/google-announces-new-cloud-key-management-system,Google Announces New Cloud Key Management System,Google has launched a beta version of a new Cloud Key Management System (KMS) to supplement the existing Google-managed server-side encryption and customer-controlled on-premise key management.  [Read More],cloud-security
88,https://www.securityweek.com/shamoon-2-variant-targets-virtualization-products,Shamoon 2 Variant Targets Virtualization Products,"A second variant of the Shamoon 2 malware targets virtualization products, likely in an effort to make recovery more difficult and increase the impact of the attack  [Read More]",cloud-security
89,https://www.securityweek.com/truffle-hog-tool-detects-secret-key-leaks-github,"""Truffle Hog"" Tool Detects Secret Key Leaks on GitHub",An open source tool called “Truffle Hog” helps developers check if they’ve accidentally leaked any secret keys on GitHub  [Read More],cloud-security
90,https://www.securityweek.com/cloud-security-firm-bitglass-raises-45-million,Cloud Security Firm Bitglass Raises $45 Million,"Bitglass, a Silicon Valley-based provider of mobile and cloud data protection solutions, today announced that it has secured $45 million in a Series C funding round.  [Read More]",cloud-security
91,https://www.securityweek.com/cisco-cloudcenter-orchestrator-flaw-exploited-attacks,Cisco CloudCenter Orchestrator Flaw Exploited in Attacks,Cisco patches actively exploited privilege escalation vulnerability in CloudCenter Orchestrator  [Read More],cloud-security
92,https://www.securityweek.com/vmware-patches-vdp-esxi-vulnerabilities,"VMware Patches VDP, ESXi Vulnerabilities",VMware patches important XSS in ESXi and critical authentication flaw in vSphere Data Protection (VDP)  [Read More],cloud-security
93,https://www.securityweek.com/symantec-files-patent-suit-against-zscaler,Symantec Files Patent Suit Against Zscaler,"Symantec on Monday filed a patent infringement lawsuit against cloud-based security firm Zscaler, Inc., accusing Zscaler of violating seven of Symantec’s patents within Zscaler products.  [Read More]",cloud-security
94,https://www.securityweek.com/microsoft-azure-flaws-exposed-rhel-instances,Microsoft Azure Flaws Exposed RHEL Instances,Vulnerabilities in Microsoft’s Azure cloud platform could have been exploited to gain access to RHEL virtual machines and storage accounts  [Read More],cloud-security
95,https://www.securityweek.com/cloud-governance-fails-could-trigger-privacy-compliance-issues-report,Cloud Governance Fails Could Trigger Privacy Compliance Issues: Report,"On average, an enterprise now uses 1,427 cloud services. Although enterprises are attempting to control their use of cloud apps, this has clearly not yet been achieved.  [Read More]",cloud-security
96,https://www.securityweek.com/fireeye-launches-new-cloud-products-amid-improved-financials,FireEye Launches New Cloud Products Amid Improved Financials,Cyber threat protection and intelligence firm FireEye this week launched new cloud-based network security and threat intelligence offerings amid improving finances with its earnings report for the third quarter of 2016.  [Read More],cloud-security
97,https://www.securityweek.com/rapid7-analyzes-attacks-across-against-cloud,"Rapid7 Analyzes Attacks In, Across, Against the Cloud","Security analytics and testing firm Rapid7 this week unveiled Project Heisenberg Cloud, a research project designed to use the cloud to get a closer look at what attackers are doing, both in the cloud and across the Internet.  [Read More]",cloud-security
98,https://www.securityweek.com/webcast-today-security-missing-ingredient-your-public-cloud-strategy,Webcast: Security - The Missing Ingredient in Your Public Cloud Strategy,"Join Armor, Microsoft and SecurityWeek today at 11:30AM to learn how the combination Azure and Armor provides the complete cloud solution: flexibility, scalability, security and compliance.  [Read More]",cloud-security
99,https://www.securityweek.com/94-cloud-services-not-gdpr-compliant-report,94% of Cloud Services Not GDPR Compliant: Report,"According to an analysis of more than 20,000 cloud services, only 6% can claim to be fully compliant with the European Union's General Data Protection Regulation (GDPR).  [Read More]",cloud-security
100,https://www.securityweek.com/cloudflare-adds-support-tls-13,CloudFlare Adds Support for TLS 1.3,"CloudFlare announces introduction of three new encryption features: TLS 1.3, automatic HTTPS rewrites and opportunistic encryption  [Read More]",cloud-security
101,https://www.securityweek.com/oracle-buys-cloud-security-firm-palerra,Oracle Buys Cloud Security Firm Palerra,Oracle has agreed to acquire Cloud Access Security Broker (CASB) firm Palerra for an undisclosed sum.  [Read More],cloud-security
102,https://www.securityweek.com/privilege-escalation-dos-vulnerabilities-patched-xen,"Privilege Escalation, DoS Vulnerabilities Patched in Xen",Three privilege escalation flaws and one DoS vulnerability have been patched in the Xen hypervisor  [Read More],cloud-security
103,https://www.securityweek.com/flaws-allow-attackers-hijack-vmware-vra-appliances,Flaws Allow Attackers to Hijack VMware vRA Appliances,Attackers can chain together a couple of vulnerabilities to completely compromise VMware vRA appliances  [Read More],cloud-security
104,https://www.securityweek.com/attacker-uses-virtual-machine-hide-malicious-activity,Attacker Uses Virtual Machine to Hide Malicious Activity,Cybercriminals are using virtual machines (VMs) to hide their nefarious activity on compromised systems.  [Read More],cloud-security
105,https://www.securityweek.com/webcast-today-five-steps-secure-hybrid-architecture,Webcast Today: Five Steps to a Secure Hybrid Architecture,Attend this webinar to learn the 5 key steps to building a hybrid architecture in AWS using the VM-Series next-generation firewall.  [Read More],cloud-security
106,https://www.securityweek.com/xen-patches-serious-privilege-escalation-flaw,Xen Patches Serious Privilege Escalation Flaw,"Xen Project releases patches for two vulnerabilities, including a serious flaw that allows a guest to host escape  [Read More]",cloud-security
107,https://www.securityweek.com/palo-alto-networks-present-live-webinar-five-steps-secure-hybrid-architecture,Palo Alto Networks to Present Live Webinar: Five Steps to a Secure Hybrid Architecture,Attend this webinar to learn the 5 key steps to building a hybrid architecture in AWS using the VM-Series next-generation firewall.  [Read More],cloud-security
108,https://www.securityweek.com/microsoft-officially-launches-azure-security-center,Microsoft Officially Launches Azure Security Center,Microsoft's Azure Security Center is an holistic platform that can combine the customer's own controls with both Microsoft's own and those of its partners  [Read More],cloud-security
109,https://www.securityweek.com/ciscos-acquisition-cloudlock-puts-spotlight-casb-market,Cisco's Acquisition of CloudLock Puts Spotlight on CASB Market,Cisco's move to acquire CloudLock confirms that the security industry considers CASBs to be the way forward in cloud security.  [Read More],cloud-security
110,https://www.securityweek.com/microsoft-announces-azure-information-protection-service,Microsoft Announces Azure Information Protection Service,Microsoft Azure Information Protection it combines the Azure Rights Management System (RMS) with the data classification and labeling technology acquired with the purchase of Secure Islands in November 2015.  [Read More],cloud-security
111,https://www.securityweek.com/vmware-patches-critical-flaw-nsx-vcns-products,"VMware Patches Critical Flaw in NSX, vCNS Products",VMware has patched a critical information disclosure vulnerability in its NSX and vCNS products  [Read More],cloud-security
112,https://www.securityweek.com/google-misses-enterprise-opportunity-allo,Google Misses an Enterprise Opportunity with Allo,"Microsoft intends to dominate the corporate cloud, and everything it does is based on that intention. Google, however, seems to have lost its way.  [Read More]",cloud-security
113,https://www.securityweek.com/office-365-users-need-better-watch-over-sensitive-data-report,Office 365 Users Need Better Care of Sensitive Data: Report,Analysis of more than 600 enterprise users of Office 365 products found that users are continuing to store sensitive data unencrypted in the Microsoft cloud.  [Read More],cloud-security
114,https://www.securityweek.com/google-cloud-platform-flaw-earns-researcher-5000,"Google Cloud Platform Flaw Earns Researcher $5,000","Bug bounty hunter earns $5,000 for a stored XSS vulnerability in Google’s Cloud Platform Console  [Read More]",cloud-security
115,https://www.securityweek.com/congress-blocks-yahoo-mail-and-google-appspot,Congress Blocks Yahoo Mail and Google Appspot,"Congress is tightening security by controlling its users' access to certain cloud services, including blocking Yahoo Mail and Google apps.  [Read More]",cloud-security
116,https://www.securityweek.com/microsoft-details-security-responsibilities-azure-cloud-customers,Microsoft Details Security Responsibilities for Azure Cloud Customers,Microsoft believes in a fundamental split in security responsibility. The cloud provider is responsible for the physical aspects of the cloud IT infrastructure and the software that it provides. The customer is responsible for its own data.  [Read More],cloud-security
117,https://www.securityweek.com/cloud-app-security-microsofts-very-own-casb,Cloud App Security - Microsoft's Very Own CASB,"Visibility is the main reasoning behind Microsoft's newly available Cloud App Security. It is a CASB, developed from the acquisition of Adallom, and it does what other CASBs do. Microsoft describes this as three primary capabilities:  [Read More]",cloud-security
