,Link,Title,Intro,Topic
16,https://www.securityweek.com/us-government-contractors-score-poorly-cyber-risk-tests,U.S. Government Contractors Score Poorly on Cyber Risk Tests,"BitSight has published an analysis of the security posture of the federal supply chain, which shows a significant gap between the security performance of U.S. federal agencies and their contractors.  [Read More]",risk-management
17,https://www.securityweek.com/us-energy-department-announces-office-cyber-energy-security,"U.S. Energy Department Announces Office for Cyber, Energy Security","U.S. Department of Energy announces new Office of Cybersecurity, Energy Security, and Emergency Response (CESER)  [Read More]",risk-management
18,https://www.securityweek.com/dispel-launches-election-security-platform,Dispel Launches Election Security Platform,"Dispel launches platform designed to help secure elections, including voter, ballot and campaign information  [Read More]",risk-management
19,https://www.securityweek.com/over-100000-paid-out-hack-air-force-20,"Over $100,000 Paid Out in 'Hack the Air Force 2.0'","Security experts earned more than $100,000 for over 100 vulnerabilities reported as part of the Hack the Air Force 2.0 bug bounty challenge  [Read More]",risk-management
20,https://www.securityweek.com/kaspersky-files-new-lawsuit-over-us-government-software-ban,Kaspersky Files New Lawsuit Over U.S. Government Software Ban,"Kaspersky files new lawsuit over the U.S. government’s software ban, this time challenging the National Defense Authorization Act (NDAA)  [Read More]",risk-management
21,https://www.securityweek.com/pepperlfuchs-hmis-vulnerable-meltdown-spectre-attacks,"Pepperl+Fuchs HMIs Vulnerable to Meltdown, Spectre Attacks","Pepperl+Fuchs HMIs are vulnerable to Meltdown and Spectre attacks, but exploitation should not be easy if organizations follow security best practices  [Read More]",risk-management
22,https://www.securityweek.com/schneider-electric-patches-several-flaws-igss-products,Schneider Electric Patches Several Flaws in IGSS Products,"Schneider Electric patches vulnerabilities in IGSS automation system, including in SCADA software and mobile applications  [Read More]",risk-management
23,https://www.securityweek.com/major-browser-vendors-restrict-appcache-secure-connections,Major Browser Vendors to Restrict AppCache to Secure Connections,Mozilla announces intention to restrict the AppCache mechanism to secure connections in Firefox and other major web browser vendors plan on doing the same  [Read More],risk-management
24,https://www.securityweek.com/thousands-more-personal-records-exposed-misconfigurations,Thousands More Personal Records Exposed via Misconfigurations,Two more misconfigured databases exposing the personal details of thousands of people were disclosed late last week  [Read More],risk-management
25,https://www.securityweek.com/new-details-surface-equifax-breach,New Details Surface on Equifax Breach,Senator who conducted 4-month investigation into Equifax breach wants answers after credit agency admits that hackers accessed types of data not mentioned in initial disclosure  [Read More],risk-management
26,https://www.securityweek.com/cisco-aware-attacks-exploiting-critical-firewall-flaw,Cisco Aware of Attacks Exploiting Critical Firewall Flaw,"Cisco is aware of attacks exploiting CVE-2018-0101, a critical remote code execution and DoS vulnerability affecting the company’s firewalls  [Read More]",risk-management
27,https://www.securityweek.com/automation-software-flaws-expose-gas-stations-hacker-attacks,Automation Software Flaws Expose Gas Stations to Hacker Attacks,Gas stations exposed to remote hacker attacks due to several vulnerabilities found in a widely used automation system  [Read More],risk-management
28,https://www.securityweek.com/ssl-increasingly-abused-malware-phishing-report,"SSL Increasingly Abused by Malware, Phishing: Report","Malware and phishing attacks growingly abuse SSL to increase their chances of success, Zscaler said in its latest report  [Read More]",risk-management
29,https://www.securityweek.com/cisco-apple-launch-cyber-risk-offering-insurance-giant-allianz,"Cisco, Apple Launch Cyber Risk Offering With Insurance Giant Allianz","Cisco, Apple, Aon and Allianz announced a new cyber risk management solution designed to help businesses reduce cyber risk associated with common malware-related threats.  [Read More]",risk-management
30,https://www.securityweek.com/malware-exploiting-spectre-meltdown-flaws-emerges,"Malware Exploiting Spectre, Meltdown Flaws Emerges","Researchers find more than 130 malware samples exploiting the Meltdown and Spectre vulnerabilities, including malware for Windows, Linux, macOS and browsers  [Read More]",risk-management
31,https://www.securityweek.com/asus-router-flaws-disclosed-several-researchers,Asus Router Flaws Disclosed by Several Researchers,Several security researchers and firms have disclosed potentially serious vulnerabilities they found in Asus routers  [Read More],risk-management
32,https://www.securityweek.com/tenable-cylance-disclose-revenue-metrics,"Tenable, Cylance Disclose Revenue Metrics",Tenable and Cylance reported significant revenue growth for 2017 - Tenable announced $189 million in revenue (50% growth) and Cylance $100 million (177% growth)  [Read More],risk-management
33,https://www.securityweek.com/security-explorations-launches-new-research-program,Security Explorations Launches New Research Program,"After 10 years of conducting pro bono research, Poland-based Security Explorations launches new commercial program offering its most complex and unique projects  [Read More]",risk-management
34,https://www.securityweek.com/data-privacy-concerns-cause-sales-delays-cisco,Data Privacy Concerns Cause Sales Delays: Cisco,"Cisco study of 3,000 global security professionals shows that two-thirds of businesses experienced sales delays due to customer data privacy concerns  [Read More]",risk-management
35,https://www.securityweek.com/lawmakers-raise-questions-about-disclosure-cpu-flaws,Lawmakers Raise Questions About Disclosure of CPU Flaws,"U.S. lawmakers send letters to Intel, AMD, ARM, Apple, Google and Microsoft, raising questions about how disclosure of the Spectre and Meltdown vulnerabilities was handled  [Read More]",risk-management
36,https://www.securityweek.com/hp-dell-halt-bios-updates-over-buggy-cpu-patches,"HP, Dell Halt BIOS Updates Over Buggy CPU Patches","Dell, HP and others have removed BIOS updates that patch the Meltdown and Spectre vulnerabilities due to unstable code delivered by Intel  [Read More]",risk-management
37,https://www.securityweek.com/insurers-nonprofits-most-likely-fall-phishing-study,"Insurers, Nonprofits Most Likely to Fall for Phishing: Study","Insurance companies and non-profit organizations are most likely to fall for phishing attacks, according to a study of 6 million users conducted by KnowBe4  [Read More]",risk-management
38,https://www.securityweek.com/red-hat-pulls-spectre-patches-due-instability,Red Hat Pulls Spectre Patches Due to Instability,Red Hat pulls microcode patches for one variant of the Spectre exploit after users complained that it caused their systems to stop booting  [Read More],risk-management
39,https://www.securityweek.com/gemalto-licensing-tool-exposes-ics-corporate-systems-attacks,"Gemalto Licensing Tool Exposes ICS, Corporate Systems to Attacks",A significant number of ICS and corporate systems may be exposed to remote attacks due to serious vulnerabilities in a protection and licensing software from Gemalto  [Read More],risk-management
40,https://www.securityweek.com/misconfigured-jenkins-servers-leak-sensitive-data,Misconfigured Jenkins Servers Leak Sensitive Data,"A researcher discovered hundreds of misconfigured Jenkins servers that leaked sensitive information, including ones belonging to major companies  [Read More]",risk-management
41,https://www.securityweek.com/firms-more-open-receiving-vulnerability-reports-ethical-hackers,Firms More Open to Receiving Vulnerability Reports: Ethical Hackers,"Ethical hackers say companies have become more open to receiving vulnerability reports from researchers, but many firms still don’t provide a channel for responsible disclosure  [Read More]",risk-management
42,https://www.securityweek.com/triton-malware-exploited-zero-day-schneider-electric-devices,Triton Malware Exploited Zero-Day in Schneider Electric Devices,ICS malware known as Triton and Trisis exploited a zero-day vulnerability in Schneider Electric Triconex Safety Instrumented System (SIS) controllers  [Read More],risk-management
43,https://www.securityweek.com/intel-tests-performance-impact-cpu-patches-data-centers,Intel Tests Performance Impact of CPU Patches on Data Centers,"Intel shares information on the performance impact of the recent CPU patches on data centers, and tells customers that not just systems with Broadwell and Haswell processors reboot more frequently after firmware updates  [Read More]",risk-management
44,https://www.securityweek.com/puresec-emerges-stealth-security-product-serverless-apps,PureSec Emerges From Stealth With Security Product for Serverless Apps,PureSec emerges from stealth with security product for serverless architectures and a guide describing the top 10 risks for serverless applications  [Read More],risk-management
45,https://www.securityweek.com/dns-servers-crash-due-bind-security-flaw,DNS Servers Crash Due to BIND Security Flaw,"ISC patches remotely exploitable BIND vulnerability that is not exploited in attacks, but has caused some DNS servers to crash  [Read More]",risk-management
46,https://www.securityweek.com/blackberry-launches-security-product-automotive-other-industries,"BlackBerry Launches Security Product for Automotive, Other Industries","BlackBerry launches Jarvis, a tool that helps companies in the automotive and other sectors scan their code for vulnerabilities and achieve compliance  [Read More]",risk-management
47,https://www.securityweek.com/shared-accounts-increasingly-problematic-critical-infrastructure-ics-cert,Shared Accounts Increasingly Problematic for Critical Infrastructure: ICS-CERT,"ICS-CERT conducted over 170 assessments in critical infrastructure organizations in 2017 – main weakness remains improper boundary protection, but shared user accounts are increasingly problematic  [Read More]",risk-management
48,https://www.securityweek.com/backdoor-found-lenovo-ibm-switches,"Backdoor Found in Lenovo, IBM Switches","Vulnerability described as a backdoor patched in Flex System, RackSwitch and BladeCenter switches from Lenovo and IBM  [Read More]",risk-management
49,https://www.securityweek.com/device-manufacturers-working-bios-updates-patch-cpu-flaws,Device Manufacturers Working on BIOS Updates to Patch CPU Flaws,"Acer, Asus, Dell, Fujitsu, HP, IBM, Lenovo and other device manufacturers start releasing BIOS updates to patch Meltdown and Spectre CPU vulnerabilities  [Read More]",risk-management
50,https://www.securityweek.com/tool-detects-squatted-accounts-social-networks-code-repos,"Tool Detects Squatted Accounts on Social Networks, Code Repos",High-Tech Bridge improves Trademark Monitoring Radar with new feature designed to identify squatted or fraudulent accounts on social networks and code repositories  [Read More],risk-management
51,https://www.securityweek.com/ics-vendors-assessing-impact-meltdown-spectre-flaws,"ICS Vendors Assessing Impact of Meltdown, Spectre Flaws","ICS vendors are assessing the impact of the Meltdown and Spectre vulnerabilities, but extensive testing is needed before any patches can be applied  [Read More]",risk-management
52,https://www.securityweek.com/amd-working-microcode-updates-mitigate-spectre-attack,AMD Working on Microcode Updates to Mitigate Spectre Attack,AMD will soon provide optional processor microcode updates designed to mitigate Spectre attacks. Meltdown does not impact the company's CPUs  [Read More],risk-management
53,https://www.securityweek.com/nvidia-updates-gpu-drivers-mitigate-cpu-flaws,NVIDIA Updates GPU Drivers to Mitigate CPU Flaws,NVIDIA releases updates for GPU display drivers and other products to address the Spectre and Meltdown vulnerabilities  [Read More],risk-management
54,https://www.securityweek.com/ibm-starts-patching-spectre-meltdown-vulnerabilities,"IBM Starts Patching Spectre, Meltdown Vulnerabilities",IBM starts releasing firmware updates for its POWER processors to address the recently disclosed Meltdown and Spectre vulnerabilities  [Read More],risk-management
55,https://www.securityweek.com/rockwell-automation-patches-serious-flaw-micrologix-1400-plc,Rockwell Automation Patches Serious Flaw in MicroLogix 1400 PLC,Rockwell Automation patches high severity vulnerability in MicroLogix 1400 controllers. Flaw allows DoS attacks and possibly remote code execution  [Read More],risk-management
56,https://www.securityweek.com/serious-flaws-affect-dell-emc-vmware-data-protection-products,"Serious Flaws Affect Dell EMC, VMware Data Protection Products",Several vulnerabilities found and patched in some Dell EMC data protection products. Some VMware products are also impacted  [Read More],risk-management
57,https://www.securityweek.com/qualcomm-working-mitigations-spectre-meltdown,"Qualcomm Working on Mitigations for Spectre, Meltdown",Qualcomm’s Snapdragon mobile processors are vulnerable to Spectre and Meltdown attacks due to the use of ARM technology  [Read More],risk-management
58,https://www.securityweek.com/industry-reactions-meltdown-spectre-attacks-feedback-friday,"Industry Reactions to Meltdown, Spectre Attacks: Feedback Friday","Industry professionals comment on the Meltdown and Spectre attacks exploiting security holes in Intel, AMD and ARM processors  [Read More]",risk-management
59,https://www.securityweek.com/industrial-firms-increasingly-hit-targeted-attacks-survey,Industrial Firms Increasingly Hit With Targeted Attacks: Survey,"An increasing number of companies in the industrial sector reported experiencing a targeted attack, according to a Kaspersky survey of nearly 1,000 organizations  [Read More]",risk-management
60,https://www.securityweek.com/intel-patches-cpus-against-meltdown-spectre-exploits,"Intel Patches CPUs Against Meltdown, Spectre Exploits",Intel has started releasing software and firmware updates to protect devices against Meltdown and Spectre attacks. Updates expected for most CPUs by the end of next week  [Read More],risk-management
61,https://www.securityweek.com/tech-giants-address-critical-cpu-vulnerabilities,Tech Giants Address Critical CPU Vulnerabilities,"Microsoft, Amazon, ARM, Google, Apple and others have addressed the Meltdown and Spectre vulnerabilities affecting CPUs  [Read More]",risk-management
62,https://www.securityweek.com/intel-amd-chip-vulnerabilities-put-billions-devices-risk,"Intel, AMD Chip Vulnerabilities Put Billions of Devices at Risk","Devices with Intel, AMD and ARM CPUs are vulnerable to Meltdown and Spectre attacks, which can allow hackers to obtain passwords and other sensitive information  [Read More]",risk-management
63,https://www.securityweek.com/mitigations-prepared-critical-flaw-intel-cpus,Mitigations Prepared for Critical Vulnerability in Intel CPUs,A critical vulnerability affecting all Intel CPUs will soon be disclosed. Mitigations can lead to significant performance penalties  [Read More],risk-management
64,https://www.securityweek.com/many-gps-tracking-services-expose-user-location-other-data,"Many GPS Tracking Services Expose User Location, Other Data",Trackmageddon - researchers discovered that over 100 online GPS services have vulnerabilities that expose location and other data associated with millions of tracking devices  [Read More],risk-management
65,https://www.securityweek.com/google-warns-doubleclick-customers-xss-flaws,Google Warns DoubleClick Customers of XSS Flaws,Google warns DoubleClick customers that some of the files provided by third-party vendors through its advertising platform can introduce XSS vulnerabilities  [Read More],risk-management
66,https://www.securityweek.com/pepperlfuchs-ecom-rugged-devices-exposed-krack-attacks,Pepperl+Fuchs Ecom Rugged Devices Exposed to KRACK Attacks,"Some of the rugged tablets, phones and PDAs made by Pepperl+Fuchs-owned ecom are vulnerable to KRACK attacks  [Read More]",risk-management
67,https://www.securityweek.com/vbulletin-patches-disclosed-vulnerabilities,vBulletin Patches Disclosed Vulnerabilities,vBulletin patches recently disclosed remote code execution and file deletion vulnerabilities  [Read More],risk-management
68,https://www.securityweek.com/dhs-warns-malware-targeting-industrial-safety-systems,DHS Warns of Malware Targeting Industrial Safety Systems,"DHS warns of malware used to target industrial safety systems. Threat known as Triton and Trisis, but DHS calls it HatMan  [Read More]",risk-management
69,https://www.securityweek.com/pentagon-hacked-new-us-air-force-bug-bounty-program,Pentagon Hacked in New U.S. Air Force Bug Bounty Program,Hack the Air Force 2.0 bug bounty program kicks off with researchers hacking into a Pentagon network  [Read More],risk-management
70,https://www.securityweek.com/synaptics-remove-keylogger-functionality-drivers,"Synaptics to Remove ""Keylogger"" Functionality From Drivers",Synaptics to remove debug tool from its touchpad drivers after it was described by a security researcher as a keylogger  [Read More],risk-management
71,https://www.securityweek.com/new-ics-malware-triton-used-critical-infrastructure-attack,"New ""Triton"" ICS Malware Used in Critical Infrastructure Attack","A new piece of malware designed to target ICS, named ""Triton"", has been used in an attack on a critical infrastructure organization and the goal may have been to cause physical damage  [Read More]",risk-management
72,https://www.securityweek.com/new-cisco-app-helps-organizations-secure-ios-devices,New Cisco App Helps Organizations Secure iOS Devices,"Cisco announces availability of Security Connector, an iOS app that gives organizations visibility and control for mobile devices  [Read More]",risk-management
73,https://www.securityweek.com/fortinets-forticlient-product-exposed-vpn-credentials,Fortinet's FortiClient Product Exposed VPN Credentials,Severe vulnerability found by researchers in Fortinet’s FortiClient endpoint protection product can be exploited to obtain VPN authentication credentials  [Read More],risk-management
74,https://www.securityweek.com/traffic-major-tech-firms-rerouted-russia,Traffic to Major Tech Firms Rerouted to Russia,"Internet traffic for major tech firms such as Google, Apple, Facebook and Microsoft was briefly rerouted to Russia in a BGP attack  [Read More]",risk-management
75,https://www.securityweek.com/singapore-ministry-defence-announces-bug-bounty-program,Singapore Ministry of Defence Announces Bug Bounty Program,"Singapore’s Ministry of Defence invites 300 white hat hackers to take part in a two-week bug bounty program with rewards of up to $15,000  [Read More]",risk-management
76,https://www.securityweek.com/critical-flaws-found-palo-alto-networks-security-platform,Critical Flaws Found in Palo Alto Networks Security Platform,Palo Alto Networks patches critical and high severity code execution and command injection vulnerabilities in its PAN-OS security platform  [Read More],risk-management
77,https://www.securityweek.com/aig-creates-new-model-score-client-cyber-risk,AIG Creates New Model to Score Client Cyber Risk,Insurance giant American International Group said this week that it has developed a new cyber benchmarking model that quantifies and scores the cyber risk of its clients.  [Read More],risk-management
78,https://www.securityweek.com/old-crypto-vulnerability-hits-major-tech-firms,Old Crypto Vulnerability Hits Major Tech Firms,"Products from F5, Cisco, Citrix and others vulnerable to new version of old crypto attack. Facebook, PayPal and other top websites impacted  [Read More]",risk-management
79,https://www.securityweek.com/trump-signs-bill-banning-kaspersky-products,Trump Signs Bill Banning Kaspersky Products,"US President Donald Trump signs National Defense Authorization Act for FY2018, which bans the use of Kaspersky products by government agencies  [Read More]",risk-management
80,https://www.securityweek.com/cybersecurity-incidents-hit-83-us-physicians-survey,Cybersecurity Incidents Hit 83% of U.S. Physicians: Survey,"Study conducted by Accenture and AMA shows that a majority of physicians in the US have experienced a cybersecurity incident, including phishing, malware and inappropriate access by insiders  [Read More]",risk-management
81,https://www.securityweek.com/google-researcher-releases-ios-11-jailbreak-exploit,Google Researcher Releases iOS 11 Jailbreak Exploit,Google’s Ian Beer releases iOS 11 exploit that can be used for jailbreaks to help security researchers analyze Apple devices  [Read More],risk-management
82,https://www.securityweek.com/google-may-allow-innovative-use-android-accessibility-service,Google May Allow Innovative Use of Android Accessibility Service,"After getting complaints from developers, Google is evaluating whether it should continue allowing innovative use of accessibility services by Android apps  [Read More]",risk-management
83,https://www.securityweek.com/microsoft-says-erp-product-private-key-leak-posed-little-risk,Microsoft Says ERP Product Private Key Leak Posed Little Risk,"Microsoft used the same certificate for all instances of its Dynamics 365 ERP product and it took more than 100 days to take action, but the company claims the issue posed little risk  [Read More]",risk-management
84,https://www.securityweek.com/dormant-keylogging-functionality-found-hp-laptops,Dormant Keylogger Functionality Found in HP Laptops,Synaptics touchpad driver present on hundreds of HP laptops includes keylogging functionality. Patches available for a majority of affected devices  [Read More],risk-management
85,https://www.securityweek.com/onapsis-helps-sap-customers-check-gdpr-compliance,Onapsis Helps SAP Customers Check GDPR Compliance,New functionality added by Onapsis to its security platform allows SAP customers to check if they are GDPR-compliant  [Read More],risk-management
86,https://www.securityweek.com/nist-publishes-second-draft-cybersecurity-framework,NIST Publishes Second Draft of Cybersecurity Framework,NIST publishes second draft of the Framework for Improving Critical Infrastructure Cybersecurity  [Read More],risk-management
87,https://www.securityweek.com/organizations-getting-better-detecting-breaches-report,Organizations Getting Better at Detecting Breaches: Report,"Organizations are getting better at detecting breaches, but attackers are also working on improving their tactics and techniques  [Read More]",risk-management
88,https://www.securityweek.com/two-vulnerabilities-patched-openssl,Two Vulnerabilities Patched in OpenSSL,OpenSSL 1.0.2n patches two vulnerabilities discovered by a Google researcher using the OSS-Fuzz fuzzing service  [Read More],risk-management
89,https://www.securityweek.com/process-doppelg%C3%A4nging-helps-malware-evade-detection,'Process Doppelgänging' Helps Malware Evade Detection,"Researchers devise new method, dubbed Process Doppelgänging, that can be leveraged by malware to evade security solutions  [Read More]",risk-management
90,https://www.securityweek.com/hackers-can-steal-data-air-gapped-industrial-networks-plcs,Hackers Can Steal Data From Air-Gapped Industrial Networks via PLCs,Researchers show how hackers can stealthily exfiltrate data from air-gapped industrial networks by manipulating the RF signals emitted by a PLC  [Read More],risk-management
91,https://www.securityweek.com/industrial-firms-slow-adopt-cybersecurity-measures-honeywell,Industrial Firms Slow to Adopt Cybersecurity Measures: Honeywell,Honeywell study shows many industrial companies are slow to secure their data and operations against cyber threats  [Read More],risk-management
92,https://www.securityweek.com/mailsploit-popular-email-apps-allow-spoofing-code-injection,"Mailsploit: Popular Email Apps Allow Spoofing, Code Injection",Mailsploit vulnerabilities allow email spoofing and code injection attacks against over 30 email apps  [Read More],risk-management
93,https://www.securityweek.com/anti-phishing-firm-ironscales-raises-65-million,Anti-Phishing Firm IRONSCALES Raises $6.5 Million,Israel-based anti-phishing firm IRONSCALES raises $6.5 million. Money will be used to expand sales and expedite R&D for its technologies  [Read More],risk-management
94,https://www.securityweek.com/androids-december-2017-patches-resolve-critical-flaws,Android's December 2017 Patches Resolve Critical Flaws,"Android security updates for December 2017 patch 47 vulnerabilities, including 10 rated critical  [Read More]",risk-management
95,https://www.securityweek.com/common-infiltration-exfiltration-methods-still-successful-report,"Common Infiltration, Exfiltration Methods Still Successful: Report","The most common infiltration and exfiltration methods used by attackers are successful much of the time, according to SafeBreach’s latest Hacker’s Playbook report  [Read More]",risk-management
96,https://www.securityweek.com/critical-flaw-wago-plc-exposes-organizations-attacks,Critical Flaw in WAGO PLC Exposes Organizations to Attacks,No patch for critical vulnerability found in WAGO PLCs. Thousands of potentially affected devices connected to the Internet  [Read More],risk-management
97,https://www.securityweek.com/dhs-says-drone-maker-dji-helping-china-spy-us,DHS Says Drone Maker DJI Helping China Spy on U.S.,DHS memo claims China-based drone maker DJI is sending data on U.S. critical infrastructure and law enforcement to the Chinese government  [Read More],risk-management
98,https://www.securityweek.com/breach-paypal-subsidiary-affects-16-million-customers,Breach at PayPal Subsidiary Affects 1.6 Million Customers,PayPal suspends operations of its subsidiary TIO Networks after the discovery of a data breach that affects 1.6 million customers  [Read More],risk-management
99,https://www.securityweek.com/system76-disable-intel-me-laptops-due-security-flaws,System76 to Disable Intel ME on Laptops Due to Security Flaws,System76 plans on disabling Intel’s Management Engine (ME) on its laptops following the discovery of several vulnerabilities  [Read More],risk-management
100,https://www.securityweek.com/recently-patched-dnsmasq-flaws-affect-siemens-industrial-devices,Recently Patched Dnsmasq Flaws Affect Siemens Industrial Devices,Siemens warns customers that the Dnsmasq vulnerabilities found recently by Google researchers affect some of its industrial communications products  [Read More],risk-management
101,https://www.securityweek.com/macos-bug-allows-root-access-no-password,macOS Bug Allows Root Access With No Password,An easy-to-exploit bug in macOS High Sierra allows root access to a machine without needing a password and it’s remotely exploitable  [Read More],risk-management
102,https://www.securityweek.com/security-us-government-sites-improved-only-slightly-report,Security of U.S. Government Sites Improved Only Slightly: Report,"An analysis of US government websites, including their use of HTTPS and DNSSEC, shows only slight improvement  [Read More]",risk-management
103,https://www.securityweek.com/critical-code-execution-flaw-found-exim,Critical Code Execution Flaw Found in Exim,"Critical remote code execution vulnerability found in Exim, a popular mail transfer agent (MTA) running on hundreds of thousands of mail servers  [Read More]",risk-management
104,https://www.securityweek.com/device-manufacturers-working-patches-intel-chip-flaws,Device Manufacturers Working on Patches for Intel Chip Flaws,"Acer, Dell, Fujitsu, HPE, Lenovo, Intel and Panasonic working on patches for recently disclosed vulnerabilities affecting Intel CPUs  [Read More]",risk-management
105,https://www.securityweek.com/erpscan-launches-ai-driven-sap-security-platform,ERPScan Launches AI-Driven SAP Security Platform,"ERPScan announces new AI-driven security platform designed to help organizations prevent, detect and respond to attacks targeting SAP systems  [Read More]",risk-management
106,https://www.securityweek.com/more-industrial-products-risk-krack-attacks,More Industrial Products at Risk of KRACK Attacks,More vendors warn customers that their industrial communications products are vulnerable to the recently disclosed KRACK Wi-Fi attack  [Read More],risk-management
107,https://www.securityweek.com/code-execution-flaw-found-hp-enterprise-printers,Code Execution Flaw Found in HP Enterprise Printers,HP has promised to release patches for vulnerabilities found by researchers in some of the company’s printers  [Read More],risk-management
108,https://www.securityweek.com/final-version-2017-owasp-top-10-released,Final Version of 2017 OWASP Top 10 Released,"The final version of the ‘OWASP Top 10 - 2017’ has been released, and CSRF and unvalidated redirects didn’t make the list  [Read More]",risk-management
109,https://www.securityweek.com/intel-chip-flaws-expose-millions-devices-attacks,Intel Chip Flaws Expose Millions of Devices to Attacks,Intel finds several vulnerabilities in management and security technology shipped with processors present in millions of devices  [Read More],risk-management
110,https://www.securityweek.com/unprotected-pentagon-database-stored-18-billion-internet-posts,Unprotected Pentagon Database Stored 1.8 Billion Internet Posts,1.8 billion Internet posts collected by a contractor for the Pentagon were exposed online due to failure to secure an Amazon cloud storage bucket  [Read More],risk-management
111,https://www.securityweek.com/github-warns-developers-when-using-vulnerable-libraries,GitHub Warns Developers When Using Vulnerable Libraries,GitHub warns developers if their project uses a library that is known to have security flaws  [Read More],risk-management
112,https://www.securityweek.com/new-cyber-insurance-firm-unites-insurance-cyber-intelligence,New Cyber Insurance Firm Unites Insurance With Cyber Intelligence,Cyber insurance firm At-Bay has emerged from stealth with a new model of security cooperation between insured and insurer to reduce risk and exposure to both parties.  [Read More],risk-management
113,https://www.securityweek.com/moxa-nport-devices-vulnerable-remote-attacks,Moxa NPort Devices Vulnerable to Remote Attacks,Hundreds of Moxa devices similar to the ones targeted in the 2015 Ukraine power grid hack are vulnerable to remote attacks  [Read More],risk-management
