,Link,Title,Intro
18,/vinfo/us/security/news/cybercrime-and-digital-threats/over-400-000-servers-reportedly-at-risk-from-critical-vulnerability,"Over 400,000 Servers Reportedly at Risk from Critical Vulnerability","Researchers have discovered a vulnerability in the mail transfer agent (MTA) Exim. If exploited, attackers could execute arbitrary code on vulnerable servers remotely. Exim has already released a patch for this and urges everyone to update immediately."
19,/vinfo/us/security/news/cybercrime-and-digital-threats/infosec-guide-domain-monitoring-detecting-phishing-attacks,InfoSec Guide: Domain Monitoring — Detecting Phishing Attacks (Part 1),"A lot of best practices teach users how to prevent or defend against phishing attacks, but how can organizations actively detect and thwart them before users even see them?"
20,/vinfo/us/security/news/cybercrime-and-digital-threats/samsam-ransomware-hits-colorado-department-of-transportation,SAMSAM Ransomware Hits Colorado’s Department of Transportation,"The Colorado Department of Transportation (CDOT) was hit by a variant of the SAMSAM ransomware that encrypted files and locked 2,000 of the agency’s computers."
21,/vinfo/us/security/news/cybercrime-and-digital-threats/malware-attack-will-reportedly-cost-allentown-pa-us-1-million,"Malware Attack Will Reportedly Cost Allentown, PA. US$1 Million ","The city of Allentown in Pennsylvania was hit with a costly malware attack. Reports point to the long-running Emotet malware as the culprit. The attack forced city officials to shut down some critical systems, and will also cost the city an estimated US$1 mill"
22,/vinfo/us/security/news/cybercrime-and-digital-threats/tesla-and-jenkins-servers-fall-victim-to-cryptominers,Tesla and Jenkins Servers Fall Victim to Cryptominers ,Vulnerable enterprise servers are being compromised by individuals or groups looking for resources to mine cryptocurrency. The latest victims are automobile-maker Tesla and users of Jenkins servers.   
23,/vinfo/us/security/news/cybercrime-and-digital-threats/database-passwords-of-anchor-cms-users-inadvertently-exposed,Database Passwords of Anchor CMS Users Inadvertently Exposed,"Users of a lightweight blogging platform maybe have had their database passwords exposed on a public log. This issue brings around DevOps concerns, as well as questions about data protection regulations and compliance. "
24,/vinfo/us/security/news/cybercrime-and-digital-threats/security-101-digital-extortion,Security 101: Digital Extortion in 2018,Digital extortion is one of the most lucrative ways cybercriminals can profit in today’s threat landscape. Many have fallen victim to this particular scheme and been bilked of their money —- from ordinary users to big enterprises.
25,/vinfo/us/security/news/cybercrime-and-digital-threats/-coinhive-attacks-and-alleged-bitgrail-losses-highlight-cryptocurrency-security-issues, Coinhive Attacks and Alleged Bitgrail Losses Highlight Cryptocurrency Security Issues,"Two cryptocurrency-related security incidents occurred during the past couple of days, adding to the rising number of attacks that target digital currency."
26,/vinfo/us/security/news/cybercrime-and-digital-threats/shurl0ckr-ransomware-as-a-service-peddled-on-dark-web-can-reportedly-bypass-cloud-applications,"ShurL0ckr Ransomware as a Service Peddled on Dark Web, can Reportedly Bypass Cloud Applications",Security researchers uncovered a new ransomware as a service named ShurL0ckr that reportedly bypasses detection mechanisms of cloud platforms. 
27,/vinfo/us/security/news/cybercrime-and-digital-threats/scammers-now-taking-to-social-media-to-steal-bitcoins,Scammers Now Taking to Social Media to Steal Bitcoins,Scammers have found ways to give the rather dated Nigerian Prince scam a new twist: Abuse social media to steal cryptocurrency such as ethereum or bitcoin. 
28,/vinfo/us/security/news/cybercrime-and-digital-threats/osx-creativeupdate-macos-cryptocurrency-miner-distributed-via-macupdate,OSX.CreativeUpdate macOS Cryptocurrency Miner Distributed via MacUpdate ,A new cryptocurrency-mining malware was uncovered targeting macOS systems: — OSX.CreativeUpdate Here's what you need to know. 
29,/vinfo/us/security/news/cybercrime-and-digital-threats/bee-token-stung-with-a-phishing-scam-that-cost-investors-1m-of-ethereum,Bee Token Stung with a Phishing Scam that Cost Investors $1M of Ethereum,"Cryptocurrency startup Bee Token confirmed that scammers conned its investors out of at least $928,000 worth of ethereum when it ran its initial coin offering (ICO)"
30,/vinfo/us/security/news/cybercrime-and-digital-threats/diebold-nixdorf-ncr-corp-send-out-warnings-atm-jackpotting-attacks-us-banks,"Diebold Nixdorf, NCR Corp. Send Out Warnings of ATM Jackpotting Attacks to US Banks ",ATM jackpotting being detected for the first time in the United States as ATM manufacturers warn banks on attacks. 
31,/vinfo/us/security/news/cybercrime-and-digital-threats/coincheck-suffers-biggest-hack-in-cryptocurrency-experty-users-buy-false-ico,Coincheck Suffers Biggest Hack in Cryptocurrency History; Experty Users Tricked into Buying False ICO,Coincheck suffers a massive cryptocurrency hack while Experty users are tricked into buying a false ICO. What does this mean for the safety of cryptocurrency investors?
32,/vinfo/us/security/news/cybercrime-and-digital-threats/bell-canada-data-breach-affects-up-to-100-000-customers,"Bell Canada Data Breach Affects Up to 100,000 Customers","Bell Canada, one of the largest telecommunications company in the country, became the victim of a data breach after attackers managed to gain illegal access to its database. "
33,/vinfo/us/security/news/cybercrime-and-digital-threats/attackers-use-fake-spritecoin-cryptocurrency-to-lure-users-into-downloading-ransomware,Attackers Use Fake SpriteCoin Cryptocurrency to Lure Users into Downloading Ransomware,"A recent campaign was found using social engineering methods to take advantage of the increasing hype and visibility of cryptocurrencies via a fictional cryptocurrency called SpriteCoin, which is used as a ransomware lure for unsuspecting users."
34,/vinfo/us/security/news/cybercrime-and-digital-threats/new-satori-variant-found-targeting-claymore-to-mine-ethereum,New Satori Variant Found Targeting Claymore Mining Software to Mine Ethereum,A new Satori variant was found hacking into Claymore mining rigs and changing configurations to mine Ethereum cryptocurrency.
35,/vinfo/us/security/news/cybercrime-and-digital-threats/delving-into-the-world-of-business-email-compromise-bec,Delving into the World of Business Email Compromise (BEC),"We looked at BEC-related incidents over a span of nine months to see emerging and present trends from BEC incidents, examine the tools and techniques used by cybercriminals, and analyze the data to give us an overall picture of what BEC looks like today."
36,/vinfo/us/security/news/cybercrime-and-digital-threats/smokeloader-malware-spreading-via-fake-meltdown-spectre-patches,SmokeLoader Malware Found Spreading via Fake Meltdown/Spectre Patches ,Cybercriminals are already taking advantage of the news surrounding Meltdown and Spectre. SmokeLoader malware was spotted spreading via a fake patch for the vulnerabilities . 
37,/vinfo/us/security/news/cybercrime-and-digital-threats/-attackers-hijack-dns-entry-of-stellar-lumen-wallet-application-blackwallet, Attackers Hijack DNS Entry of Stellar Lumen Wallet Application BlackWallet,"In a recent incident, attackers targeted the Stellar Lumen (XLM) cryptocurrency by compromising the DNS server for BlackWallet.co, a web-based wallet application for XLM. "
38,/vinfo/us/security/news/cybercrime-and-digital-threats/new-hc7-ransomware-variant-first-to-accept-ethereum-eth-as-ransom-payment,New HC7 Ransomware Variant First to Accept Ethereum (ETH) as Ransom Payment,"As Ethereum currently sells for over $1,200 per coin, a new ransomware variant that appears to be the first to accept the currency as ransom payment surfaces."
39,/vinfo/us/security/news/cybercrime-and-digital-threats/monero-miners-found-in-blackberry-mobile-site-north-korean-university-server,"Monero Miners Found in BlackBerry Mobile Site, North Korean University Server","Security researchers discovered an installer for a Monero miner intended to transmit the cryptocurrency to Kim Il Sung University (KSU), North Korea. Meanwhile, a Reddit user found a Monero miner in the BlackBerry mobile site."
40,/vinfo/us/security/news/cybercrime-and-digital-threats/forever-21-reports-point-of-sale-malware-linked-to-data-breach,Forever 21 Reports Point-of-Sale Malware Linked to Data Breach,"Apparel retailer Forever 21 disclosed its findings on the data breach it reported last November 2017, revealing signs of point-of-sale (PoS) malware and unauthorized network access into affected PoS devices. "
41,/vinfo/us/security/news/cybercrime-and-digital-threats/electroneum-etn-cryptocurrency-targeted-by-webminer-delivered-via-malicious-advertisements,Electroneum (ETN) Cryptocurrency Targeted by Webminer Delivered via Malicious Advertisements,"Trend Micro observed a recent spate of attacks designed to deliver a webminer for the Electroneum (ETN) cryptocurrency.

"
42,/vinfo/us/security/news/cybercrime-and-digital-threats/five-individuals-arrested-in-connection-with-campaigns-involving-ctb-locker-and-cerber,Five Individuals Arrested in Connection with Campaigns Involving CTB Locker and Cerber,Cybercriminals allegedly linked to two of the most infamous malware of recent years were arrested in Romania after authorities caught five individuals with links to campaigns that distributed the CTB-Locker and Cerber ransomware. 
43,/vinfo/us/security/news/cybercrime-and-digital-threats/2017-ransomware-recap,2017 Ransomware Recap,"While ransomware’s routines are a familiar territory, 2017 brought with it scale and scope. Here are this year’s notable ransomware and the lessons they taught."
44,/vinfo/us/security/news/cybercrime-and-digital-threats/travel-hacks-how-cybercriminals-tour-the-world-on-the-cheap,Travel Hacks: How Cybercriminals Tour the World on the Cheap,"In the past several years, traveling cybercriminals have toured around the world on the cheap, thanks to the fraudulent online transactions involving travel documents, airline and hotel loyalty accounts, and other travel-related services in the underground."
45,/vinfo/us/security/news/cybercrime-and-digital-threats/-zealot-campaign-and-the-lazarus-group-end-the-year-with-cryptocurrency-mining-attacks,“Zealot” Campaign and the Lazarus Group End the Year With Cryptocurrency Mining Attacks,"With cryptocurrency prices hitting new highs recently, it’s no surprise that cybercriminals are starting to become more aggressive in terms of profiting from these digital currencies. "
46,/vinfo/us/security/news/cybercrime-and-digital-threats/year-in-review-notable-data-breaches-for-2017,Year in Review:  Notable Data Breaches for 2017,"Data breaches have become one of the most prevalent cybersecurity incidents around the globe, and it seems the trend is going to continue."
47,/vinfo/us/security/news/cybercrime-and-digital-threats/cryptojacking-gaining-traction-as-starbucks-and-streaming-users-targeted,Cryptojacking Gaining Traction as Starbucks and Streaming Users Targeted,"Cybercriminals are hoping to capitalize on the surging value of cryptocurrency. They are experimenting with new ways to hijack users' devices, hoping to gather enough to make a profit from mining.  "
48,/vinfo/us/security/news/cybercrime-and-digital-threats/-facebook-paypal-and-other-prominent-sites-affected-by-the-the-robot-attack," Facebook, PayPal and Other Prominent Sites Affected by the “the  ROBOT Attack” ","A 19-year old flaw can still be leveraged to compromise prominent websites. Three security researchers talk about the updated ""ROBOT attack"". "
49,/vinfo/us/security/news/cybercrime-and-digital-threats/moneytaker-cybercriminal-group-steals-10-million-from-financial-institutions,MoneyTaker Cybercriminal Group Steals $10 Million from Financial Institutions,"Security researchers shed light on the cybercriminal group MoneyTaker, reported to have stolen $10 million from financial organizations in the U.S. and Russia. What can enterprises do?"
50,/vinfo/us/security/news/cybercrime-and-digital-threats/mailsploit-creates-undetectable-spoofed-emails,Mailsploit Creates Undetectable Spoofed Emails ,A collection of vulnerabilities dubbed Mailsploit has put numerous users of popular mail clients at risk. The vulnerabilities allow attackers to spoof practically any email undetected. 
51,/vinfo/us/security/news/cybercrime-and-digital-threats/avoiding-holiday-threats-and-cyber-scams,Avoiding Holiday Threats and Cyber Scams,"This is the season when cybercriminals take advantage of eager holiday shoppers across the globe. Travelers and online shoppers are targets this year, and the rise in social media scams is also a cause for concern. "
52,/vinfo/us/security/news/cybercrime-and-digital-threats/paypal-reports-data-breach-affects-1-6-m-tio-customers,PayPal reports Data Breach Affects 1.6M TIO Customers,"Bill-payment processor company TIO Networks, recently acquired by PayPal, suffered a data breach incident early this month. Social security numbers, names and addresses were included in the data compromised.   "
53,/vinfo/us/security/news/cybercrime-and-digital-threats/data-breach-hits-uk-shipping-firm-clarksons,Data Breach Hits UK Shipping Firm Clarksons,"Clarksons announced that it suffered a data breach and warned that hackers might release stolen information soon. The UK shipping services provider did not disclose the size or type of the compromised data, or if any of it belonged to its customers."
54,/vinfo/us/security/news/cybercrime-and-digital-threats/ransomware-recap-qkg-a-wannacry-copycat-and-more-hidden-tear-based-ransomware,"Ransomware Recap: qKG, a WannaCry Copycat, and more Hidden Tear-based Ransomware","A rundown of the latest ransomware variants and families making the rounds: qKG, Scarab, WannaDie, and Katafrack  "
55,/vinfo/us/security/news/cybercrime-and-digital-threats/cryptojacking-campaign-impacts-nearly-1-500-websites,"Cryptojacking Campaign Impacts Nearly 1,500 Websites",A security researcher discovered the source of a huge cryptojacking campaign after analyzing the code of hundreds of websites.
56,/vinfo/us/security/news/cybercrime-and-digital-threats/uber-breach-exposes-the-data-of-57-million-drivers-and-users,Uber Breach Exposes the Data of 57 Million Drivers and Users,"In a highly publicized data breach incident, rideshare application Uber announced that the personal information of 57 million customers and drivers were potentially compromised in October 2016."
57,/vinfo/us/security/news/cybercrime-and-digital-threats/hackers-steal-information-from-uk-based-pawnbroker-cash-converters-website,Hackers Steal Information from UK-based Pawnbroker Cash Converters Website,"UK pawnbroker Cash Converters revealed that it was the victim of a data breach that could have exposed sensitive data, including customer usernames, passwords, delivery addresses, and other personal details "
58,/vinfo/us/security/news/cybercrime-and-digital-threats/alleged-north-korean-campaign-hidden-cobra-targets-critical-industries,Alleged North Korean Campaign HIDDEN COBRA Targets Critical Industries ,"A pair of Joint Technical Alerts from the US Department of Homeland Security (DHS) and the Federal Bureau of Investigation (FBI) have revealed more details on cyberattacks, allegedly coming from North Korea."
59,/vinfo/us/security/news/cybercrime-and-digital-threats/ransomware-recap-kristina-waffle-and-a-christmas-themed-variant-take-center-stage,"Ransomware Recap: Kristina, Waffle, and a Christmas-themed Variant Take Center Stage","More ransomware families and variants were discovered in the wake of the Bad Rabbit outbreak. New families include ones labeled as Kristina, and a holiday-themed ""Christmas"" ransomware, while new variants from old families also make an appearance."
60,/vinfo/us/security/news/cybercrime-and-digital-threats/coinhive-miner-the-6th-most-common-malware,Coinhive Miner Emerges as the 6th Most Common Malware,A new report reveals Coinhive's reach after it ranked the coin miner as the 6th most common malware in the world.
61,/vinfo/us/security/news/cybercrime-and-digital-threats/icedid-banking-trojan-targets-us-financial-institutions,IcedID Banking Trojan Targets US Financial Institutions,"IcedID, a new banking trojan, is targeting financial institutions across the US, UK and Canada. Initial analysis shows that its impact is limited, and it also has certain flaws that make it vulnerable to multilayered security solutions. "
62,/vinfo/us/security/news/cybercrime-and-digital-threats/ai-bot-re-scam-turns-the-tables-on-scammers,AI Bot Re:scam Turns the Tables on Scammers,"Netsafe, a pro-online safety organization based in New Zealand, has developed an artificial intelligence bot that will, in essence, “scam” the scammers."
63,/vinfo/us/security/news/cybercrime-and-digital-threats/access-to-corporate-remote-desktops-sold-for-3-in-the-dark-web,Access to Corporate Remote Desktops Sold for $3 in the Dark Web,Several dark web marketplaces are selling credentials that can access corporate remote desktop protocol (RDP) servers for as little as US$3. What does this mean to businesses?
64,/vinfo/us/security/news/cybercrime-and-digital-threats/ransomware-recap-the-short-lived-spread-of-bad-rabbit-ransomware,Ransomware Recap: The Short-Lived Spread of Bad Rabbit Ransomware,A ransomware campaign hit Eastern European transport systems and media outlets last week with what appears to be a variant of the Petya ransomware called Bad Rabbit.
65,/vinfo/us/security/news/cybercrime-and-digital-threats/taking-steps-towards-secure-manufacturing,Taking Steps towards Secure Manufacturing ,"The manufacturing industry as the second most attacked industry, following healthcare. We delve into the reasons behind this and give tips for manufacturers who want to operate more securely. "
66,/vinfo/us/security/news/cybercrime-and-digital-threats/enterprising-cryptominers-search-for-new-ways-to-profit,Enterprising CryptoMiners Search for New Ways to Profit  ,Cryptocurrency miners are looking for new ways to profit. Here are some of the ways they've been doing it. 
67,/vinfo/us/security/news/cybercrime-and-digital-threats/report-30-percent-of-top-ceos-have-had-their-company-email-passwords-leaked,Report: 30 Percent of Top CEOs Have Had Their Company Email Passwords Leaked,A recently released research revealed that 30 percent of CEOs of top companies across the globe had experienced having their password leaked on an online service they registered for using their work email. 
68,/vinfo/us/security/news/cybercrime-and-digital-threats/vulnerabilities-found-in-amosconnect-8-maritime-communications-systems,Vulnerabilities Found in AmosConnect 8 Maritime Communications Systems ,Vulnerabilities found in maritime communications systems could potentially allow attackers to access sensitive data and systems. 
69,/vinfo/us/security/news/cybercrime-and-digital-threats/turning-your-data-against-you-cybercrime,Turning Your Data Against You: Cybercrime’s New Norm?,"Data is the currency in today’s technology-driven world, and its ever-significant value also drives the extent and increased sophistication of cyberattacks. But how exactly can data be misused to perpetrate cybercrime?"
70,/vinfo/us/security/news/cybercrime-and-digital-threats/coinhive-s-dns-server-compromised-thanks-to-weak-password,Coinhive’s DNS Server Compromised Thanks to Weak Password,"A weak password allowed malicious actors to compromise Coinhive's DNS servers. They were able to redirect Monero to their own wallets, exploiting the ""browser-mining"" service.  "
71,/vinfo/us/security/news/cybercrime-and-digital-threats/millions-of-networks-compromised-by-new-reaper-botnet,Millions of Networks Compromised by New Reaper Botnet,A massive new botnet has the potential to be bigger and more dangerous than Mirai. 
72,/vinfo/us/security/news/cybercrime-and-digital-threats/ransomware-recap-dark-web-ransomware-economy-on-fire,Ransomware Recap: Dark Web Ransomware Economy on Fire,"2017 has seen a 2,502 percent growth in the ransomware dark web economy. The same research also found over 6,300 places where cybercriminals had advertised ransomware services, along with over 45,000 ads."
73,/vinfo/us/security/news/cybercrime-and-digital-threats/business-process-compromise-bpc-attack-hits-banks-in-post-soviet-countries,Business Process Compromise (BPC) Attack Hits Banks in Post-Soviet Countries ,"In a recent incident, a BPC attack targeted banks across multiple post-Soviet states, with losses totaling roughly $40 million."
74,/vinfo/us/security/news/cybercrime-and-digital-threats/new-kovter-campaign-spreads-via-malicious-advertisements-in-pornhub,New KOVTER Campaign Spreads via Malicious Advertisements in Pornhub,A new variant of KOVTER was seen being spread through a new malvertising campaign perpetrated by a malvertising group called KovCoreG.   
75,/vinfo/us/security/news/cybercrime-and-digital-threats/the-middle-eastern-and-north-african-underground-where-culture-and-cybercrime-meet,The Middle Eastern and North African Underground: Where Culture and Cybercrime Meet,"The Middle Eastern and North African (MENA) underground is characterized by its ironic mix of ideology and felony. We take a look at its inner workings, available wares, and the unique sense of brotherhood shared by its players."
76,/vinfo/us/security/news/cybercrime-and-digital-threats/details-on-past-data-breaches-from-disqus-bitly-and-kickstarter-revealed,"Details on Past Data Breaches from Disqus, Bitly and Kickstarter Revealed","Disqus announced that a past data breach affecting millions of user accounts occurred, while details on 2014 data breaches from Bitly and Kickstarter were also disclosed."
77,/vinfo/us/security/news/cybercrime-and-digital-threats/by-the-numbers-are-your-smart-home-devices-being-used-as-cryptocurrency-miners,By the Numbers: Are Your Smart Home Devices Being Used as Cryptocurrency Miners? ,Our data shows a huge increase in home network attacks attempting cryptocurrency mining activities. This spike coincides with the recent rise in the value of major cryptocurrencies.  
78,/vinfo/us/security/news/cybercrime-and-digital-threats/best-practices-how-to-secure-your-social-media-accounts,Best Practices: How to Secure Your Social Media Accounts,"The leading social media platforms have billions of users, and the number keeps getting bigger every year. Learn how to keep your social media accounts secure.  "
79,/vinfo/us/security/news/cybercrime-and-digital-threats/yahoo-all-three-billion-user-accounts-affected-in-2013-data-breach,Yahoo!: All Three Billion User Accounts Affected in 2013 Data Breach                 ,"Yahoo! announced that all three billion of its user accounts were compromised in a 2013 data breach, dwarfing an earlier figure of one billion exposed accounts."
80,/vinfo/us/security/news/cybercrime-and-digital-threats/-ransomware-recap-is-redboot-really-a-wiper, Ransomware Recap: Is Redboot Really a Wiper?   ,New developments in the ransomware landscape show that cybercriminals are still dedicating time and resources to improving old variants and creating new families. This week we see new capabilities that make ransomware an even bigger threat. 
81,/vinfo/us/security/news/cybercrime-and-digital-threats/a-look-at-the-threats-to-air-gapped-systems,A Look at the Threats to Air-Gapped Systems,Air-Gapping is a security measure in which organizations such as the military or utility providers physically disconnect portions of their IT infrastructure from their networks to protect their most critical systems from internet-based attacks. Although it may
82,/vinfo/us/security/news/cybercrime-and-digital-threats/retefe-banking-malware-starts-leveraging-eternalblue,Retefe Banking Malware Starts Leveraging EternalBlue,"Banking Trojan Retefe now leverages an exploit previously linked to WannaCry and Petya. Updated propagation methods of this malware, as well as other banking malware, show how cybercriminals are ramping up operations. "
83,/vinfo/us/security/news/cybercrime-and-digital-threats/-spam-bec-ransomware-the-continuing-abuse-of-email-by-old-and-new-threats," Spam, BEC, Ransomware: The Continuing Abuse of Email by Old and New Threats ",The scope of attacks and the rampant rate with which the abuse of email managed to inflict on businesses and users points to the effectiveness of email-borne threats. 
84,/vinfo/us/security/news/cybercrime-and-digital-threats/shift-in-atm-malware-landscape-to-network-based-attacks,A Shift in the ATM Malware Landscape: From Physical to Network-based Attacks,"ATM malware has become a mainstay in many cybercriminals’ arsenal due to its capability to steal money. In our joint efforts with Europol’s EC3, we explain in detail how criminals continue to leverage different ATM malware families and attack types."
85,/vinfo/us/security/news/cybercrime-and-digital-threats/back-to-school-a-crash-course-on-cybersecurity,Back to School: A Crash Course on Cybersecurity,"For an age group that’s known for being tech-savvy, most aren’t paying much attention to securing their privacy and personal information. What can incoming students do to improve their cybersecurity? "
86,/vinfo/us/security/news/cybercrime-and-digital-threats/tracking-device-information-for-over-500-000-vehicles-leaked-online,"Tracking Device Information for Over 500,000 Vehicles Leaked Online","A new data leak involving a repository of tracking device information for over 500,000 vehicles was recently discovered.
"
87,/vinfo/us/security/news/cybercrime-and-digital-threats/massive-locky-campaign-targets-millions-of-users,Massive LOCKY Campaign Targets Millions of Users,A large campaign is underway that i using spam emails to infect users with a LOCKY ransomware variant.
88,/vinfo/us/security/news/cybercrime-and-digital-threats/red-alert-2-0-android-trojan-spreads-via-third-party-app-stores,Red Alert 2.0 Android Trojan Spreads Via Third Party App Stores,A spate of new attacks targeting the Android operating system have been discovered using a banking trojan named Red Alert 2.0.
89,/vinfo/us/security/news/cybercrime-and-digital-threats/the-pirate-bay-uses-miner-to-generate-monero-digital-currency,The Pirate Bay Uses Miner to Generate Monero Digital Currency,"The Pirate Bay users might have gotten more than they bargained for, as the website was discovered to be using the computers of its visitors to generate coins for the Monero digital currency as a means of additional income."
90,/vinfo/us/security/news/cybercrime-and-digital-threats/equifax-breach-what-to-do-and-what-to-watch-out-for,The Equifax Breach: What to Do Now and What to Watch Out For,The Equifax data breach reportedly exposed personally identifiable information of 143 million individuals. What can you do and how do you reduce the risks if you're affected?
91,/vinfo/us/security/news/cybercrime-and-digital-threats/bashware-attack-targets-windows-system-for-linux-wsl,Bashware Attack Targets Windows System for Linux (WSL) ,A new technique that leverages Windows Subsystem for Linux (WSL) could allow attackers to bypass security solutions installed in the user’s system.  
92,/vinfo/us/security/news/cybercrime-and-digital-threats/ransomware-recap-crypshed-spoofs-amazon-in-ransomware-campaign,Ransomware Recap: CRYPSHED Spoofs Amazon in Ransomware Campaign,"This week's recap covers CRYPSHED, as well as a campaign that delivers both LOCKY and FAKEGLOBE."
93,/vinfo/us/security/news/cybercrime-and-digital-threats/cerber-ransomware-found-on-a-u-s-government-website,Cerber Ransomware Found on a U.S. Government Website,The U.S. National Wildfire Coordinating Group’s (NWCG) website was discovered hosting a JavaScript downloader used to deliver the infamous Cerber ransomware.
